ED,JoinId,Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,ObjectID,source,flag
19,G00000429,PARK AVE,NA,PARK AVE,NA,NA,NA,623,627,684,geo,IN
19,G00000430,E 72,NA,E 72,NA,NA,NA,NA,NA,685,geo,IN
6,G00000431,CORTLANDT ALY,NA,CORTLANDT ALY,NA,26,50,25,49,686,geo,IN
19,G00000432,E 57,NA,E 57,NA,NA,NA,NA,NA,687,geo,IN
19,G00000433,11 AVE,NA,11 AVE,NA,NA,NA,NA,NA,688,geo,IN
18,G00000436,AVE A,NA,AVE A,NA,NA,NA,NA,NA,691,geo,IN
17,G00000439,E 9,NA,E 9,NA,204,250,205,249,693,geo,IN
19,G00000440,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,694,geo,IN
12,G00000441,SAINT NICHOLAS PL,NA,SAINT NICHOLAS PL,NA,NA,NA,NA,NA,695,geo,IN
18,G00000443,E 15,NA,E 15,NA,34,52,35,51,697,geo,IN
12,G00000445,E 102,NA,E 102,NA,NA,NA,NA,NA,699,geo,IN
19,G00000447,11 AVE,NA,11 AVE,NA,463,475,464,476,701,geo,IN
16,G00000450,10 AVE,NA,10 AVE,NA,247,261,248,262,703,geo,IN
6,G00000452,BENSON PL,NA,BENSON PL,NA,NA,NA,1,5,705,geo,IN
12,G00000454,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,707,geo,IN
7,G00000455,SOUTH,NA,SOUTH,NA,241,260,NA,NA,708,geo,EO
12,G00000456,BROADWAY,KINGS BRG RD,BROADWAY,NA,NA,NA,NA,NA,709,geo,IN
19,G00000458,LEX AVE,NA,LEX AVE,NA,NA,NA,NA,NA,711,geo,IN
18,G00000461,2 AVE,NA,2 AVE,NA,285,301,288,302,714,geo,IN
19,G00000462,11 AVE,NA,11 AVE,NA,NA,NA,NA,NA,715,geo,IN
19,G00000464,E 58,NA,E 58,NA,NA,NA,NA,NA,717,geo,IN
2,G00000466,PEARL,NA,PEARL,NA,287,311,286,312,719,geo,IN
18,G00000469,E 27,NA,E 27,NA,151,199,148,198,722,geo,IN
19,G00000470,W 83,NA,W 83,NA,NA,NA,NA,NA,723,geo,IN
11,G00000471,E 11,NA,E 11,NA,262,292,263,293,724,geo,IN
12,G00000475,W 211,NA,W 211,NA,NA,NA,NA,NA,728,geo,IN
18,G00000476,W 29,NA,W 29,NA,2,10,1,7,729,geo,IN
1,G00000477,PEARL,NA,PEARL,NA,75,105,72,106,730,geo,IN
18,G00000480,E 27,NA,E 27,NA,83,103,84,100,733,geo,IN
2,G00000482,WILLIAM,NA,WILLIAM,NA,173,183,172,182,734,geo,IN
12,G00000483,W 215,NA,W 215,NA,NA,NA,NA,NA,735,geo,IN
19,G00000484,1 AVE,NA,1 AVE,NA,783,803,784,804,736,geo,IN
8,G00000489,PRINCE,NA,PRINCE,NA,84,92,81,91,740,geo,IN
16,G00000490,W 33,NA,W 33,NA,130,190,131,191,741,geo,IN
19,G00000494,9 AVE,NA,9 AVE,NA,557,569,550,562,745,geo,IN
12,G00000495,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,746,geo,IN
17,G00000496,ELDRIDGE,NA,ELDRIDGE,NA,147,173,154,176,747,geo,IN
2,G00000497,GOLD,NA,GOLD,NA,1,17,2,18,748,geo,IN
15,G00000499,WAVERLY PL,NA,WAVERLY PL,NA,24,32,25,33,750,geo,IN
12,G00000500,E 122,NA,E 122,NA,NA,NA,NA,NA,751,geo,IN
9,G00000501,PERRY,NA,PERRY,NA,20,46,19,47,752,geo,IN
12,G00000502,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,753,geo,IN
12,G00000505,HAMILTON PL,NA,HAMILTON PL,NA,NA,NA,NA,NA,756,geo,IN
16,G00000506,BROADWAY,NA,BROADWAY,NA,1213,1227,1224,1236,757,geo,WN
12,G00000509,HAMILTON PL,NA,HAMILTON PL,NA,NA,NA,NA,NA,759,geo,IN
12,G00000511,F DOUGLAS BLVD,NA,F DOUGLAS BLVD,NA,NA,NA,NA,NA,761,geo,IN
2,G00000512,FULTON,NA,FULTON,NA,40,52,39,53,762,geo,IN
18,G00000513,E 17,NA,E 17,NA,24,68,23,69,763,geo,IN
19,G00000515,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,765,geo,IN
19,G00000518,E 81,NA,E 81,NA,NA,NA,NA,NA,768,geo,IN
15,G00000519,LAFAYETTE,LAFAYETTE PL,LAFAYETTE,NA,1,15,2,14,769,geo,IN
9,G00000520,BEDFORD,NA,BEDFORD,NA,67,81,66,80,770,geo,IN
10,G00000521,ALLEN,NA,ALLEN,NA,69,87,68,86,771,geo,IN
16,G00000522,W 21,NA,W 21,NA,188,248,187,247,772,geo,IN
12,G00000524,LENOX AVE,NA,LENOX AVE,NA,NA,NA,NA,NA,774,geo,IN
18,G00000526,E 18,NA,E 18,NA,128,176,129,175,776,geo,IN
17,G00000530,FORSYTH,NA,FORSYTH,NA,165,191,168,192,780,geo,IN
13,G00000531,LEWIS,NA,LEWIS,NA,1,19,2,20,781,geo,IN
19,G00000534,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,783,geo,IN
8,G00000535,MERCER,NA,MERCER,NA,1,5,2,6,784,geo,IN
18,G00000537,PARK AVE S,NA,PARK AVE S,NA,63,75,64,76,786,geo,IN
12,G00000538,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,787,geo,IN
19,G00000540,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,789,geo,IN
12,G00000542,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,791,geo,IN
8,G00000543,RENWICK,NA,RENWICK,NA,1,45,2,44,792,geo,IN
12,G00000546,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,795,geo,IN
9,G00000547,W 13,NA,W 13,NA,180,220,181,221,796,geo,IN
19,G00000549,COLUMBUS AVE,NA,COLUMBUS AVE,NA,833,849,NA,NA,798,geo,IN
12,G00000552,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,801,geo,IN
12,G00000555,E 96,NA,E 96,NA,NA,NA,NA,NA,804,geo,IN
5,G00000556,WORTH,ANTHONY,WORTH,NA,1,31,2,32,805,geo,IN
1,G00000557,WALL,NA,WALL,NA,58,76,59,75,806,geo,IN
12,G00000558,BROADWAY,KINGS BRG RD,BROADWAY,NA,NA,NA,NA,NA,807,geo,IN
1,G00000559,STATE,NA,STATE,NA,NA,NA,16,25,808,geo,EO
18,G00000560,3 AVE,NA,3 AVE,NA,562,576,561,577,809,geo,IN
12,G00000563,W END AVE,11 AVE,W END AVE,NA,NA,NA,NA,NA,812,geo,IN
10,G00000564,HESTER,NA,HESTER,NA,96,108,95,107,813,geo,IN
15,G00000566,ELIZABETH,NA,ELIZABETH,NA,247,275,246,276,815,geo,IN
12,G00000567,SAINT NICHOLAS AVE,POST RD,SAINT NICHOLAS AVE,KINGSBRIDGE RD,NA,NA,NA,NA,816,geo,IN
9,G00000568,BEDFORD,NA,BEDFORD,NA,39,49,36,50,817,geo,IN
9,G00000569,BANK,NA,BANK,NA,82,88,83,89,818,geo,IN
6,G00000570,ELIZABETH,NA,ELIZABETH,NA,1,31,2,28,819,geo,IN
2,G00000573,SOUTH,NA,SOUTH,NA,88,93,NA,NA,822,geo,EO
19,G00000575,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,NA,NA,824,geo,IN
18,G00000576,BROADWAY,NA,BROADWAY,NA,1085,1099,1072,1092,825,geo,WN
19,G00000578,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,827,geo,IN
19,G00000579,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,828,geo,IN
18,G00000580,W 38,NA,W 38,NA,2,64,1,65,829,geo,IN
17,G00000583,1 AVE,NA,1 AVE,NA,187,207,196,214,832,geo,IN
18,G00000588,W 22,NA,W 22,NA,2,78,1,79,837,geo,IN
13,G00000590,DELANCEY,NA,DELANCEY,NA,180,196,181,195,839,geo,IN
16,G00000591,8 AVE,NA,8 AVE,NA,353,371,344,360,840,geo,WN
1,G00000593,WALL,NA,WALL,NA,2,6,1,7,842,geo,IN
19,G00000596,8 AVE,NA,8 AVE,NA,627,643,628,644,845,geo,IN
12,G00000597,W 125,NA,W 125,NA,NA,NA,NA,NA,846,geo,IN
10,G00000598,ORCHARD,NA,ORCHARD,NA,41,63,42,66,847,geo,IN
12,G00000600,F DOUGLAS BLVD,NA,F DOUGLAS BLVD,NA,NA,NA,NA,NA,849,geo,IN
16,G00000603,W 21,NA,W 21,NA,76,118,75,117,852,geo,IN
12,G00000605,W 129,NA,W 129,NA,NA,NA,NA,NA,854,geo,IN
19,G00000608,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,857,geo,IN
12,G00000609,E 99,NA,E 99,NA,NA,NA,NA,NA,858,geo,IN
1,G00000612,GREENWICH,NA,GREENWICH,NA,114,122,113,121,861,geo,IN
12,G00000613,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,862,geo,IN
7,G00000614,HENRY,NA,HENRY,NA,179,207,178,206,863,geo,IN
12,G00000619,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,868,geo,IN
9,G00000620,GANSEVOORT,NA,GANSEVOORT,NA,2,20,1,15,869,geo,IN
12,G00000621,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,870,geo,IN
18,G00000622,E 24,NA,E 24,NA,91,135,90,134,871,geo,IN
12,G00000624,W 172,NA,W 172,NA,NA,NA,NA,NA,873,geo,IN
5,G00000626,LAIGHT,NA,LAIGHT,NA,13,19,12,18,875,geo,IN
12,G00000627,E 122,NA,E 122,NA,NA,NA,NA,NA,876,geo,IN
1,G00000628,BRG,NA,BRG,NA,1,11,2,12,877,geo,IN
11,G00000629,E 6,6,E 6,NA,400,410,401,411,878,geo,IN
8,G00000631,HUDSON,NA,HUDSON,NA,277,301,282,300,880,geo,IN
12,G00000634,W 92,NA,W 92,NA,NA,NA,NA,NA,883,geo,IN
16,G00000635,W 38,NA,W 38,NA,88,98,89,99,884,geo,IN
16,G00000636,W 34,NA,W 34,NA,176,230,177,233,885,geo,IN
5,G00000637,GREENWICH,NA,GREENWICH,NA,336,352,335,351,886,geo,IN
12,G00000638,W 125,NA,W 125,NA,NA,NA,NA,NA,887,geo,IN
1,G00000639,HANOVER,NA,HANOVER,NA,NA,NA,NA,NA,888,geo,IN
8,G00000640,KING,NA,KING,NA,14,64,15,57,889,geo,IN
19,G00000642,YORK AVE,NA,YORK AVE,NA,NA,NA,NA,NA,891,geo,IN
5,G00000643,HUDSON,NA,HUDSON,NA,83,93,82,92,892,geo,IN
19,G00000645,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,894,geo,IN
12,G00000646,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,895,geo,IN
17,G00000647,2 AVE,NA,2 AVE,NA,117,127,116,126,896,geo,IN
14,G00000648,GRAND,NA,GRAND,NA,132,150,133,151,897,geo,IN
18,G00000650,3 AVE,NA,3 AVE,NA,172,190,171,189,899,geo,IN
19,G00000652,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,900,geo,IN
3,G00000653,WASHINGTON,NA,WASHINGTON,NA,206,222,207,221,901,geo,IN
19,G00000654,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,902,geo,IN
11,G00000658,AVE C,NA,AVE C,NA,141,157,140,156,906,geo,IN
16,G00000659,7 AVE,NA,7 AVE,NA,264,284,265,279,907,geo,IN
10,G00000660,CANAL,WALKER,CANAL,NA,228,244,229,245,908,geo,IN
12,G00000661,BROADWAY,KINGS BRG RD,BROADWAY,NA,NA,NA,NA,NA,909,geo,IN
7,G00000664,E BROADWAY,NA,E BROADWAY,NA,NA,NA,301,311,912,geo,IN
9,G00000665,W 4,NA,W 4,NA,87,101,88,102,913,geo,IN
19,G00000667,W 50,NA,W 50,NA,184,234,185,237,915,geo,IN
18,G00000674,LEX AVE,NA,LEX AVE,NA,196,210,195,211,919,geo,IN
12,G00000675,E 102,NA,E 102,NA,NA,NA,NA,NA,920,geo,IN
11,G00000678,AVE C,NA,AVE C,NA,85,101,84,100,923,geo,IN
16,G00000679,7 AVE,NA,7 AVE,NA,60,80,63,79,924,geo,IN
19,G00000681,YORK AVE,NA,YORK AVE,NA,NA,NA,NA,NA,925,geo,IN
10,G00000683,CANAL,WALKER,CANAL,NA,260,278,263,279,927,geo,IN
18,G00000688,E 17,NA,E 17,NA,26,48,NA,NA,932,geo,IN
12,G00000690,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,934,geo,IN
19,G00000691,6 AVE,NA,6 AVE,NA,703,715,NA,NA,935,geo,IN
11,G00000693,E 5,5,E 5,NA,340,350,341,351,937,geo,IN
19,G00000695,LEX AVE,NA,LEX AVE,NA,NA,NA,441,457,939,geo,IN
19,G00000696,E 54,NA,E 54,NA,NA,NA,NA,NA,940,geo,IN
18,G00000697,BROADWAY,NA,BROADWAY,NA,1061,1069,1064,1070,941,geo,IN
18,G00000698,E 34,NA,E 34,NA,1,37,2,38,942,geo,IN
16,G00000699,W 39,NA,W 39,NA,100,120,101,119,943,geo,IN
7,G00000700,GOUVERNEUR E SLIP,NA,GOUVERNEUR E SLIP,NA,2,8,1,7,944,geo,IN
12,G00000702,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,946,geo,IN
19,G00000703,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,947,geo,IN
16,G00000704,W 22,NA,W 22,NA,264,312,265,315,948,geo,IN
12,G00000705,LENOX AVE,NA,LENOX AVE,NA,NA,NA,NA,NA,949,geo,IN
19,G00000706,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,950,geo,IN
19,G00000707,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,798,814,951,geo,IN
18,G00000708,E 28,NA,E 28,NA,151,199,154,198,952,geo,IN
12,G00000711,W END AVE,NA,W END AVE,NA,NA,NA,NA,NA,954,geo,IN
12,G00000712,LENOX AVE,NA,LENOX AVE,NA,NA,NA,NA,NA,955,geo,IN
19,G00000713,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,956,geo,IN
18,G00000714,2 AVE,NA,2 AVE,NA,303,311,304,316,957,geo,IN
12,G00000715,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,NA,NA,958,geo,IN
14,G00000716,BROOME,NA,BROOME,NA,429,439,432,440,959,geo,IN
14,G00000720,ELIZABETH,NA,ELIZABETH,NA,65,95,64,94,963,geo,IN
7,G00000721,MONTGOMERY,NA,MONTGOMERY,NA,73,79,72,80,964,geo,IN
18,G00000722,E 31,NA,E 31,NA,1,21,2,22,965,geo,IN
12,G00000723,W END AVE,11 AVE,W END AVE,NA,NA,NA,NA,NA,966,geo,IN
19,G00000724,W 42,NA,W 42,NA,70,104,67,113,967,geo,IN
2,G00000725,ANN,NA,ANN,NA,35,69,36,68,968,geo,IN
5,G00000729,WASHINGTON,NA,WASHINGTON,NA,398,412,395,411,972,geo,IN
2,G00000730,JOHN,NA,JOHN,NA,1,31,2,30,973,geo,IN
11,G00000731,E 10,NA,E 10,NA,349,395,348,396,974,geo,IN
19,G00000732,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,975,geo,IN
12,G00000735,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,978,geo,IN
19,G00000738,W 44,NA,W 44,NA,70,128,79,127,981,geo,IN
12,G00000742,C W P,NA,C W P,NA,NA,NA,NA,NA,985,geo,IN
10,G00000746,CHRYSTIE,NA,CHRYSTIE,NA,43,71,44,74,989,geo,IN
12,G00000748,W 153,NA,W 153,NA,NA,NA,NA,NA,991,geo,IN
4,G00000752,DOVERS,NA,DOVERS,NA,13,19,16,20,995,geo,IN
2,G00000753,WATER,NA,WATER,NA,160,180,161,179,996,geo,IN
19,G00000754,W 42,NA,W 42,NA,2,68,1,65,997,geo,IN
19,G00000758,9 AVE,NA,9 AVE,NA,699,713,696,712,1001,geo,IN
12,G00000759,SAINT NICHOLAS AVE,POST RD,SAINT NICHOLAS AVE,KINGSBRIDGE RD,NA,NA,NA,NA,1002,geo,IN
17,G00000760,AVE A,NA,AVE A,NA,103,111,102,112,1003,geo,IN
9,G00000763,WASHINGTON,NA,WASHINGTON,NA,634,648,633,647,1006,geo,IN
19,G00000769,W 84,NA,W 84,NA,NA,NA,NA,NA,1011,geo,IN
18,G00000770,E 29,NA,E 29,NA,151,199,148,198,1012,geo,IN
12,G00000774,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,1016,geo,IN
12,G00000775,SAINT NICHOLAS AVE,NA,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,1017,geo,IN
13,G00000776,PITT,NA,PITT,NA,43,77,48,80,1018,geo,IN
5,G00000777,LAIGHT,NA,LAIGHT,NA,47,55,50,54,1019,geo,IN
12,G00000778,SAINT NICHOLAS AVE,11 AVE,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,1020,geo,IN
8,G00000781,GREENWICH,NA,GREENWICH,NA,532,552,533,551,1023,geo,IN
12,G00000783,E 120,NA,E 120,NA,NA,NA,NA,NA,1025,geo,IN
9,G00000785,CORNELIA,NA,CORNELIA,NA,2,42,1,41,1027,geo,IN
12,G00000786,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,1028,geo,IN
19,G00000787,E 80,NA,E 80,NA,NA,NA,NA,NA,1029,geo,IN
19,G00000788,W 75,NA,W 75,NA,NA,NA,NA,NA,1030,geo,IN
18,G00000790,E 27,NA,E 27,NA,111,149,108,146,1032,geo,IN
19,G00000791,E 42,NA,E 42,NA,NA,NA,NA,NA,1033,geo,IN
2,G00000792,BEEKMAN,NA,BEEKMAN,NA,90,102,91,103,1034,geo,IN
18,G00000794,W 20,NA,W 20,NA,2,64,1,65,1036,geo,IN
7,G00000795,SOUTH,NA,SOUTH,NA,277,299,NA,NA,1037,geo,IN
8,G00000796,SPRING,NA,SPRING,NA,202,220,201,221,1038,geo,IN
12,G00000797,1 AVE,NA,1 AVE,NA,NA,NA,NA,NA,1039,geo,IN
12,G00000798,SAINT NICHOLAS AVE,POST RD,SAINT NICHOLAS AVE,KINGSBRIDGE RD,NA,NA,NA,NA,1040,geo,IN
3,G00000800,GREENWICH,NA,GREENWICH,NA,214,228,219,235,1042,geo,IN
12,G00000801,E 109,NA,E 109,NA,NA,NA,NA,NA,1043,geo,IN
18,G00000803,E 33,NA,E 33,NA,139,217,160,220,1044,geo,WN
12,G00000804,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,1045,geo,IN
19,G00000805,E 53,NA,E 53,NA,81,111,82,112,1046,geo,IN
2,G00000807,BEEKMAN,NA,BEEKMAN,NA,104,118,105,117,1048,geo,IN
12,G00000808,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,1049,geo,IN
1,G00000809,WILLIAM,NA,WILLIAM,NA,55,63,56,64,1050,geo,IN
19,G00000812,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,1053,geo,IN
12,G00000813,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,1054,geo,IN
19,G00000814,8 AVE,NA,8 AVE,NA,NA,NA,NA,NA,1055,geo,IN
12,G00000815,SAINT NICHOLAS AVE,POST RD,SAINT NICHOLAS AVE,KINGSBRIDGE RD,NA,NA,NA,NA,1056,geo,IN
18,G00000816,E 25,NA,E 25,NA,1,23,2,26,1057,geo,IN
12,G00000819,E 121,NA,E 121,NA,NA,NA,NA,NA,1060,geo,IN
18,G00000820,E 23,NA,E 23,NA,227,245,228,244,1061,geo,IN
18,G00000821,W 33,NA,W 33,NA,2,64,1,65,1062,geo,IN
12,G00000824,W 142,NA,W 142,NA,NA,NA,NA,NA,1065,geo,IN
18,G00000825,1 AVE,NA,1 AVE,NA,245,265,258,272,1066,geo,WN
14,G00000826,HESTER,NA,HESTER,NA,148,160,153,159,1067,geo,IN
9,G00000827,HUDSON,NA,HUDSON,NA,623,635,624,636,1068,geo,IN
12,G00000828,W 203,NA,W 203,NA,NA,NA,NA,NA,1069,geo,IN
18,G00000829,E 27,NA,E 27,NA,51,81,50,82,1070,geo,IN
1,G00000830,WALL,NA,WALL,NA,48,56,53,57,1071,geo,IN
19,G00000831,W 82,NA,W 82,NA,NA,NA,NA,NA,1072,geo,IN
19,G00000832,9 AVE,NA,9 AVE,NA,571,585,564,578,1073,geo,IN
19,G00000833,E 51,NA,E 51,NA,102,120,103,121,1074,geo,IN
12,G00000834,3 AVE,NA,3 AVE,NA,NA,NA,NA,NA,1075,geo,IN
19,G00000835,10 AVE,NA,10 AVE,NA,NA,NA,NA,NA,1076,geo,IN
18,G00000836,E 36,NA,E 36,NA,121,165,120,166,1077,geo,IN
19,G00000837,PARK AVE,NA,PARK AVE,NA,43,45,44,46,1078,geo,IN
12,G00000838,E 120,NA,E 120,NA,NA,NA,NA,NA,1079,geo,IN
19,G00000839,W 47,NA,W 47,NA,250,302,249,301,1080,geo,IN
15,G00000840,BROADWAY,NA,BROADWAY,NA,787,801,786,798,1081,geo,IN
12,G00000841,SAINT NICHOLAS AVE,11 AVE,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,1082,geo,IN
19,G00000842,6 AVE,NA,6 AVE,NA,717,731,718,734,1083,geo,IN
12,G00000843,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,1084,geo,IN
5,G00000844,LISPENARD,NA,LISPENARD,NA,33,75,32,74,1085,geo,IN
12,G00000846,AMSTERDAM AVE,10 AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,1087,geo,IN
16,G00000847,7 AVE,NA,7 AVE,NA,366,380,365,381,1088,geo,IN
18,G00000848,E 18,NA,E 18,NA,178,232,177,231,1089,geo,IN
19,G00000851,W 56,NA,W 56,NA,NA,NA,NA,NA,1092,geo,IN
9,G00000853,W 13,NA,W 13,NA,78,134,77,135,1093,geo,IN
12,G00000855,BROADWAY,KINGS BRG RD,BROADWAY,NA,NA,NA,NA,NA,1095,geo,IN
6,G00000858,LEONARD,NA,LEONARD,NA,101,107,100,104,1098,geo,IN
17,G00000861,E 9,NA,E 9,NA,252,286,251,285,1101,geo,IN
12,G00000864,SAINT NICHOLAS AVE,NA,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,1104,geo,IN
12,G00000866,E 119,NA,E 119,NA,NA,NA,NA,NA,1106,geo,IN
12,G00000867,BROADWAY,KINGS BRG RD,BROADWAY,NA,NA,NA,NA,NA,1107,geo,IN
9,G00000868,HUDSON,NA,HUDSON,NA,423,443,420,436,1108,geo,IN
12,G00000873,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,1111,geo,IN
19,G00000874,E 72,NA,E 72,NA,NA,NA,NA,NA,1112,geo,IN
17,G00000875,2 AVE,NA,2 AVE,NA,157,173,162,172,1113,geo,IN
17,G00000876,AVE A,NA,AVE A,NA,89,101,90,100,1114,geo,IN
12,G00000877,E 110,NA,E 110,NA,NA,NA,NA,NA,1115,geo,IN
3,G00000878,CHURCH,NA,CHURCH,NA,42,56,41,55,1116,geo,IN
17,G00000879,E 12,NA,E 12,NA,141,191,142,194,1117,geo,IN
19,G00000880,W 46,NA,W 46,NA,70,140,71,139,1118,geo,IN
9,G00000886,BLEECKER,NA,BLEECKER,NA,300,310,301,311,1123,geo,IN
5,G00000887,GREENWICH,NA,GREENWICH,NA,444,464,443,463,1124,geo,IN
11,G00000888,E 11,NA,E 11,NA,210,260,211,261,1125,geo,IN
12,G00000890,W 169,NA,W 169,NA,NA,NA,NA,NA,1127,geo,IN
12,G00000892,2 AVE,NA,2 AVE,NA,NA,NA,NA,NA,1129,geo,IN
19,G00000896,10 AVE,NA,10 AVE,NA,471,487,472,488,1133,geo,IN
19,G00000897,E 70,NA,E 70,NA,NA,NA,NA,NA,1134,geo,IN
12,G00000898,E 124,NA,E 124,NA,NA,NA,NA,NA,1135,geo,IN
19,G00000902,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,1139,geo,IN
19,G00000905,8 AVE,NA,8 AVE,NA,821,841,822,840,1142,geo,IN
12,G00000906,W 187,NA,W 187,NA,NA,NA,NA,NA,1143,geo,IN
16,G00000908,W 25,NA,W 25,NA,52,110,53,111,1145,geo,IN
19,G00000910,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,NA,NA,1147,geo,IN
12,G00000911,W 173,NA,W 173,NA,NA,NA,NA,NA,1148,geo,IN
12,G00000913,W 126,NA,W 126,NA,NA,NA,NA,NA,1150,geo,IN
7,G00000915,HENRY,NA,HENRY,NA,209,247,208,246,1152,geo,IN
10,G00000918,FORSYTH,NA,FORSYTH,NA,91,109,92,110,1154,geo,IN
19,G00000921,W 46,NA,W 46,NA,182,246,181,245,1157,geo,IN
3,G00000925,PARK PL,NA,PARK PL,NA,2,28,1,27,1161,geo,IN
12,G00000926,C W P,NA,C W P,NA,NA,NA,NA,NA,1162,geo,IN
16,G00000927,W 35,NA,W 35,NA,74,118,85,113,1163,geo,WN
19,G00000931,W 47,NA,W 47,NA,128,178,127,177,1167,geo,IN
13,G00000933,BROOME,NA,BROOME,NA,67,81,68,82,1169,geo,IN
11,G00000935,ATTORNEY,NA,ATTORNEY,NA,143,175,144,176,1171,geo,IN
1,G00000937,GREENWICH,NA,GREENWICH,NA,42,62,41,59,1173,geo,IN
7,G00000939,MARKET SLIP,NA,MARKET SLIP,NA,82,90,81,89,1175,geo,IN
19,G00000941,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,1177,geo,IN
19,G00000942,W 57,NA,W 57,NA,NA,NA,NA,NA,1178,geo,IN
19,G00000943,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,NA,NA,1179,geo,IN
2,G00000945,JOHN,NA,JOHN,NA,51,65,52,68,1181,geo,IN
15,G00000948,BOND,NA,BOND,NA,NA,NA,1,3,1184,geo,IN
12,G00000949,PLEASANT AVE,NA,PLEASANT AVE,NA,NA,NA,NA,NA,1185,geo,IN
15,G00000950,LAFAYETTE,LAFAYETTE PL,LAFAYETTE,NA,17,61,16,62,1186,geo,IN
12,G00000951,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,NA,1187,geo,IN
6,G00000952,CENTRE,NA,CENTRE,NA,151,165,152,160,1188,geo,IN
18,G00000953,E 15,NA,E 15,NA,NA,NA,129,139,1189,geo,IN
19,G00000954,11 AVE,NA,11 AVE,NA,503,509,504,510,1190,geo,IN
17,G00000955,COOPER SQ,3 AVE,COOPER SQ,NA,NA,NA,NA,NA,1191,geo,IN
18,G00000957,BROADWAY,NA,BROADWAY,NA,1025,1045,1030,1044,1193,geo,IN
15,G00000960,WASHINGTON E SQ,NA,WASHINGTON E SQ,NA,NA,NA,NA,NA,1196,geo,IN
18,G00000961,PARK AVE S,NA,PARK AVE S,NA,266,284,267,281,1197,geo,IN
11,G00000962,E 5,NA,E 5,NA,260,310,261,311,1198,geo,IN
14,G00000965,MOTT,NA,MOTT,NA,87,119,86,118,1201,geo,IN
19,G00000966,W 50,NA,W 50,NA,NA,NA,NA,NA,1202,geo,IN
15,G00000967,THOMPSON,NA,THOMPSON,NA,165,205,164,204,1203,geo,IN
9,G00000968,W LITTLE 12,NA,W LITTLE 12,NA,2,4,1,3,1204,geo,IN
16,G00000971,W 29,NA,W 29,NA,118,178,119,177,1207,geo,IN
16,G00000972,10 AVE,NA,10 AVE,NA,103,117,102,118,1208,geo,IN
12,G00000973,5 AVE,NA,5 AVE,NA,NA,NA,NA,NA,1209,geo,IN
19,G00000975,COLUMBUS AVE,NA,COLUMBUS AVE,NA,NA,NA,NA,NA,1211,geo,IN
