Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,Ward_Right,Ward_Left,ObjectID,JoinId
NA,11 AVE,NA,8,NA,NA,NA,NA,23537,NA,NA,8
NA,1,NA,NA,NA,NA,NA,NA,23538,NA,NA,NA
NA,4,NA,8,NA,NA,NA,NA,23539,NA,NA,8
NA,10 AVE,NA,8,NA,NA,NA,NA,23540,NA,NA,8
NA,2,NA,8,NA,NA,NA,NA,23541,NA,NA,8
NA,11 AVE,NA,8,NA,NA,NA,NA,23542,NA,NA,8
NA,MACOMB,NA,NA,NA,NA,NA,NA,23543,NA,NA,NA
NA,3,NA,8,NA,NA,NA,NA,23544,NA,NA,8
NA,10 AVE,NA,8,NA,NA,NA,NA,23545,NA,NA,8
NA,1,NA,8,NA,NA,NA,NA,23546,NA,NA,8
NA,11 AVE,NA,8,NA,NA,NA,NA,23547,NA,NA,8
NA,2,NA,8,NA,NA,NA,NA,23549,NA,NA,8
NA,10 AVE,NA,8,NA,NA,NA,NA,23550,NA,NA,8
NA,MACOMB,NA,8,NA,NA,NA,NA,23551,NA,NA,8
NA,1,NA,8,NA,NA,NA,NA,23553,NA,NA,8
NA,10 AVE,NA,8,NA,NA,NA,NA,23554,NA,NA,8
NA,MONTGOMERY,NA,8,NA,NA,NA,NA,23555,NA,NA,8
NA,MACOMB,NA,8,NA,NA,NA,NA,23556,NA,NA,8
NA,10 AVE,NA,8,NA,NA,NA,NA,23557,NA,NA,8
NA,MONTGOMERY,NA,8,NA,NA,NA,NA,23559,NA,NA,8
NA,10 AVE,NA,8,NA,NA,NA,NA,23560,NA,NA,8
NA,10 AVE,NA,8,NA,NA,NA,NA,23562,NA,NA,8
NA,CARROLL,NA,8,NA,NA,NA,NA,23563,NA,NA,8
NA,PRESIDENT,NA,8,NA,NA,NA,NA,23564,NA,NA,8
NA,FLATBUSH AVE,NA,8,NA,NA,NA,NA,23573,NA,NA,8
NA,9 AVE,NA,8,NA,NA,NA,NA,23574,NA,NA,8
NA,UNION,NA,8,NA,NA,NA,NA,23575,NA,NA,8
NA,FLATBUSH AVE,NA,8,NA,NA,NA,NA,23576,NA,NA,8
NA,9 AVE,NA,8,NA,NA,NA,NA,23577,NA,NA,8
NA,SACKETT,NA,8,NA,NA,NA,NA,23578,NA,NA,8
NA,9 AVE,NA,8,NA,NA,NA,NA,23579,NA,NA,8
NA,FLATBUSH AVE,NA,8,NA,NA,NA,NA,23580,NA,NA,8
NA,UNION,NA,8,NA,NA,NA,NA,23581,NA,NA,8
NA,FLATBUSH AVE,NA,8,NA,NA,NA,NA,23582,NA,NA,8
NA,SACKETT,NA,8,NA,NA,NA,NA,23583,NA,NA,8
NA,DEGRAW,NA,8,NA,NA,NA,NA,23584,NA,NA,8
NA,FLATBUSH AVE,NA,8,NA,NA,NA,NA,23585,NA,NA,8
NA,NA,NA,8,NA,NA,NA,NA,23586,NA,NA,8
NA,DOUGLASS,NA,8,NA,NA,NA,NA,23587,NA,NA,8
NA,NA,NA,8,NA,NA,NA,NA,23588,NA,NA,8
NA,FLATBUSH AVE,NA,8,NA,NA,NA,NA,23589,NA,NA,8
NA,7 AVE,NA,8,NA,NA,NA,NA,23590,NA,NA,8
NA,DOUGLASS,NA,8,NA,NA,NA,NA,23591,NA,NA,8
NA,7 AVE,NA,8,NA,NA,NA,NA,23592,NA,NA,8
NA,BUTLER,NA,8,NA,NA,NA,NA,23593,NA,NA,8
NA,6 AVE,NA,8,NA,NA,NA,NA,23594,NA,NA,8
NA,DOUGLASS,NA,8,NA,NA,NA,NA,23595,NA,NA,8
NA,FLATBUSH AVE,NA,8,NA,NA,NA,NA,23596,NA,NA,8
NA,7 AVE,NA,8,NA,NA,NA,NA,23597,NA,NA,8
NA,BALTIC,NA,8,NA,NA,NA,NA,23598,NA,NA,8
NA,7 AVE,NA,8,NA,NA,NA,NA,23599,NA,NA,8
NA,FLATBUSH AVE,NA,8,NA,NA,NA,NA,23600,NA,NA,8
NA,6 AVE,NA,8,NA,NA,NA,NA,23601,NA,NA,8
NA,BUTLER,NA,8,NA,NA,NA,NA,23602,NA,NA,8
NA,5 AVE,NA,10,NA,NA,NA,NA,23603,NA,NA,10
NA,DOUGLASS,NA,8,NA,NA,NA,NA,23604,NA,NA,8
NA,6 AVE,NA,8,NA,NA,NA,NA,23605,NA,NA,8
NA,BALTIC,NA,8,NA,NA,NA,NA,23606,NA,NA,8
NA,5 AVE,NA,10,NA,NA,NA,NA,23607,NA,NA,10
NA,BUTLER,NA,8,NA,NA,NA,NA,23608,NA,NA,8
NA,6 AVE,NA,8,NA,NA,NA,NA,23609,NA,NA,8
NA,WARREN,NA,8,NA,NA,NA,NA,23610,NA,NA,8
NA,5 AVE,NA,10,NA,NA,NA,NA,23611,NA,NA,10
NA,BALTIC,NA,8,NA,NA,NA,NA,23612,NA,NA,8
NA,6 AVE,NA,8,NA,NA,NA,NA,23613,NA,NA,8
NA,5 AVE,NA,10,NA,NA,NA,NA,23614,NA,NA,10
NA,WARREN,NA,8,NA,NA,NA,NA,23615,NA,NA,8
NA,5 AVE,NA,10,NA,NA,NA,NA,23616,NA,NA,10
NA,11 AVE,NA,8,NA,NA,NA,NA,23618,NA,NA,8
NA,NA,NA,8,NA,NA,NA,NA,23620,NA,NA,8
NA,CARROLL,NA,8,NA,NA,NA,NA,23621,NA,NA,8
NA,NA,NA,8,NA,NA,NA,NA,23622,NA,NA,8
NA,PRESIDENT,NA,8,NA,NA,NA,NA,23623,NA,NA,8
NA,NA,NA,8,NA,NA,NA,NA,23624,NA,NA,8
NA,MONTGOMERY,NA,NA,NA,NA,NA,NA,23628,NA,NA,NA
NA,6 AVE,NA,8,NA,NA,NA,NA,23631,NA,NA,8
NA,BATH PLANK RD,NA,8,NA,NA,NA,NA,23632,NA,NA,8
NA,BATH PLANK RD,NA,8,NA,NA,NA,NA,23633,NA,NA,8
NA,HAMILTON AVE,NA,NA,NA,NA,NA,NA,23634,NA,NA,NA
NA,14,NA,8,NA,NA,NA,NA,23635,NA,NA,8
NA,14,NA,8,NA,NA,NA,NA,23636,NA,NA,8
NA,15,NA,8,NA,NA,NA,NA,23637,NA,NA,8
NA,15,NA,8,NA,NA,NA,NA,23638,NA,NA,8
NA,GOWANUS LN,NA,10,NA,NA,NA,NA,23640,NA,NA,10
NA,FLATBUSH RD,NA,NA,NA,NA,NA,NA,23644,NA,NA,NA
NA,FLATBUSH AVE,NA,NA,NA,NA,NA,NA,23645,NA,NA,NA
NA,FLATBUSH RD,NA,NA,NA,NA,NA,NA,23647,NA,NA,NA
NA,NA,NA,8,NA,NA,NA,NA,23648,NA,NA,8
NA,FLATBUSH RD,NA,8,NA,NA,NA,NA,23649,NA,NA,8
NA,NA,NA,8,NA,NA,NA,NA,23650,NA,NA,8
NA,NA,NA,8,NA,NA,NA,NA,23651,NA,NA,8
NA,GOWANUS RD,NA,10,NA,NA,NA,NA,23652,NA,NA,10
NA,GOWANUS RD,NA,10,NA,NA,NA,NA,23653,NA,NA,10
NA,BEDFORD RD,NA,NA,NA,NA,NA,NA,23654,NA,NA,NA
NA,CLARKSON AVE,NA,9,NA,NA,NA,NA,23661,NA,NA,9
NA,CLARKSON AVE,NA,9,NA,NA,NA,NA,23662,NA,NA,9
NA,CANARSIE RD,NA,9,NA,NA,NA,NA,23666,NA,NA,9
NA,CROWN,NA,9,NA,NA,NA,NA,23667,NA,NA,9
NA,CLARKSON AVE,NA,9,NA,NA,NA,NA,23673,NA,NA,9
NA,MONTGOMERY,NA,NA,NA,NA,NA,NA,23674,NA,NA,NA
NA,MONTGOMERY,NA,9,NA,NA,NA,NA,23675,NA,NA,9
NA,CLARKSON AVE,NA,9,NA,NA,NA,NA,23676,NA,NA,9
NA,CROWN,NA,9,NA,NA,NA,NA,23677,NA,NA,9
NA,FLATBUSH AVE,NA,NA,NA,NA,NA,NA,23679,NA,NA,9
NA,GRAND AVE,NA,9,NA,NA,NA,NA,23680,NA,NA,9
NA,CROWN,NA,9,NA,NA,NA,NA,23681,NA,NA,9
NA,FLATBUSH AVE,NA,NA,NA,NA,NA,NA,23682,NA,NA,9
NA,CROWN,NA,9,NA,NA,NA,NA,23683,NA,NA,9
NA,CROWN,NA,NA,NA,NA,NA,NA,23684,NA,NA,9
NA,NA,NA,9,NA,NA,NA,NA,23685,NA,WASHINGTON AVE,9
NA,CLARKSON AVE,NA,9,NA,NA,NA,NA,23686,NA,NA,9
NA,CARROLL,NA,9,NA,NA,NA,NA,23687,NA,NA,9
NA,FLATBUSH AVE,NA,8,NA,NA,NA,NA,23688,NA,NA,9
NA,CLARKSON AVE,NA,9,NA,NA,NA,NA,23689,NA,NA,9
NA,GRAND AVE,NA,9,NA,NA,NA,NA,23690,NA,NA,9
NA,CARROLL,NA,9,NA,NA,NA,NA,23691,NA,NA,9
NA,CARROLL,NA,9,NA,NA,NA,NA,23692,NA,NA,9
NA,GRAND AVE,NA,9,NA,NA,NA,NA,23693,NA,NA,9
NA,PRESIDENT,NA,9,NA,NA,NA,NA,23694,NA,NA,9
NA,PRESIDENT,NA,8,NA,NA,NA,NA,23695,NA,NA,8
NA,GRAND AVE,NA,9,NA,NA,NA,NA,23696,NA,NA,9
NA,UNION,NA,9,NA,NA,NA,NA,23697,NA,NA,9
NA,WASHINGTON AVE,NA,9,NA,NA,NA,NA,23698,NA,NA,9
NA,SACKETT,NA,9,NA,NA,NA,NA,23699,NA,NA,9
NA,UNDERHILL AVE,NA,8,NA,NA,NA,NA,23700,NA,NA,8
NA,UNION,NA,8,NA,NA,NA,NA,23701,NA,NA,8
NA,GRAND AVE,NA,9,NA,NA,NA,NA,23702,NA,NA,9
NA,SACKETT,NA,9,NA,NA,NA,NA,23703,NA,NA,9
NA,WASHINGTON AVE,NA,9,NA,NA,NA,NA,23704,NA,NA,9
NA,UNDERHILL AVE,NA,8,NA,NA,NA,NA,23705,NA,NA,8
NA,SACKETT,NA,9,NA,NA,NA,NA,23706,NA,NA,9
NA,GRAND AVE,NA,9,NA,NA,NA,NA,23707,NA,NA,9
NA,DEGRAW,NA,9,NA,NA,NA,NA,23708,NA,NA,9
NA,SACKETT,NA,8,NA,NA,NA,NA,23709,NA,NA,8
NA,UNDERHILL AVE,NA,8,NA,NA,NA,NA,23710,NA,NA,9
NA,DEGRAW,NA,9,NA,NA,NA,NA,23711,NA,NA,9
NA,GRAND AVE,NA,9,NA,NA,NA,NA,23712,NA,NA,9
NA,DOUGLAS,NA,9,NA,NA,NA,NA,23713,NA,NA,9
NA,DEGRAW,NA,8,NA,NA,NA,NA,23714,NA,NA,8
NA,UNDERHILL AVE,NA,9,NA,NA,NA,NA,23715,NA,NA,9
NA,DOUGLAS,NA,9,NA,NA,NA,NA,23716,NA,NA,9
NA,GRAND AVE,NA,9,NA,NA,NA,NA,23717,NA,NA,9
NA,BUTLER,NA,9,NA,NA,NA,NA,23718,NA,NA,9
NA,VANDERBILT AVE,NA,8,NA,NA,NA,NA,23719,NA,NA,8
NA,DOUGLAS,NA,8,NA,NA,NA,NA,23720,NA,NA,8
NA,DOUGLAS,NA,8,NA,NA,NA,NA,23721,NA,NA,8
NA,GRAND AVE,NA,9,NA,NA,NA,NA,23722,NA,NA,9
NA,VANDERBILT AVE,NA,8,NA,NA,NA,NA,23723,NA,NA,8
NA,BUTLER,NA,9,NA,NA,NA,NA,23724,NA,NA,9
NA,WASHINGTON AVE,NA,9,NA,NA,NA,NA,23725,NA,NA,9
NA,BENNETS LN,NA,NA,NA,NA,NA,NA,23733,NA,NA,NA
NA,KINGS HIGHWAY,NA,NA,NA,NA,NA,NA,23734,NA,NA,NA
NA,DE BRUYNS LN,NA,NA,NA,NA,NA,NA,23736,NA,NA,NA
NA,BATH AVE,NA,NA,NA,NA,NA,NA,23738,NA,NA,NA
NA,DE BRUYNS LN,NA,NA,NA,NA,NA,NA,23739,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23740,NA,NA,NA
NA,DE BRUYNS LN,NA,NA,NA,NA,NA,NA,23741,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23742,NA,NA,NA
NA,BENSON AVE,NA,NA,NA,NA,NA,NA,23743,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23744,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23745,NA,NA,NA
NA,DE BRUYNS LN,NA,NA,NA,NA,NA,NA,23746,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23748,NA,NA,NA
NA,KINGS HIGHWAY,NA,NA,NA,NA,NA,NA,23749,NA,NA,NA
NA,KINGS HIGHWAY,NA,NA,NA,NA,NA,NA,23752,NA,NA,NA
NA,KINGS HIGHWAY,NA,NA,NA,NA,NA,NA,23753,NA,NA,NA
NA,KINGS HIGHWAY,NA,NA,NA,NA,NA,NA,23754,NA,NA,NA
NA,GRAVESEND AVE,NA,NA,NA,NA,NA,NA,23755,NA,NA,NA
NA,BERGEN LN,NA,NA,NA,NA,NA,NA,23757,NA,NA,NA
NA,BERGEN LN,NA,NA,NA,NA,NA,NA,23759,NA,NA,NA
NA,BERGEN LN,NA,NA,NA,NA,NA,NA,23760,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23763,NA,NA,NA
NA,CONEY ISLAND PLANK RD,NA,NA,NA,NA,NA,NA,23764,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23765,NA,NA,NA
NA,ADRIAN AVE,NA,NA,NA,NA,NA,NA,23766,NA,NA,NA
NA,CONEY ISLAND PLANK RD,NA,NA,NA,NA,NA,NA,23770,NA,NA,NA
NA,NEW UTRECHT RD,NA,NA,NA,NA,NA,NA,23778,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23779,NA,NA,NA
NA,NEW UTRECHT RD,NA,NA,NA,NA,NA,NA,23780,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23781,NA,NA,NA
NA,NEW UTRECHT RD,NA,NA,NA,NA,NA,NA,23782,NA,NA,NA
NA,CONEY ISLAND PLANK RD,NA,NA,NA,NA,NA,NA,23783,NA,NA,NA
NA,CONEY ISLAND PLANK RD,NA,NA,NA,NA,NA,NA,23784,NA,NA,NA
NA,CANARSIE RD,NA,NA,NA,NA,NA,NA,23785,NA,NA,NA
NA,CONEY ISLAND PLANK RD,NA,NA,NA,NA,NA,NA,23786,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23787,NA,NA,NA
NA,FLATBUSH RD,NA,NA,NA,NA,NA,NA,23788,NA,NA,NA
NA,FLATBUSH RD,NA,NA,NA,NA,NA,NA,23789,NA,NA,NA
NA,NEW UTRECHT RD,NA,NA,NA,NA,NA,NA,23790,NA,NA,NA
NA,BERGEN LN,NA,NA,NA,NA,NA,NA,23791,NA,NA,NA
NA,NEW UTRECHT RD,NA,NA,NA,NA,NA,NA,23792,NA,NA,NA
NA,CANARSIE RD,NA,NA,NA,NA,NA,NA,23793,NA,NA,NA
NA,NEW UTRECHT RD,NA,NA,NA,NA,NA,NA,23794,NA,NA,NA
NA,BATH PLANK RD,NA,NA,NA,NA,NA,NA,23800,NA,NA,NA
NA,COWENHOVEN LN,NA,NA,NA,NA,NA,NA,23801,NA,NA,NA
NA,COWENHOVEN LN,NA,NA,NA,NA,NA,NA,23802,NA,NA,NA
NA,BATH PLANK RD,NA,NA,NA,NA,NA,NA,23803,NA,NA,NA
NA,KINGS HIGHWAY,NA,NA,NA,NA,NA,NA,23805,NA,NA,NA
NA,DENYSES LN,NA,NA,NA,NA,NA,NA,23806,NA,NA,NA
NA,KINGS HIGHWAY,NA,NA,NA,NA,NA,NA,23808,NA,NA,NA
NA,STEWARD AVE,NA,NA,NA,NA,NA,NA,23811,NA,NA,NA
NA,STEWARD AVE,NA,NA,NA,NA,NA,NA,23813,NA,NA,NA
NA,STEWARD AVE,NA,NA,NA,NA,NA,NA,23814,NA,NA,NA
NA,BEDFORD AVE,NA,7,NA,NA,NA,NA,23816,NA,NA,9
NA,BEDFORD AVE,NA,7,NA,NA,NA,NA,23817,NA,NA,9
NA,FRANKLIN,NA,7,NA,NA,NA,NA,23818,NA,NA,7
NA,FLEET,NA,7,NA,NA,NA,NA,23820,NA,NA,7
NA,PUTNAM,NA,7,NA,NA,NA,NA,23821,NA,NA,7
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,23822,NA,NA,7
NA,PUTNAM,NA,7,NA,NA,NA,NA,23823,NA,NA,7
NA,FLEET,NA,7,NA,NA,NA,NA,23824,NA,NA,7
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,23825,NA,NA,7
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,23826,NA,NA,7
NA,MADISON,NA,7,NA,NA,NA,NA,23827,NA,NA,7
NA,CLASSON AVE,NA,7,NA,NA,NA,NA,23828,NA,NA,7
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,23829,NA,NA,7
NA,NA,NA,7,NA,NA,NA,NA,23830,NA,GATES AVE,7
NA,NA,NA,7,NA,NA,NA,NA,23831,NA,IRVING PL,7
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,23832,NA,NA,7
NA,NA,NA,7,NA,NA,NA,NA,23833,NA,DOWNING,7
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,23834,NA,NA,7
NA,NA,NA,7,NA,NA,NA,NA,23835,NA,GRAND AVE,7
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,23836,NA,NA,7
NA,NA,NA,7,NA,NA,NA,NA,23837,NA,GREENE AVE,7
NA,NA,NA,7,NA,NA,NA,NA,23838,NA,CAMBRIDGE PL,7
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,23839,NA,NA,7
NA,NA,NA,7,NA,NA,NA,NA,23840,NA,JAMESS PL,7
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,23841,NA,NA,7
NA,HAMILTON,NA,11,NA,NA,NA,NA,23842,NA,NA,11
NA,JAMAICA AVE,NA,11,NA,NA,NA,NA,23843,NA,NA,7
NA,HAMILTON,NA,11,NA,NA,NA,NA,23844,NA,NA,11
NA,NA,NA,NA,NA,NA,NA,NA,23847,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23848,NA,NA,NA
NA,COWENHOVEN LN,NA,NA,NA,NA,NA,NA,23849,NA,NA,NA
NA,BENNETS LN,NA,NA,NA,NA,NA,NA,23850,NA,NA,NA
NA,BAY,NA,NA,NA,NA,NA,NA,23851,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23857,NA,NA,NA
NA,VANDERBILT AVE,NA,11,NA,NA,NA,NA,23861,NA,NA,11
NA,JAMAICA AVE,NA,11,NA,NA,NA,NA,23862,NA,NA,11
NA,CLERMONT,NA,11,NA,NA,NA,NA,23863,NA,NA,11
NA,JAMAICA AVE,NA,11,NA,NA,NA,NA,23864,NA,NA,11
NA,VANDERBILT AVE,NA,11,NA,NA,NA,NA,23865,NA,NA,11
NA,WILLOUGHBY AVE,NA,11,NA,NA,NA,NA,23866,NA,NA,11
NA,CLERMONT,NA,11,NA,NA,NA,NA,23867,NA,NA,11
NA,WILLOUGHBY AVE,NA,11,NA,NA,NA,NA,23868,NA,NA,11
NA,JAMAICA AVE,NA,11,NA,NA,NA,NA,23869,NA,NA,11
NA,WILLOUGHBY AVE,NA,11,NA,NA,NA,NA,23870,NA,NA,11
NA,WILLOUGHBY AVE,NA,11,NA,NA,NA,NA,23871,NA,NA,11
NA,WILLOUGHBY AVE,NA,11,NA,NA,NA,NA,23872,NA,NA,11
NA,CARLTON AVE,NA,11,NA,NA,NA,NA,23873,NA,NA,11
NA,JAMAICA AVE,NA,11,NA,NA,NA,NA,23874,NA,NA,11
NA,CUMBERLAND,NA,11,NA,NA,NA,NA,23875,NA,NA,11
NA,JAMAICA AVE,NA,11,NA,NA,NA,NA,23876,NA,NA,11
NA,ADELPHI,NA,11,NA,NA,NA,NA,23877,NA,NA,11
NA,CARLTON AVE,NA,11,NA,NA,NA,NA,23878,NA,NA,11
NA,CUMBERLAND,NA,11,NA,NA,NA,NA,23879,NA,NA,11
NA,JAMAICA AVE,NA,11,NA,NA,NA,NA,23880,NA,NA,11
NA,MYRTLE AVE,NA,11,NA,NA,NA,NA,23881,NA,NA,11
NA,MYRTLE AVE,NA,11,NA,NA,NA,NA,23882,NA,NA,11
NA,NA,NA,NA,NA,NA,NA,NA,23885,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23887,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23890,NA,NA,NA
NA,DENYSES LN,NA,NA,NA,NA,NA,NA,23891,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23892,NA,NA,NA
NA,OVINGTON AVE,NA,NA,NA,NA,NA,NA,23893,NA,NA,NA
NA,SHORE RD,NA,NA,NA,NA,NA,NA,23895,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23898,NA,NA,NA
NA,SHORE RD,NA,NA,NA,NA,NA,NA,23899,NA,NA,NA
NA,VAN BRUNTS LN,NA,NA,NA,NA,NA,NA,23900,NA,NA,NA
NA,SHORE RD,NA,NA,NA,NA,NA,NA,23901,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23912,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23913,NA,100,NA
NA,NA,NA,NA,NA,NA,NA,NA,23914,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,23915,NA,99,NA
NA,THROOP AVE,NA,7,NA,NA,NA,NA,23917,NA,NA,7
NA,THROOP AVE,NA,7,NA,NA,NA,NA,23918,NA,NA,7
NA,HARRISON AVE,NA,7,NA,NA,NA,NA,23919,NA,NA,7
NA,HARRISON AVE,NA,7,NA,NA,NA,NA,23920,NA,NA,7
NA,WALTON,NA,7,NA,NA,NA,NA,23921,NA,NA,7
NA,FLATBUSH RD,NA,9,NA,NA,NA,NA,23922,NA,NA,9
NA,KENT AVE,NA,7,NA,NA,NA,NA,23923,NA,NA,7
NA,WYTHE AVE,NA,7,NA,NA,NA,NA,23924,NA,NA,7
NA,HEYWARD,NA,7,NA,NA,NA,NA,23925,NA,NA,7
NA,LYNCH,NA,7,NA,NA,NA,NA,23926,NA,NA,7
NA,MYDDLETON,NA,7,NA,NA,NA,NA,23927,NA,NA,7
NA,LEE AVE,NA,7,NA,NA,NA,NA,23928,NA,NA,7
NA,GWINNETT,NA,7,NA,NA,NA,NA,23929,NA,NA,7
NA,MARCY AVE,NA,7,NA,NA,NA,NA,23930,NA,NA,7
NA,FRANKLIN AVE,NA,7,NA,NA,NA,NA,23931,NA,NA,7
NA,BEDFORD AVE,NA,7,NA,NA,NA,NA,23932,NA,NA,7
NA,BEDFORD AVE,NA,7,NA,NA,NA,NA,23933,NA,NA,7
NA,NOSTRAND AVE,NA,7,NA,NA,NA,NA,23934,NA,NA,7
NA,MARCY AVE,NA,7,NA,NA,NA,NA,23935,NA,NA,7
NA,NA,NA,11,NA,NA,NA,NA,23936,NA,NA,11
NA,NA,NA,11,NA,NA,NA,NA,23937,NA,NA,11
NA,NA,NA,NA,NA,NA,NA,NA,23939,NA,NA,NA
NA,BROOKLYN JAMAICA TURNPIKE,NA,9,NA,NA,NA,NA,23940,NA,NA,9
NA,TRUXTON,NA,9,NA,NA,NA,NA,23942,NA,NA,9
NA,FULTON,NA,NA,NA,NA,NA,NA,23943,NA,NA,NA
NA,VANDERBILT AVE,NA,11,NA,NA,NA,NA,23948,NA,NA,11
NA,CLINTON AVE,NA,11,NA,NA,NA,NA,23949,NA,NA,11
NA,HAMILTON,NA,11,NA,NA,NA,NA,23950,NA,NA,11
NA,FULTON,NA,11,NA,NA,NA,NA,23951,NA,NA,11
NA,FLATBUSH AVE,NA,10,NA,NA,NA,NA,23956,NA,NA,11
NA,FLATBUSH AVE,NA,10,NA,NA,NA,NA,23957,NA,NA,11
NA,RAYMOND,NA,11,NA,NA,NA,NA,23958,NA,NA,11
NA,HANSON,NA,11,NA,NA,NA,NA,23959,NA,NA,11
NA,FLATBUSH AVE,NA,11,NA,NA,NA,NA,23960,NA,NA,11
NA,HANSON,NA,11,NA,NA,NA,NA,23961,NA,NA,11
NA,RAYMOND,NA,11,NA,NA,NA,NA,23962,NA,NA,11
NA,FLATBUSH AVE,NA,11,NA,NA,NA,NA,23963,NA,NA,11
NA,FLATBUSH AVE,NA,11,NA,NA,NA,NA,23964,NA,NA,11
NA,RAYMOND,NA,11,NA,NA,NA,NA,23965,NA,NA,11
NA,ATLANTIC AVE,NA,7,NA,NA,NA,NA,23966,NA,NA,7
NA,ATLANTIC AVE,NA,7,NA,NA,NA,NA,23967,NA,NA,7
NA,BREVOORT PL,NA,7,NA,NA,NA,NA,23969,NA,NA,7
NA,DEGHAW,NA,9,NA,NA,NA,NA,23970,NA,NA,9
NA,NEW YORK AVE,NA,9,NA,NA,NA,NA,23971,NA,NA,9
NA,HERKIMER,NA,9,NA,NA,NA,NA,23975,NA,NA,9
NA,SCHUYLER,NA,9,NA,NA,NA,NA,23982,NA,NA,9
NA,FRANKLIN AVE,NA,9,NA,NA,NA,NA,23984,NA,NA,9
NA,PACIFIC,NA,9,NA,NA,NA,NA,23986,NA,NA,9
NA,SCHUYLER,NA,9,NA,NA,NA,NA,23987,NA,NA,9
NA,PACIFIC,NA,9,NA,NA,NA,NA,23988,NA,NA,9
NA,FRANKLIN AVE,NA,9,NA,NA,NA,NA,23989,NA,NA,9
NA,ATLANTIC,NA,7,NA,NA,NA,NA,23990,NA,NA,7
NA,FRANKLIN AVE,NA,7,NA,NA,NA,NA,23991,NA,NA,7
NA,PERRY AVE,NA,9,NA,NA,NA,NA,24002,NA,NA,9
NA,PACIFIC,NA,9,NA,NA,NA,NA,24004,NA,NA,9
NA,PERRY AVE,NA,9,NA,NA,NA,NA,24005,NA,NA,9
NA,SCHUYLER,NA,9,NA,NA,NA,NA,24007,NA,NA,9
NA,FULTON,NA,9,NA,NA,NA,NA,24010,NA,NA,9
NA,FULTON,NA,9,NA,NA,NA,NA,24011,NA,NA,9
NA,MACON,NA,9,NA,NA,NA,NA,24015,NA,NA,9
NA,HERKIMER,NA,9,NA,NA,NA,NA,24018,NA,NA,9
NA,PERRY AVE,NA,9,NA,NA,NA,NA,24019,NA,NA,9
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,24022,NA,NA,7
NA,HANCOCK,NA,7,NA,NA,NA,NA,24023,NA,NA,7
NA,JAMAICA AVE,NA,7,NA,NA,NA,NA,24024,NA,NA,7
NA,HERKIMER,NA,9,NA,NA,NA,NA,24027,NA,NA,9
NA,HERKIMER,NA,9,NA,NA,NA,NA,24028,NA,NA,9
NA,HERKIMER,NA,9,NA,NA,NA,NA,24029,NA,NA,9
NA,HERKIMER,NA,9,NA,NA,NA,NA,24030,NA,NA,9
NA,HERKIMER,NA,9,NA,NA,NA,NA,24031,NA,NA,9
NA,STONE AVE,NA,9,NA,NA,NA,NA,24032,NA,NA,9
NA,HERKIMER,NA,9,NA,NA,NA,NA,24033,NA,NA,9
NA,NA,NA,9,NA,NA,NA,NA,24034,NA,ROCKAWAY AVE,9
NA,HERKIMER,NA,9,NA,NA,NA,NA,24035,NA,NA,9
NA,NA,NA,9,NA,NA,NA,NA,24036,NA,THOMAS BOYLAND,9
NA,HERKIMER,NA,9,NA,NA,NA,NA,24037,NA,NA,9
NA,NA,NA,9,NA,NA,NA,NA,24038,NA,SARATOGA AVE,9
NA,NA,NA,9,NA,NA,NA,NA,24039,NA,HOWARD AVE,9
NA,NA,NA,9,NA,NA,NA,NA,24040,NA,RALPH AVE,9
NA,NA,NA,9,NA,NA,NA,NA,24041,NA,BUFFALO AVE,9
