street_modern,hnyc_street_name,street_alt,Left_Low,Left_High,Right_Low,Right_High,ED_Left,ED_Right,OBJECTID,JoinID,Name
5 AVE,5 AVE,NA,NA,NA,1118,1129,507,479,588,G00000329,5 AVE
E 67,E 67,NA,301,351,300,350,1067,1067,589,G00000330,E 67
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,2207,2223,2208,2226,633,560,590,G00000331,F DOUGLASS BLVD
W 185,W 185,NA,600,638,601,639,678,678,591,G00000332,W 185
JOHN,BURLING SLIP,NA,1,11,2,12,11,11,592,G00000333,BURLING SLIP
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,NA,NA,698,698,593,G00000334,RIVERSIDE DR
3 AVE,3 AVE,NA,1030,1048,1031,1049,1133,1080,594,G00000335,3 AVE
7 AVE,7 AVE,NA,64,74,57,79,830,829,595,G00000336,7 AVE
BLEECKER,BLEECKER,NA,330,348,331,349,151,155,596,G00000337,BLEECKER
E 63,E 63,NA,301,349,300,348,1073,1074,597,G00000338,E 63
BROADWAY,BROADWAY,NA,771,785,772,786,822,822,598,G00000339,BROADWAY
CHURCH,CHURCH,NA,304,322,303,319,30,30,599,G00000340,CHURCH
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,377,386,727,727,600,G00000341,RIVERSIDE DR
DELANCEY,DELANCEY,NA,NA,NA,55,69,208,208,601,G00000342,DELANCEY
TRINITY PL,TRINITY PL,NA,54,92,55,93,4,4,602,G00000343,TRINITY PL
GREENWICH AVE,GREENWICH AVE,NA,103,113,88,100,169,168,603,G00000344,GREENWICH AVE
BROADWAY,BROADWAY,NA,3901,3917,NA,NA,686,686,604,G00000345,BROADWAY
2 AVE,2 AVE,NA,985,1001,984,1002,1099,1093,605,G00000346,2 AVE
W 129,W 129,NA,200,270,201,269,545,543,606,G00000347,W 129
LEXINGTON AVE,LEXINGTON AVE,NA,238,258,239,259,1260,1260,607,G00000349,LEXINGTON AVE
9 AVE,9 AVE,NA,541,559,544,558,1205,1202,608,G00000350,9 AVE
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,674,672,609,G00000351,BROADWAY
W 186,W 186,NA,NA,NA,NA,NA,NA,NA,610,G00000352,W 186
BROADWAY,BROADWAY,NA,335,343,336,344,30,38,611,G00000353,BROADWAY
MADISON AVE,MADISON AVE,NA,1090,1110,1091,1105,1155,1155,612,G00000354,MADISON AVE
FRAWLEY CIR,FRAWLEY CIR,NA,NA,NA,NA,NA,458,458,613,G00000355,FRAWLEY CIR
E 55,E 55,NA,51,85,30,82,1166,1166,614,G00000356,E 55
PARK AVE,PARK AVE,NA,NA,NA,1019,1037,383,383,615,G00000357,PARK AVE
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,NA,NA,696,696,616,G00000358,RIVERSIDE DR
3 AVE,3 AVE,NA,1868,1882,1865,1881,401,346,617,G00000359,3 AVE
W 122,W 122,NA,NA,NA,NA,NA,557,555,618,G00000360,W 122
E 54,E 54,NA,1,31,2,30,1167,1167,619,G00000361,E 54
E 38,E 38,NA,1,19,2,20,544,544,620,G00000362,E 38
5 AVE,5 AVE,NA,504,514,503,513,1175,1169,621,G00000363,5 AVE
BROADWAY,BROADWAY,NA,NA,NA,4040,4058,686,686,622,G00000364,BROADWAY
W 66,W 66,NA,NA,NA,NA,NA,1315,1309,623,G00000365,W 66
COLUMBUS AVE,COLUMBUS AVE,NA,738,756,739,759,595,593,624,G00000366,COLUMBUS AVE
W 116,W 116,NA,100,166,101,165,570,569,625,G00000367,W 116
FORT WASHINGTON AVE,FORT WASHINGTON AVE,NA,NA,NA,NA,NA,686,686,626,G00000368,FORT WASHINGTON AVE
W 181,W 181,NA,800,802,NA,NA,679,679,627,G00000369,W 181
W 93,W 93,NA,100,176,101,179,588,589,628,G00000371,W 93
W 91,W 91,NA,250,274,251,259,742,743,629,G00000372,W 91
GRAND,GRAND,NA,152,162,155,163,785,785,630,G00000373,GRAND
MADISON AVE,MADISON AVE,NA,1054,1070,1049,1071,1155,1158,631,G00000374,MADISON AVE
VESEY,VESEY,NA,31,67,32,66,12,12,632,G00000375,VESEY
HUDSON,HUDSON,NA,519,533,520,536,145,150,633,G00000376,HUDSON
E 105,E 105,NA,401,449,400,450,437,437,634,G00000377,E 105
W 170,W 170,NA,NA,NA,NA,NA,671,671,635,G00000378,W 170
1 AVE,1 AVE,NA,1153,1167,1150,1166,1073,1000,636,G00000379,1 AVE
E 93,E 93,NA,33,73,40,80,479,480,637,G00000380,E 93
W 121,W 121,NA,NA,NA,NA,NA,559,557,638,G00000381,W 121
E 129,E 129,NA,1,33,2,32,433,433,639,G00000382,E 129
LEROY,LEROY,NA,2,36,1,37,136,129,641,G00000384,LEROY
E 91,E 91,NA,101,135,100,128,386,381,642,G00000385,E 91
ADAM POWELL BLVD,7 AVE,NA,1850,1862,NA,NA,573,573,643,G00000386,7 AVE
BARCLAY,BARCLAY,NA,74,86,75,87,13,13,644,G00000387,BARCLAY
10 AVE,10 AVE,NA,153,167,146,164,866,859,645,G00000388,10 AVE
MORNINGSIDE DR,MORNINGSIDE DR,NA,90,105,NA,NA,630,630,646,G00000389,MORNINGSIDE DR
BEEKMAN,BEEKMAN,NA,4,10,3,9,10,10,647,G00000390,BEEKMAN
1 AVE,1 AVE,NA,445,461,NA,NA,958,956,648,G00000391,1 AVE
DUANE,DUANE,NA,126,152,127,149,30,30,649,G00000392,DUANE
MADISON AVE,MADISON AVE,NA,1630,1650,1627,1647,458,459,650,G00000393,MADISON AVE
E 64,E 64,NA,153,189,154,188,1140,1140,651,G00000394,E 64
7 AVE,7 AVE,NA,722,742,721,741,1278,1279,652,G00000395,7 AVE
W END AVE,W END AVE,NA,NA,NA,20,36,1373,1373,653,G00000396,W END AVE
PARK AVE,PARK AVE,NA,68,80,NA,NA,1171,1121,654,G00000397,PARK AVE
W 127,W 127,NA,100,168,101,167,550,548,655,G00000399,W 127
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,673,673,656,G00000400,BROADWAY
9 AVE,9 AVE,NA,NA,NA,NA,NA,672,672,657,G00000401,9 AVE
W 13,W 13,NA,2,66,1,67,824,824,658,G00000402,W 13
6 AVE,6 AVE,NA,595,609,596,612,1192,1174,659,G00000403,6 AVE
W 31,W 31,NA,300,370,301,369,1219,1218,660,G00000404,W 31
MADISON,MADISON,NA,227,251,226,258,78,79,661,G00000405,MADISON
PARK AVE,PARK AVE,NA,656,678,NA,NA,1161,1161,662,G00000406,PARK AVE
E 14,E 14,NA,401,443,400,444,1707,924,663,G00000407,E 14
8 AVE,8 AVE,NA,13,29,22,40,164,164,664,G00000408,8 AVE
COLUMBUS AVE,COLUMBUS AVE,NA,NA,NA,121,143,1315,1315,665,G00000409,COLUMBUS AVE
W 14,W 14,NA,2,62,1,63,824,991,666,G00000410,W 14
YORK AVE,AVE A,NA,1655,1671,1656,1672,273,280,667,G00000411,AVE A
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,100,108,1395,1395,668,G00000412,RIVERSIDE DR
BROADWAY,BROADWAY,NA,NA,NA,1920,1936,1316,1316,669,G00000413,BROADWAY
W 182,W 182,NA,500,548,501,549,677,677,670,G00000414,W 182
W 155,W 155,NA,NA,NA,NA,NA,692,1742,671,G00000415,W 155
CHRISTOPHER,CHRISTOPHER,NA,2,12,1,11,157,158,672,G00000416,CHRISTOPHER
BROADWAY,BROADWAY,NA,729,739,726,744,822,819,673,G00000417,BROADWAY
E 110,E 110,NA,1,41,2,24,457,458,674,G00000418,E 110
BROADWAY,BROADWAY,NA,NA,NA,3520,3540,703,703,675,G00000419,BROADWAY
1 AVE,1 AVE,NA,1965,1979,1958,1978,350,287,676,G00000421,1 AVE
9 AVE,9 AVE,NA,NA,NA,NA,NA,672,672,677,G00000422,9 AVE
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,NA,NA,727,727,678,G00000423,RIVERSIDE DR
E 115,E 115,NA,1,51,2,52,449,450,679,G00000424,E 115
PARK AVE,PARK AVE,NA,NA,NA,1841,1855,424,424,680,G00000425,PARK AVE
WATER,WATER,NA,118,132,117,133,8,9,681,G00000426,WATER
BROADWAY,BROADWAY,NA,699,713,696,716,818,819,682,G00000427,BROADWAY
E 56,E 56,NA,401,453,400,444,1006,1006,683,G00000428,E 56
PARK AVE,PARK AVE,NA,NA,NA,101,115,1123,1123,684,G00000429,PARK AVE
E 72,E 72,NA,399,441,400,448,1643,1014,685,G00000430,E 72
CORTLANDT ALY,CORTLANDT ALY,NA,NA,NA,NA,NA,38,38,686,G00000431,CORTLANDT ALY
E 57,E 57,NA,401,467,400,456,1005,1006,687,G00000432,E 57
11 AVE,11 AVE,NA,773,787,778,796,1369,1371,688,G00000433,11 AVE
LEX AVE,LEXINGTON AVE,NA,2006,2016,1999,2019,422,421,689,G00000434,LEXINGTON AVE
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,192,198,744,744,690,G00000435,RIVERSIDE DR
AVE A,AVE A,NA,385,393,NA,NA,953,953,691,G00000436,AVE A
HAVEN AVE,HAVEN AVE,NA,NA,NA,NA,NA,686,686,692,G00000437,HAVEN AVE
E 9,E 9,NA,301,353,300,352,937,899,693,G00000439,E 9
2 AVE,2 AVE,NA,1389,1401,1392,1402,1059,1063,694,G00000440,2 AVE
SAINT NICHOLAS PL,SAINT NICHOLAS PL,NA,11,19,10,20,665,665,695,G00000441,SAINT NICHOLAS PL
W 94,W 94,NA,NA,NA,NA,NA,743,741,696,G00000442,W 94
E 15,E 15,NA,101,121,100,114,983,983,697,G00000443,E 15
DIVISION,DIVISION,NA,106,114,107,109,183,63,698,G00000444,DIVISION
E 102,E 102,NA,301,341,300,340,347,350,699,G00000445,E 102
FAIRVIEW AVE,FAIRVIEW AVE,NA,NA,NA,NA,NA,676,676,700,G00000446,FAIRVIEW AVE
11 AVE,11 AVE,NA,553,569,554,570,1358,1354,701,G00000447,11 AVE
1 AVE,1 AVE,NA,1531,1555,1536,1558,1044,1027,702,G00000449,1 AVE
10 AVE,10 AVE,NA,277,295,278,294,1230,1224,703,G00000450,10 AVE
FORT WASHINGTON AVE,FORT WASHINGTON AVE,NA,NA,NA,NA,NA,686,686,704,G00000451,FORT WASHINGTON AVE
BENSON PL,BENSON PL,NA,NA,NA,NA,NA,38,38,705,G00000452,BENSON PL
W HOUSTON,W HOUSTON,NA,312,328,313,327,103,139,706,G00000453,W HOUSTON
1 AVE,1 AVE,NA,2019,2033,2020,2034,344,437,707,G00000454,1 AVE
SOUTH,SOUTH,NA,241,259,NA,NA,70,70,708,G00000455,SOUTH
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,674,674,709,G00000456,BROADWAY
BROADWAY,BROADWAY,NA,103,113,108,120,4,7,710,G00000457,BROADWAY
LEXINGTON AVE,LEXINGTON AVE,NA,656,676,657,675,1131,1131,711,G00000458,LEXINGTON AVE
LEX AVE,LEXINGTON AVE,NA,1752,1766,1759,1773,409,409,712,G00000459,LEXINGTON AVE
LEX AVE,LEXINGTON AVE,NA,1036,1054,1033,1055,1144,1145,713,G00000460,LEXINGTON AVE
2 AVE,2 AVE,NA,313,327,310,326,976,1712,714,G00000461,2 AVE
11 AVE,11 AVE,NA,756,776,NA,NA,1368,1368,715,G00000462,11 AVE
BROADWAY,BROADWAY,NA,NA,NA,3818,3838,686,686,716,G00000463,BROADWAY
E 58,E 58,NA,135,157,140,162,1135,1135,717,G00000464,E 58
PEARL,PEARL,NA,287,311,288,312,11,11,719,G00000466,PEARL
12 AVE,12 AVE,NA,NA,NA,NA,NA,1369,1369,720,G00000467,12 AVE
WILLIAMSBURG BR APPROACH,WILLIAMSBURG BR APPROACH,NA,NA,NA,NA,NA,NA,NA,721,G00000468,WILLIAMSBURG BR APPROACH
E 27,E 27,NA,301,343,300,342,1711,958,722,G00000469,E 27
W 83,W 83,NA,100,176,101,177,1294,1295,723,G00000470,W 83
E 11,E 11,NA,701,725,700,724,270,270,724,G00000471,E 11
RIVINGTON,RIVINGTON,NA,132,146,131,145,1700,747,725,G00000472,RIVINGTON
W 91,W 91,NA,NA,NA,NA,NA,742,742,726,G00000473,W 91
E 40,E 40,NA,201,245,200,252,1114,1119,727,G00000474,E 40
W 211,W 211,NA,NA,NA,NA,NA,674,674,728,G00000475,W 211
W 29,W 29,NA,2,28,1,27,1270,1270,729,G00000476,W 29
PEARL,PEARL,NA,75,103,72,108,8,8,730,G00000477,PEARL
FT GEORGE AVE,FT GEORGE AVE,NA,NA,NA,NA,NA,676,671,731,G00000478,FT GEORGE AVE
E 99,E 99,NA,NA,NA,NA,NA,287,282,732,G00000479,E 99
E 27,E 27,NA,133,155,134,154,986,987,733,G00000480,E 27
WILLIAM,WILLIAM,NA,173,185,170,180,10,10,734,G00000482,WILLIAM
W 215,W 215,NA,NA,NA,NA,NA,674,674,735,G00000483,W 215
1 AVE,1 AVE,NA,783,803,788,804,1105,999,736,G00000484,1 AVE
BROADWAY,BROADWAY,NA,NA,NA,2640,2658,737,736,737,G00000486,BROADWAY
W 85,W 85,NA,200,214,201,215,1394,1393,738,G00000487,W 85
E 116,E 116,NA,501,555,500,554,292,289,739,G00000488,E 116
PRINCE,PRINCE,NA,84,92,81,91,125,125,740,G00000489,PRINCE
W 33,W 33,NA,200,270,201,271,1190,1190,741,G00000490,W 33
DUANE,DUANE,NA,90,114,91,115,30,30,742,G00000491,DUANE
E 46,E 46,NA,201,243,200,248,1108,1107,743,G00000492,E 46
W 66,W 66,NA,300,320,301,321,1375,1378,744,G00000493,W 66
9 AVE,9 AVE,NA,623,641,622,640,1352,1347,745,G00000494,9 AVE
PARK AVE,PARK AVE,NA,NA,NA,1819,1839,423,423,746,G00000495,PARK AVE
ELDRIDGE,ELDRIDGE,NA,189,221,188,222,889,892,747,G00000496,ELDRIDGE
GOLD,GOLD,NA,1,17,2,18,10,11,748,G00000497,GOLD
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,621,699,624,696,654,653,749,G00000498,NICHOLAS AVE
WAVERLY PL,WAVERLY PL,NA,26,32,25,31,818,822,750,G00000499,WAVERLY PL
E 122,E 122,NA,207,267,202,258,311,312,751,G00000500,E 122
PERRY,PERRY,NA,17,53,20,54,148,148,752,G00000501,PERRY
5 AVE,5 AVE,NA,NA,NA,1170,1179,507,472,753,G00000502,5 AVE
LEX AVE,LEXINGTON AVE,NA,1974,1980,1947,1953,420,419,754,G00000503,LEXINGTON AVE
BROADWAY,BROADWAY,NA,NA,NA,2800,2818,729,730,755,G00000504,BROADWAY
HAMILTON PL,HAMILTON PL,NA,90,108,91,109,1431,706,756,G00000505,HAMILTON PL
BROADWAY,BROADWAY,NA,1411,1429,1412,1432,1198,1198,757,G00000506,BROADWAY
W 156,W 156,NA,NA,NA,NA,NA,1742,1742,758,G00000507,W 156
HAMILTON PL,HAMILTON PL,NA,110,132,111,135,700,700,759,G00000509,HAMILTON PL
W 86,W 86,NA,NA,NA,NA,NA,1393,746,760,G00000510,W 86
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,2129,2151,2130,2150,626,566,761,G00000511,F DOUGLASS BLVD
FULTON,FULTON,NA,40,52,41,53,11,11,762,G00000512,FULTON
E 17,E 17,NA,101,121,100,122,982,983,763,G00000513,E 17
AMSTERDAM AVE,AMSTERDAM AVE,NA,858,878,859,877,734,607,764,G00000514,AMSTERDAM AVE
PARK AVE,PARK AVE,NA,776,784,NA,NA,1160,1160,765,G00000515,PARK AVE
W 75,W 75,NA,226,262,227,261,1389,1389,766,G00000516,W 75
W 142,W 142,NA,504,558,505,549,1431,700,767,G00000517,W 142
E 81,E 81,NA,201,249,200,244,1038,1037,768,G00000518,E 81
LAFAYETTE,LAFAYETTE,NA,378,388,377,389,819,819,769,G00000519,LAFAYETTE
BEDFORD,BEDFORT,NA,63,77,60,74,130,128,770,G00000520,BEDFORT
ALLEN,ALLEN,NA,71,87,70,86,209,210,771,G00000521,ALLEN
W 21,W 21,NA,300,362,301,363,855,854,772,G00000522,W 21
BROADWAY,BROADWAY,NA,3821,3839,NA,NA,686,686,773,G00000523,BROADWAY
LENOX AVE,LENOX AVE,6 AVE,321,337,318,340,550,496,774,G00000524,LENOX AVE
W 166,W 166,NA,500,520,501,521,685,685,775,G00000525,W 166
E 18,E 18,NA,201,245,200,240,976,977,776,G00000526,E 18
BROADWAY,BROADWAY,NA,NA,NA,2480,2498,742,742,777,G00000527,BROADWAY
W 96,W 96,NA,300,330,301,329,1653,740,778,G00000528,W 96
NAGLE AVE,NAGLE AVE,NA,NA,NA,NA,NA,674,674,779,G00000529,NAGLE AVE
FORSYTH,FORSYTH,NA,165,191,166,192,888,1702,780,G00000530,FORSYTH
LEWIS,LEWIS,NA,1,19,2,20,781,782,781,G00000531,LEWIS
MADISON AVE,MADISON AVE,NA,2058,2080,2059,2075,432,432,782,G00000532,MADISON AVE
PARK AVE,PARK AVE,NA,556,576,NA,NA,1163,1163,783,G00000534,PARK AVE
MERCER,MERCER,NA,1,7,2,12,125,125,784,G00000535,MERCER
5 AVE,5 AVE,NA,NA,NA,1280,1289,507,458,785,G00000536,5 AVE
PARK AVE S,4 AVE,NA,222,232,221,233,989,981,786,G00000537,4 AVE
PARK AVE,PARK AVE,NA,1540,1554,NA,NA,456,456,787,G00000538,PARK AVE
E 91,E 91,NA,145,177,148,174,386,382,788,G00000539,E 91
2 AVE,2 AVE,NA,1421,1439,1420,1438,1051,1050,789,G00000540,2 AVE
W 227,W 227,NA,NA,NA,NA,NA,NA,NA,790,G00000541,W 227
AMSTERDAM AVE,AMSTERDAM AVE,NA,2350,2368,NA,NA,681,671,791,G00000542,AMSTERDAM AVE
RENWICK,RENWICK,NA,1,49,2,48,105,106,792,G00000543,RENWICK
S WASHINGTON SQ,S WASHINGTON SQ,NA,NA,NA,68,76,818,818,793,G00000544,S WASHINGTON SQ
W 127,W 127,NA,360,376,NA,NA,641,640,794,G00000545,W 127
3 AVE,3 AVE,NA,1884,1898,1883,1899,402,345,795,G00000546,3 AVE
W 13,W 13,NA,332,350,315,351,163,162,796,G00000547,W 13
WADSWORTH AVE,WADSWORTH AVE,NA,252,278,253,275,678,678,797,G00000548,WADSWORTH AVE
COLUMBUS AVE,COLUMBUS AVE,NA,60,76,59,71,1312,1317,798,G00000549,COLUMBUS AVE
MANHATTAN AVE,MANHATTAN AVE,NA,121,143,120,140,610,610,799,G00000550,MANHATTAN AVE
LEX AVE,LEXINGTON AVE,NA,2170,2184,NA,NA,426,426,800,G00000551,LEXINGTON AVE
2 AVE,2 AVE,NA,2417,2433,2420,2442,307,306,801,G00000552,2 AVE
BROADWAY,BROADWAY,NA,NA,NA,2,6,1,6,802,G00000553,BROADWAY
LAFAYETTE,LAFAYETTE,NA,194,206,195,207,784,784,803,G00000554,LAFAYETTE
E 96,E 96,NA,NA,NA,NA,NA,476,478,804,G00000555,E 96
WORTH,WORTH,NA,1,27,2,28,33,33,805,G00000556,WORTH
WALL,WALL,NA,58,76,61,77,7,7,806,G00000557,WALL
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,675,676,807,G00000558,BROADWAY
STATE,STATE,NA,NA,NA,26,30,1,1,808,G00000559,STATE
3 AVE,3 AVE,NA,600,618,601,617,1121,1119,809,G00000560,3 AVE
W 82,W 82,NA,NA,NA,NA,NA,1391,1396,810,G00000561,W 82
W 71,W 71,NA,200,284,201,285,1385,1386,811,G00000562,W 71
W END AVE,W END AVE,NA,581,599,580,598,745,745,812,G00000563,W END AVE
HESTER,HESTER,NA,84,94,97,105,187,194,813,G00000564,HESTER
W 204,W 204,NA,NA,NA,NA,NA,674,674,814,G00000565,W 204
ELIZABETH,ELIZABETH,NA,279,313,278,308,821,821,815,G00000566,ELIZABETH
SAINT NICHOLAS AVE,NICHOLAS AVE,HARLEM RD,57,73,58,72,576,575,816,G00000567,NICHOLAS AVE
BEDFORD,BEDFORT,NA,39,45,32,44,132,136,817,G00000568,BEDFORT
BANK,BANK,NA,88,100,89,97,142,174,818,G00000569,BANK
ELIZABETH,ELIZABETH,NA,1,25,2,30,51,51,819,G00000570,ELIZABETH
W 73,W 73,NA,NA,NA,NA,NA,1386,1387,820,G00000571,W 73
E 64,E 64,NA,29,67,32,60,1162,1162,821,G00000572,E 64
SOUTH,SOUTH,NA,88,93,NA,NA,11,11,822,G00000573,SOUTH
W 215,W 215,NA,NA,NA,NA,NA,674,674,823,G00000574,W 215
COLUMBUS AVE,COLUMBUS AVE,NA,4,18,1,19,1322,1726,824,G00000575,COLUMBUS AVE
BROADWAY,BROADWAY,NA,1253,1273,1240,1258,1269,1269,825,G00000576,BROADWAY
LEX AVE,LEXINGTON AVE,NA,1650,1672,1649,1673,399,402,826,G00000577,LEXINGTON AVE
PARK AVE,PARK AVE,NA,NA,NA,NA,NA,540,1125,827,G00000578,PARK AVE
5 AVE,5 AVE,NA,NA,NA,822,828,1181,1162,828,G00000579,5 AVE
W 38,W 38,NA,2,76,1,71,1173,1173,829,G00000580,W 38
GRAND,GRAND,NA,558,570,563,571,782,100,830,G00000581,GRAND
W 135,W 135,NA,300,318,NA,NA,649,649,831,G00000582,W 135
1 AVE,1 AVE,NA,197,217,198,216,934,1164,832,G00000583,1 AVE
BROADWAY,BROADWAY,NA,1651,1665,1650,1668,1284,1284,833,G00000584,BROADWAY
6 AVE,6 AVE,NA,357,373,358,374,842,995,834,G00000585,6 AVE
E 95,E 95,NA,31,71,30,72,478,478,835,G00000586,E 95
EDGECOMB AVE,EDGECOMB AVE,NA,145,235,188,234,653,653,836,G00000587,EDGECOMB AVE
W 22,W 22,NA,2,68,1,67,995,995,837,G00000588,W 22
WATTS,WATTS,NA,NA,NA,NA,NA,34,106,838,G00000589,WATTS
DELANCEY,DELANCEY,NA,180,196,NA,NA,750,751,839,G00000590,DELANCEY
8 AVE,8 AVE,NA,363,381,360,378,1221,1186,840,G00000591,8 AVE
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,NA,NA,696,696,841,G00000592,RIVERSIDE DR
WALL,WALL,NA,2,6,1,7,7,7,842,G00000593,WALL
9 AVE,9 AVE,NA,371,411,NA,NA,1218,1218,843,G00000594,9 AVE
ADAM POWELL BLVD,7 AVE,NA,2242,2258,NA,NA,539,539,844,G00000595,7 AVE
8 AVE,8 AVE,NA,701,715,700,720,1347,1272,845,G00000596,8 AVE
W 125,W 125,NA,300,334,301,333,639,639,846,G00000597,W 125
ORCHARD,ORCHARD,NA,41,67,40,64,195,196,847,G00000598,ORCHARD
E 118,E 118,NA,101,137,100,132,418,416,848,G00000599,E 118
F DOUGLASS BLVD,F DOUGLASS BLVD,NA,2097,2109,2088,2106,622,572,849,G00000600,F DOUGLASS BLVD
W 119,W 119,NA,100,162,101,159,562,562,850,G00000601,W 119
KENMARE,KENMARE,NA,NA,NA,NA,NA,786,786,851,G00000602,KENMARE
W 21,W 21,NA,100,166,101,173,834,834,852,G00000603,W 21
W 73,W 73,NA,238,284,239,277,1386,1387,853,G00000604,W 73
W 129,W 129,NA,2,62,1,55,499,500,854,G00000605,W 129
FORT WASHINGTON AVE,FORT WASHINGTON AVE,NA,NA,NA,NA,NA,686,686,855,G00000606,FORT WASHINGTON AVE
W 59,W 59,NA,600,650,601,651,1372,1372,856,G00000607,W 59
2 AVE,2 AVE,NA,1637,1657,1640,1656,371,375,857,G00000608,2 AVE
E 99,E 99,NA,201,241,200,242,353,354,858,G00000609,E 99
BROADWAY,BROADWAY,NA,195,207,194,210,12,10,859,G00000610,BROADWAY
HENDERSON PL,HENDERSON PL,NA,1,15,2,16,281,281,860,G00000611,HENDERSON PL
GREENWICH,GREENWICH,NA,114,120,113,125,4,4,861,G00000612,GREENWICH
AMSTERDAM AVE,AMSTERDAM AVE,NA,NA,NA,1101,1119,725,624,862,G00000613,AMSTERDAM AVE
HENRY,HENRY,NA,179,207,178,206,77,78,863,G00000614,HENRY
12 AVE,12 AVE,NA,NA,NA,NA,NA,719,719,864,G00000615,12 AVE
ELDRIDGE,ELDRIDGE,NA,125,149,126,148,205,208,865,G00000616,ELDRIDGE
W 142,W 142,NA,300,318,301,317,655,655,866,G00000617,W 142
BROADWAY,BROADWAY,NA,NA,NA,3460,3478,1431,1431,867,G00000618,BROADWAY
PARK AVE,PARK AVE,NA,1658,1676,NA,NA,444,444,868,G00000619,PARK AVE
GANSEVOORT,GANSEVOORT,NA,2,22,1,19,163,163,869,G00000620,GANSEVOORT
PARK AVE,PARK AVE,NA,NA,NA,1717,1737,420,420,870,G00000621,PARK AVE
E 24,E 24,NA,201,245,200,240,963,975,871,G00000622,E 24
W 100,W 100,NA,100,190,101,189,601,602,872,G00000623,W 100
W 172,W 172,NA,550,568,551,571,684,683,873,G00000624,W 172
E 77,E 77,NA,501,523,500,522,1024,1024,874,G00000625,E 77
LAIGHT,LAIGHT,NA,13,21,12,22,35,35,875,G00000626,LAIGHT
E 122,E 122,NA,301,349,300,350,310,313,876,G00000627,E 122
BRG,BRG,NA,1,13,2,14,1,1,877,G00000628,BRG
E 6,E 6,NA,NA,NA,NA,NA,261,260,878,G00000629,E 6
AMSTERDAM AVE,AMSTERDAM AVE,NA,2456,2458,NA,NA,677,671,879,G00000630,AMSTERDAM AVE
HUDSON,HUDSON,NA,277,297,282,298,106,111,880,G00000631,HUDSON
LEX AVE,LEXINGTON AVE,NA,960,972,963,983,1147,1147,881,G00000632,LEXINGTON AVE
MANHATTAN AVE,MANHATTAN AVE,NA,435,447,434,448,631,632,882,G00000633,MANHATTAN AVE
W 92,W 92,NA,2,82,1,79,586,587,883,G00000634,W 92
W 38,W 38,NA,130,156,131,155,1192,1197,884,G00000635,W 38
W 34,W 34,NA,300,370,301,371,1218,1210,885,G00000636,W 34
GREENWICH,GREENWICH,NA,350,364,355,369,32,33,886,G00000637,GREENWICH
W 125,MANHATTAN,NA,NA,NA,NA,NA,719,719,887,G00000638,MANHATTAN
HANOVER,HANOVER,NA,NA,NA,NA,NA,8,8,888,G00000639,HANOVER
KING,KING,NA,14,64,15,59,109,108,889,G00000640,KING
RIVINGTON,RIVINGTON,NA,12,18,9,17,885,200,890,G00000641,RIVINGTON
YORK AVE,AVE A,NA,1613,1631,1610,1632,277,278,891,G00000642,AVE A
HUDSON,HUDSON,NA,85,93,86,94,33,33,892,G00000643,HUDSON
BROADWAY,BROADWAY,NA,273,287,274,288,12,37,893,G00000644,BROADWAY
2 AVE,2 AVE,NA,1521,1539,1518,1536,1036,1045,894,G00000645,2 AVE
PARK AVE,PARK AVE,NA,NA,NA,1801,1817,423,423,895,G00000646,PARK AVE
2 AVE,2 AVE,NA,119,131,118,130,909,900,896,G00000647,2 AVE
GRAND,GRAND,NA,134,150,133,153,785,784,897,G00000648,GRAND
ADAM POWELL BLVD,7 AVE,NA,NA,NA,2381,2399,525,526,898,G00000649,7 AVE
3 AVE,3 AVE,NA,164,184,167,185,982,980,899,G00000650,3 AVE
5 AVE,5 AVE,NA,706,718,701,719,1180,1167,900,G00000652,5 AVE
WASHINGTON,WASHINGTON,NA,206,222,207,221,13,13,901,G00000653,WASHINGTON
PARK AVE,PARK AVE,NA,926,928,NA,NA,1158,1158,902,G00000654,PARK AVE
AVE D,AVE D,NA,217,229,NA,NA,939,939,903,G00000655,AVE D
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,710,711,904,G00000656,BROADWAY
ADAM POWELL BLVD,7 AVE,NA,2540,2558,NA,NA,513,513,905,G00000657,7 AVE
AVE C,AVE C,NA,145,159,144,158,264,1662,906,G00000658,AVE C
7 AVE,7 AVE,NA,300,320,301,317,1187,1183,907,G00000659,7 AVE
CANAL,CANAL,NA,86,104,87,105,181,188,908,G00000660,CANAL
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,674,674,909,G00000661,BROADWAY
