ED,Name,Min,Max
526,W 142,NA,NA
527,7 AVE,NA,NA
527,ADAM POWELL BLVD,NA,NA
527,LENOX AVE,NA,NA
527,W 138,100,145
527,W 139,NA,NA
528,5 AVE,NA,NA
528,7 AVE,NA,NA
528,ADAM POWELL BLVD,NA,NA
528,LENOX AVE,NA,NA
528,W 136,NA,NA
528,W 137,NA,NA
528,W 138,100,145
529,7 AVE,NA,NA
529,8 AVE,NA,NA
529,ADAM POWELL BLVD,NA,NA
529,F DOUGLAS BLVD,2570,2589
529,W 137,NA,NA
529,W 138,NA,NA
530,7 AVE,NA,NA
530,8 AVE,NA,NA
530,ADAM POWELL BLVD,NA,NA
530,F DOUGLAS BLVD,2543,2568
530,W 136,NA,NA
530,W 137,NA,NA
531,7 AVE,NA,NA
531,ADAM POWELL BLVD,NA,NA
531,LENOX AVE,NA,NA
531,W 136,100,189
531,W 137,100,191
532,5 AVE,2220,2235
532,LENOX AVE,NA,NA
532,W 135,NA,NA
532,W 136,NA,NA
533,7 AVE,NA,NA
533,8 AVE,NA,NA
533,ADAM POWELL BLVD,NA,NA
533,F DOUGLAS BLVD,2527,2550
533,W 135,NA,NA
533,W 136,NA,NA
534,7 AVE,NA,NA
534,ADAM POWELL BLVD,NA,NA
534,LENOX AVE,NA,NA
534,W 134,100,199
534,W 135,100,188
535,7 AVE,NA,NA
535,8 AVE,NA,NA
535,ADAM POWELL BLVD,NA,NA
535,F DOUGLAS BLVD,2510,2534
535,W 134,NA,NA
535,W 135,NA,NA
536,7 AVE,NA,NA
536,8 AVE,NA,NA
536,ADAM POWELL BLVD,NA,NA
536,F DOUGLAS BLVD,2490,2509
536,NICHOLAS AVE,NA,NA
536,SAINT NICHLAS AVE,NA,NA
536,W 133,NA,NA
536,W 134,NA,NA
537,7 AVE,NA,NA
537,ADAM POWELL BLVD,NA,NA
537,LENOX AVE,NA,NA
537,W 133,100,173
537,W 134,100,199
538,7 AVE,NA,NA
538,ADAM POWELL BLVD,NA,NA
538,LENOX AVE,NA,NA
538,W 131,100,165
538,W 132,100,171
538,W 133,100,173
539,7 AVE,NA,NA
539,8 AVE,NA,NA
539,ADAM POWELL BLVD,NA,NA
539,F DOUGLAS BLVD,2465,2485
539,W 132,NA,NA
539,W 133,NA,NA
540,5 AVE,546,578
540,E 45,1,74
540,E 46,1,79
540,E 47,1,72
540,MADISON AVE,354,395
540,PARK AVE,NA,NA
540,VANDERBILT AVE,NA,NA
541,2 AVE,923,941
541,3 AVE,NA,NA
541,E 49,200,261
541,E 50,200,257
542,7 AVE,NA,NA
542,8 AVE,NA,NA
542,ADAM POWELL BLVD,NA,NA
542,F DOUGLAS BLVD,2443,2468
542,LENOX AVE,NA,NA
542,W 130,100,172
542,W 131,NA,NA
542,W 132,NA,NA
543,7 AVE,NA,NA
543,8 AVE,NA,NA
543,ADAM POWELL BLVD,NA,NA
543,F DOUGLAS BLVD,2410,2448
543,W 129,NA,NA
543,W 130,NA,NA
543,W 131,NA,NA
544,5 AVE,372,439
544,E 35,1,21
544,E 36,1,22
544,E 37,1,20
544,E 38,1,20
544,E 39,1,22
544,MADISON AVE,200,264
545,7 AVE,NA,NA
545,8 AVE,NA,NA
545,ADAM POWELL BLVD,NA,NA
545,F DOUGLAS BLVD,2390,2409
545,W 128,NA,NA
545,W 129,NA,NA
546,7 AVE,NA,NA
546,ADAM POWELL BLVD,NA,NA
546,LENOX AVE,NA,NA
546,W 129,100,169
546,W 130,100,172
547,7 AVE,NA,NA
547,ADAM POWELL BLVD,NA,NA
547,LENOX AVE,NA,NA
547,W 128,100,171
547,W 129,100,169
548,7 AVE,NA,NA
548,ADAM POWELL BLVD,NA,NA
548,LENOX AVE,NA,NA
548,TIEMANN PL,NA,NA
548,W 127,100,168
548,W 128,100,171
549,7 AVE,NA,NA
549,8 AVE,NA,NA
549,ADAM POWELL BLVD,NA,NA
549,F DOUGLAS BLVD,2367,2388
549,TIEMANN PL,NA,NA
549,W 127,NA,NA
549,W 128,NA,NA
550,7 AVE,NA,NA
550,8 AVE,NA,NA
550,ADAM POWELL BLVD,NA,NA
550,F DOUGLAS BLVD,2350,2368
550,LENOX AVE,NA,NA
550,MOYLAN PL,NA,NA
550,TIEMANN PL,NA,NA
550,W 126,NA,NA
550,W 127,NA,NA
551,4 AVE,NA,NA
551,5 AVE,69,128
551,BROADWAY,857,870
551,E 14,NA,NA
551,E 15,1,27
551,E 16,NA,NA
551,E 17,NA,NA
551,E 18,NA,NA
551,UNION E SQ,NA,NA
551,UNION PL,NA,NA
551,UNION SQ,NA,NA
551,UNION W SQ,NA,NA
552,7 AVE,NA,NA
552,8 AVE,NA,NA
552,ADAM POWELL BLVD,NA,NA
552,F DOUGLAS BLVD,2329,2349
552,LA SALLE,NA,NA
552,LENOX AVE,NA,NA
552,MOYLAN PL,NA,NA
552,W 125,NA,NA
552,W 126,NA,NA
553,7 AVE,NA,NA
553,8 AVE,NA,NA
553,ADAM POWELL BLVD,NA,NA
553,F DOUGLAS BLVD,2309,2323
553,LA SALLE,NA,NA
553,LENOX AVE,NA,NA
553,W 124,NA,NA
553,W 125,NA,NA
554,7 AVE,NA,NA
554,8 AVE,NA,NA
554,ADAM POWELL BLVD,NA,NA
554,F DOUGLAS BLVD,2290,2308
554,W 123,NA,NA
554,W 124,NA,NA
555,7 AVE,NA,NA
555,8 AVE,NA,NA
555,ADAM POWELL BLVD,NA,NA
555,F DOUGLAS BLVD,2271,2289
555,W 122,NA,NA
555,W 123,NA,NA
556,7 AVE,NA,NA
556,ADAM POWELL BLVD,NA,NA
556,LENOX AVE,NA,NA
556,W 122,100,168
556,W 123,100,172
556,W 124,100,174
557,7 AVE,NA,NA
557,8 AVE,NA,NA
557,ADAM POWELL BLVD,NA,NA
557,F DOUGLAS BLVD,NA,NA
557,NICHOLAS AVE,NA,NA
557,SAINT NICHLAS AVE,NA,NA
557,W 121,NA,NA
557,W 122,NA,NA
558,7 AVE,NA,NA
558,ADAM POWELL BLVD,NA,NA
558,LENOX AVE,NA,NA
558,W 120,100,170
558,W 121,100,172
558,W 122,100,168
559,7 AVE,NA,NA
559,8 AVE,NA,NA
559,ADAM POWELL BLVD,NA,NA
559,F DOUGLAS BLVD,2225,2243
559,NICHOLAS AVE,NA,NA
559,SAINT NICHLAS AVE,200,218
559,W 120,NA,NA
559,W 121,NA,NA
560,7 AVE,NA,NA
560,8 AVE,NA,NA
560,ADAM POWELL BLVD,NA,NA
560,F DOUGLAS BLVD,2210,2224
560,NICHOLAS AVE,NA,NA
560,SAINT NICHLAS AVE,180,201
560,W 119,NA,NA
560,W 120,NA,NA
561,7 AVE,NA,NA
561,8 AVE,NA,NA
561,ADAM POWELL BLVD,NA,NA
561,F DOUGLAS BLVD,2187,2204
561,NICHOLAS AVE,NA,NA
561,SAINT NICHLAS AVE,160,178
561,W 118,NA,NA
561,W 119,NA,NA
562,7 AVE,NA,NA
562,ADAM POWELL BLVD,NA,NA
562,LENOX AVE,NA,NA
562,W 118,100,162
562,W 119,100,162
562,W 120,100,170
563,CATHERINE,43,64
563,MADISON,NA,NA
563,MARKET,NA,NA
563,MONROE,1,44
564,7 AVE,NA,NA
564,8 AVE,NA,NA
564,ADAM POWELL BLVD,NA,NA
564,F DOUGLAS BLVD,2170,2185
564,NICHOLAS AVE,NA,NA
564,SAINT NICHLAS AVE,141,159
564,W 117,NA,NA
564,W 118,NA,NA
565,7 AVE,NA,NA
565,8 AVE,NA,NA
565,ADAM POWELL BLVD,NA,NA
565,F DOUGLAS BLVD,2153,2169
565,NICHOLAS AVE,NA,NA
565,SAINT NICHLAS AVE,NA,NA
565,W 116,NA,NA
565,W 117,NA,NA
566,7 AVE,NA,NA
566,8 AVE,NA,NA
566,ADAM POWELL BLVD,NA,NA
566,F DOUGLAS BLVD,2130,2151
566,SAINT NICHLAS AVE,NA,NA
566,W 114,NA,NA
566,W 115,NA,NA
566,W 116,NA,NA
567,7 AVE,NA,NA
567,8 AVE,NA,NA
567,ADAM POWELL BLVD,NA,NA
567,F DOUGLAS BLVD,2110,2128
567,W 114,NA,NA
567,W 115,NA,NA
568,7 AVE,NA,NA
568,ADAM POWELL BLVD,NA,NA
568,LENOX AVE,NA,NA
568,W 117,100,165
568,W 118,100,162
569,7 AVE,NA,NA
569,ADAM POWELL BLVD,NA,NA
569,LENOX AVE,NA,NA
569,W 116,100,166
569,W 117,100,165
570,7 AVE,NA,NA
570,ADAM POWELL BLVD,NA,NA
570,LENOX AVE,NA,NA
570,NICHOLAS AVE,NA,NA
570,SAINT NICHLAS AVE,NA,NA
570,W 114,124,130
570,W 115,NA,NA
570,W 116,100,166
571,LENOX AVE,NA,NA
571,NICHOLAS AVE,NA,NA
571,SAINT NICHLAS AVE,75,96
571,W 114,100,123
571,W 115,100,141
572,7 AVE,NA,NA
572,8 AVE,NA,NA
572,ADAM POWELL BLVD,NA,NA
572,F DOUGLAS BLVD,2090,2109
572,W 113,NA,NA
572,W 114,NA,NA
573,7 AVE,NA,NA
573,8 AVE,NA,NA
573,ADAM POWELL BLVD,NA,NA
573,F DOUGLAS BLVD,2070,2085
573,W 112,NA,NA
573,W 113,NA,NA
574,7 AVE,NA,NA
574,8 AVE,NA,NA
574,ADAM POWELL BLVD,NA,NA
574,C N P,NA,NA
574,CATHEDRAL PKWY,NA,NA
574,F DOUGLAS BLVD,NA,NA
574,FREDERICK DOUGLASS C,NA,NA
574,W 110,NA,NA
574,W 111,NA,NA
574,W 112,200,299
575,LENOX AVE,NA,NA
575,NICHOLAS AVE,NA,NA
575,SAINT NICHLAS AVE,27,73
575,W 112,100,119
575,W 113,100,117
575,W 114,100,123
576,7 AVE,NA,NA
576,ADAM POWELL BLVD,NA,NA
576,NICHOLAS AVE,NA,NA
576,SAINT NICHLAS AVE,27,73
576,W 112,116,142
576,W 113,128,146
576,W 114,124,130
577,7 AVE,NA,NA
577,ADAM POWELL BLVD,NA,NA
577,NICHOLAS AVE,NA,NA
577,SAINT NICHLAS AVE,8,26
577,W 111,104,159
577,W 112,116,142
578,7 AVE,NA,NA
578,ADAM POWELL BLVD,NA,NA
578,C N P,NA,NA
578,CATHEDRAL PKWY,NA,NA
578,LENOX AVE,NA,NA
578,NICHOLAS AVE,NA,NA
578,SAINT NICHLAS AVE,NA,NA
578,W 110,NA,NA
578,W 111,NA,NA
578,W 112,100,119
579,C W P,NA,NA
579,CENTRAL PARK WEST,NA,NA
579,COLUMBUS AVE,538,579
579,W 86,1,76
579,W 87,1,72
579,W 88,1,73
580,AMSTERDAM AVE,537,577
580,COLUMBUS AVE,538,579
580,W 86,100,176
580,W 87,100,183
580,W 88,100,185
581,AMSTERDAM AVE,578,597
581,COLUMBUS AVE,578,597
581,W 88,100,185
581,W 89,100,179
582,AMSTERDAM AVE,598,618
582,COLUMBUS AVE,598,617
582,W 89,100,179
582,W 90,100,184
583,C W P,NA,NA
583,CENTRAL PARK WEST,NA,NA
583,COLUMBUS AVE,578,617
583,W 88,1,73
583,W 89,1,77
583,W 90,1,73
584,AMSTERDAM AVE,619,638
584,COLUMBUS AVE,618,638
584,W 90,100,184
584,W 91,100,169
585,C W P,NA,NA
585,CENTRAL PARK WEST,NA,NA
585,COLUMBUS AVE,618,638
585,W 90,1,73
585,W 91,1,82
586,C W P,NA,NA
586,CENTRAL PARK WEST,NA,NA
586,COLUMBUS AVE,639,657
586,W 91,1,82
586,W 92,1,82
587,C W P,NA,NA
587,CENTRAL PARK WEST,NA,NA
587,COLUMBUS AVE,658,679
587,W 92,1,82
587,W 93,1,72
588,AMSTERDAM AVE,639,679
588,COLUMBUS AVE,639,679
588,W 91,100,169
588,W 92,100,169
588,W 93,100,179
589,AMSTERDAM AVE,678,700
589,COLUMBUS AVE,678,699
589,W 93,100,179
589,W 94,100,180
590,C W P,NA,NA
590,CENTRAL PARK WEST,NA,NA
590,COLUMBUS AVE,678,699
590,W 93,1,72
590,W 94,1,80
591,AMSTERDAM AVE,701,718
591,COLUMBUS AVE,700,718
591,W 94,100,180
591,W 95,100,177
592,C W P,NA,NA
592,CENTRAL PARK WEST,NA,NA
592,COLUMBUS AVE,700,718
592,W 94,1,80
592,W 95,1,77
593,C W P,NA,NA
593,CENTRAL PARK WEST,NA,NA
593,COLUMBUS AVE,719,759
593,W 95,1,77
593,W 96,1,75
593,W 97,1,76
594,AMSTERDAM AVE,719,741
594,COLUMBUS AVE,719,737
594,W 95,100,177
594,W 96,100,174
595,AMSTERDAM AVE,736,758
595,COLUMBUS AVE,738,759
595,W 96,100,174
595,W 97,100,183
596,AMSTERDAM AVE,759,777
596,COLUMBUS AVE,758,775
596,LENOX AVE,NA,NA
596,W 97,100,183
596,W 98,100,174
597,C W P,NA,NA
597,CENTRAL PARK WEST,NA,NA
597,COLUMBUS AVE,758,775
597,W 97,1,76
597,W 98,2,75
598,AMSTERDAM AVE,778,796
598,COLUMBUS AVE,776,795
598,W 98,100,174
598,W 99,100,173
599,C W P,NA,NA
599,CENTRAL PARK WEST,NA,NA
599,COLUMBUS AVE,776,795
599,W 98,2,75
599,W 99,4,74
600,C W P,NA,NA
600,CENTRAL PARK WEST,NA,NA
600,COLUMBUS AVE,796,816
600,W 100,1,NA
600,W 99,4,74
601,AMSTERDAM AVE,797,819
601,COLUMBUS AVE,796,816
601,W 100,100,190
601,W 99,100,173
602,AMSTERDAM AVE,820,838
602,COLUMBUS AVE,820,835
602,W 100,100,190
602,W 101,101,190
603,COLUMBUS AVE,820,835
603,MANHATTAN AVE,2,17
603,W 100,48,NA
603,W 101,60,81
604,C W P,NA,NA
604,CENTRAL PARK WEST,NA,NA
604,MANHATTAN AVE,2,48
604,W 100,1,46
604,W 101,1,21
604,W 102,1,20
605,COLUMBUS AVE,840,855
605,MANHATTAN AVE,21,48
605,W 101,60,81
605,W 102,59,81
606,AMSTERDAM AVE,839,857
606,COLUMBUS AVE,840,855
606,W 101,101,190
606,W 102,100,189
607,AMSTERDAM AVE,858,878
607,COLUMBUS AVE,860,875
607,W 102,100,189
607,W 103,76,98
608,COLUMBUS AVE,860,875
608,MANHATTAN AVE,51,60
608,W 102,59,81
608,W 103,NA,NA
609,C W P,NA,NA
609,CENTRAL PARK WEST,NA,NA
609,MANHATTAN AVE,51,97
609,W 102,1,20
609,W 103,1,19
609,W 104,1,21
610,C W P,NA,NA
610,CENTRAL PARK WEST,NA,NA
610,COLUMBUS AVE,920,937
610,MANHATTAN AVE,86,143
610,W 104,1,21
610,W 105,1,82
610,W 106,1,72
611,COLUMBUS AVE,876,919
611,MANHATTAN AVE,68,119
611,W 103,NA,NA
611,W 104,50,94
611,W 105,50,82
612,AMSTERDAM AVE,879,896
612,COLUMBUS AVE,876,896
612,W 103,76,98
612,W 104,100,158
613,AMSTERDAM AVE,893,915
613,COLUMBUS AVE,898,919
613,W 104,100,158
613,W 105,100,178
614,AMSTERDAM AVE,916,937
614,COLUMBUS AVE,920,937
614,HOME AGED INFIRM HEBREWS,NA,NA
614,W 105,100,178
614,W 106,100,161
615,AMSTERDAM AVE,936,957
615,COLUMBUS AVE,938,957
615,W 106,100,161
615,W 107,101,175
616,HOME AGED LITTLE SISTERS POOR,NA,NA
617,COLUMBUS AVE,938,957
617,MANHATTAN AVE,144,153
617,W 106,49,72
617,W 107,49,72
618,C W P,NA,NA
618,CENTRAL PARK WEST,NA,NA
618,MANHATTAN AVE,144,173
618,W 106,1,44
618,W 107,1,22
618,W 108,1,19
619,AMSTERDAM AVE,958,977
619,CATHEDRAL PKWY,NA,NA
619,COLUMBUS AVE,956,1015
619,MANHATTAN AVE,152,236
619,W 107,49,175
619,W 108,50,161
619,W 109,49,73
619,W 110,NA,NA
620,AMSTERDAM AVE,976,1006
620,CATHEDRAL PKWY,NA,NA
620,COLUMBUS AVE,979,1015
620,W 108,100,161
620,W 109,100,175
620,W 110,NA,NA
621,8 AVE,NA,NA
621,CATHEDRAL PKWY,2,313
621,F DOUGLAS BLVD,NA,NA
621,FREDERICK DOUGLASS C,NA,NA
621,MANHATTAN AVE,NA,NA
621,W 110,NA,NA
621,W 111,300,322
621,W 112,300,331
621,W 113,300,330
622,8 AVE,NA,NA
622,AMSTERDAM AVE,NA,NA
622,CATHEDRAL PKWY,NA,NA
622,F DOUGLAS BLVD,2090,2109
622,MANHATTAN AVE,NA,NA
622,MORNINGSIDE AVE,NA,NA
622,MORNINGSIDE DR,NA,NA
622,W 113,NA,NA
622,W 114,NA,NA
623,LUKES HOSPITAL,NA,NA
624,AMSTERDAM AVE,NA,NA
624,COLUMBUS AVE,NA,NA
624,MORNINGSIDE AVE,NA,NA
624,MORNINGSIDE DR,NA,NA
624,NULL,NA,NA
624,W 114,NA,NA
624,W 115,400,426
624,W 116,NA,NA
624,W 117,NA,NA
624,W 118,400,432
625,1 AVE,258,NA
625,E 15,316,355
625,E 16,320,346
625,LIVINGSTON PL,NA,NA
626,8 AVE,NA,NA
626,F DOUGLAS BLVD,2110,2151
626,MANHATTAN AVE,338,376
626,MORNINGSIDE AVE,NA,NA
626,W 114,NA,NA
626,W 115,300,359
626,W 116,300,375
627,8 AVE,NA,NA
627,F DOUGLAS BLVD,2153,2169
627,MANHATTAN AVE,384,405
627,W 116,300,323
627,W 117,300,324
628,8 AVE,NA,NA
628,F DOUGLAS BLVD,2170,2185
628,MANHATTAN AVE,400,421
628,W 117,300,324
628,W 118,301,323
629,MANHATTAN AVE,384,421
629,MORNINGSIDE AVE,NA,NA
629,W 116,351,375
629,W 117,350,373
629,W 118,346,370
630,AMSTERDAM AVE,NA,NA
630,MANHATTAN AVE,448,527
630,MORNINGSIDE AVE,NA,NA
630,MORNINGSIDE DR,NA,NA
630,W 118,400,432
630,W 119,NA,NA
630,W 120,NA,NA
630,W 121,334,433
630,W 122,340,365
631,COLUMBUS AVE,NA,NA
631,MANHATTAN AVE,434,447
631,MORNINGSIDE AVE,NA,NA
631,W 118,346,370
631,W 119,350,373
632,8 AVE,NA,NA
632,F DOUGLAS BLVD,2187,2204
632,MANHATTAN AVE,434,447
632,W 118,301,323
632,W 119,300,319
633,8 AVE,NA,NA
633,F DOUGLAS BLVD,2210,2224
633,MANHATTAN AVE,448,479
633,W 119,300,319
633,W 120,300,319
634,8 AVE,NA,NA
634,F DOUGLAS BLVD,NA,NA
634,MANHATTAN AVE,481,527
634,NICHOLAS AVE,NA,NA
634,SAINT NICHLAS AVE,NA,NA
634,W 120,300,319
634,W 121,300,320
634,W 122,NA,NA
635,AMSTERDAM AVE,NA,NA
635,MORNINGSIDE AVE,NA,NA
635,MORNINGSIDE DR,NA,NA
635,W 122,NA,NA
635,W 123,NA,NA
635,W 124,400,499
636,8 AVE,NA,NA
636,F DOUGLAS BLVD,2271,2308
636,HANCOCK PL,NA,NA
636,HANCOCK SQ,NA,NA
636,MANHATTAN AVE,NA,NA
636,MORNINGSIDE AVE,NA,NA
636,NICHOLAS AVE,NA,NA
636,SAINT NICHLAS AVE,NA,NA
636,W 122,NA,NA
636,W 123,NA,NA
636,W 124,NA,NA
637,AMSTERDAM AVE,1301,NA
637,HANCOCK PL,NA,NA
637,LA SALLE,NA,NA
637,LASALLE,426,459
637,MANHATTAN AVE,NA,NA
637,MORNINGSIDE AVE,NA,NA
637,W 124,400,499
637,W 125,NA,NA
638,AMSTERDAM AVE,NA,NA
638,HANCOCK PL,NA,NA
638,LA SALLE,NA,NA
638,LAWRENCE,NA,NA
638,MANHATTAN AVE,NA,NA
638,MORNINGSIDE AVE,NA,NA
638,MOYLAN PL,NA,NA
638,W 125,NA,NA
638,W 126,1,NA
639,8 AVE,NA,NA
639,F DOUGLAS BLVD,2309,2349
639,HANCOCK PL,NA,NA
639,LA SALLE,NA,NA
639,MANHATTAN AVE,NA,NA
639,MORNINGSIDE AVE,NA,NA
639,MOYLAN PL,NA,NA
639,NICHOLAS AVE,NA,NA
639,SAINT NICHLAS AVE,280,320
639,W 124,NA,NA
639,W 125,300,389
639,W 126,300,378
640,AMSTERDAM AVE,NA,NA
640,CONVENT AVE,NA,NA
640,CONVENT HL,NA,NA
640,LAWRENCE,NA,NA
640,MORNINGSIDE AVE,160,175
640,MOYLAN PL,NA,NA
640,NICHOLAS AVE,NA,NA
640,NICHOLAS TER,NA,NA
640,SAINT NICHLAS TER,NA,NA
640,TIEMANN PL,NA,NA
640,W 126,1,NA
640,W 127,NA,NA
640,W 128,NA,NA
640,W 129,NA,NA
640,W 130,NA,NA
641,CONVENT AVE,NA,NA
641,MORNINGSIDE AVE,160,175
641,MOYLAN PL,NA,NA
641,NICHOLAS AVE,NA,NA
641,TIEMANN PL,NA,NA
641,W 126,331,378
641,W 127,NA,NA
642,8 AVE,NA,NA
642,F DOUGLAS BLVD,2350,2388
642,MOYLAN PL,NA,NA
642,NICHOLAS AVE,NA,NA
642,SAINT NICHLAS AVE,321,356
642,SAINT NICHLAS TER,NA,NA
642,TIEMANN PL,NA,NA
642,W 126,300,330
642,W 127,300,359
642,W 128,300,311
643,8 AVE,NA,NA
643,F DOUGLAS BLVD,2390,2428
643,NICHOLAS AVE,NA,NA
643,SAINT NICHLAS AVE,NA,NA
643,SAINT NICHLAS TER,NA,NA
643,W 128,300,311
643,W 129,300,311
643,W 130,300,305
644,AMSTERDAM AVE,1438,1498
644,CONVENT AVE,NA,NA
644,W 131,NA,NA
644,W 133,400,431
644,W 134,NA,NA
645,ACADEMY SACRED HEART FEMALE,NA,NA
645,AMSTERDAM AVE,1418,1439
645,CONVENT AVE,NA,NA
645,CONVENT HL,NA,NA
645,NICHOLAS AVE,NA,NA
645,SAINT NICHLAS TER,NA,NA
645,W 130,NA,NA
645,W 131,NA,NA
646,8 AVE,NA,NA
646,F DOUGLAS BLVD,2427,2485
646,NICHOLAS AVE,NA,NA
646,SAINT NICHLAS AVE,NA,NA
646,W 130,300,305
646,W 133,300,315
647,2 AVE,880,900
647,3 AVE,757,775
647,E 47,200,245
647,E 48,200,259
648,8 AVE,NA,NA
648,AMSTERDAM AVE,NA,NA
648,CONVENT AVE,NA,NA
648,EDGECOMB AVE,NA,NA
648,EDGECOMBE AVE,NA,NA
648,F DOUGLAS BLVD,2543,2589
648,SAINT NICHLAS AVE,NA,NA
648,SAINT NICHLAS TER,NA,NA
648,W 136,NA,NA
648,W 137,NA,NA
648,W 138,NA,NA
649,8 AVE,NA,NA
649,AMSTERDAM AVE,NA,NA
649,CONVENT AVE,NA,NA
649,EDGECOMB AVE,NA,NA
649,F DOUGLAS BLVD,2510,2550
649,NICHOLAS AVE,NA,NA
649,SAINT NICHLAS AVE,NA,NA
649,SAINT NICHLAS TER,NA,NA
649,W 134,301,321
649,W 135,NA,NA
649,W 136,NA,NA
650,4 AVE,NA,NA
650,5 AVE,NA,NA
650,BROADWAY,NA,NA
650,E 21,1,61
650,E 22,1,50
650,E 23,NA,NA
650,E 24,NA,NA
650,MADISON AVE,NA,NA
650,MADISON SQ,NA,NA
651,8 AVE,NA,NA
651,AMSTERDAM AVE,NA,NA
651,CONVENT AVE,NA,NA
651,EDGECOMB AVE,NA,NA
651,EDGECOMBE AVE,NA,NA
651,F DOUGLAS BLVD,2590,2624
651,NICHOLAS AVE,NA,NA
651,NICHOLAS TER,NA,NA
651,PENTZ PL,NA,NA
651,SAINT NICHLAS AVE,NA,NA
651,SAINT NICHLAS TER,NA,NA
651,W 138,NA,NA
651,W 139,300,331
651,W 140,NA,NA
652,8 AVE,NA,NA
652,AMSTERDAM AVE,1623,1639
652,CONVENT AVE,NA,NA
652,EDGECOMB AVE,115,129
652,EDGECOMBE AVE,NA,NA
652,F DOUGLAS BLVD,2625,2652
652,NICHOLAS AVE,NA,NA
652,SAINT NICHLAS AVE,NA,NA
652,W 140,NA,NA
652,W 141,NA,NA
653,BRADHURST AVE,NA,NA
653,EDGECOMB AVE,NA,NA
653,EDGECOMBE AVE,NA,NA
653,NICHOLAS AVE,NA,NA
653,SAINT NICHLAS AVE,621,699
653,W 141,328,353
653,W 142,NA,NA
653,W 143,NA,NA
653,W 145,NA,NA
654,ALEXANDER HAMILTON SQ,NA,NA
654,AMSTERDAM AVE,NA,NA
654,CONVENT AVE,280,359
654,HAMILTON TER,1,77
654,NICHOLAS AVE,NA,NA
654,SAINT NICHLAS AVE,621,699
654,W 141,NA,NA
654,W 142,450,477
654,W 143,450,477
654,W 144,411,477
654,W 145,400,499
655,8 AVE,NA,NA
655,BRADHURST AVE,NA,NA
655,EDGECOMB AVE,NA,NA
655,F DOUGLAS BLVD,2643,2690
655,W 141,300,327
655,W 142,300,318
655,W 143,300,314
656,8 AVE,NA,NA
656,BRADHURST AVE,20,51
656,F DOUGLAS BLVD,2691,2728
656,W 143,300,314
656,W 144,300,314
656,W 145,300,318
657,CONVENT AVE,360,459
657,DONNELLON SQ,NA,NA
657,NICHOLAS AVE,NA,NA
657,SAINT NICHLAS AVE,698,799
657,W 145,400,425
657,W 146,400,435
657,W 147,400,441
657,W 148,400,423
657,W 149,400,423
657,W 150,NA,NA
658,AMSTERDAM AVE,1760,1817
658,CONVENT AVE,400,459
658,W 147,450,474
658,W 148,450,475
658,W 149,NA,NA
658,W 150,450,483
659,AMSTERDAM AVE,1720,1759
659,CONVENT AVE,360,399
659,W 145,450,499
659,W 146,450,480
659,W 147,450,474
660,BRADHURST AVE,NA,NA
660,COLONIAL PARK,NA,NA
660,DONNELLON SQ,NA,NA
660,EDGECOMB AVE,NA,NA
660,EDGECOMBE AVE,NA,NA
660,NICHOLAS AVE,NA,NA
660,NICHOLAS PL,NA,NA
660,SAINT NICHLAS AVE,698,779
660,W 145,NA,NA
660,W 147,NA,NA
660,W 148,NA,NA
660,W 149,NA,NA
660,W 150,NA,NA
661,8 AVE,NA,NA
661,BRADHURST AVE,NA,NA
661,F DOUGLAS BLVD,2729,2768
661,W 145,300,318
661,W 146,300,307
661,W 147,300,310
662,8 AVE,NA,NA
662,BRADHURST AVE,NA,NA
662,F DOUGLAS BLVD,2770,2788
662,W 147,300,310
662,W 148,300,310
663,8 AVE,NA,NA
663,BRADHURST AVE,NA,NA
663,F DOUGLAS BLVD,NA,NA
663,W 148,300,310
663,W 149,300,307
663,W 150,300,310
664,8 AVE,NA,NA
664,AMSTERDAM AVE,NA,NA
664,CARMAN PL,NA,NA
664,CONVENT AVE,NA,NA
664,NICHOLAS AVE,NA,NA
664,SAINT NICHLAS AVE,840,899
664,W 151,440,467
664,W 152,NA,NA
664,W 153,401,474
664,W 154,400,437
664,W 155,452,474
665,AMSTERDAM AVE,1818,1838
665,BRADHURST AVE,NA,NA
665,COLONIAL PARK,NA,NA
665,CONVENT AVE,NA,NA
665,EDGECOMB AVE,NA,NA
665,EDGECOMBE AVE,NA,NA
665,NICHOLAS AVE,NA,NA
665,NICHOLAS PL,NA,NA
665,SAINT NICHLAS AVE,NA,NA
665,SAINT NICHOLAS PL,NA,NA
665,W 150,NA,NA
665,W 151,NA,NA
665,W 152,NA,NA
665,W 153,400,NA
665,W 154,NA,NA
665,W 155,NA,NA
666,8 AVE,NA,NA
666,BRADHURST AVE,NA,NA
666,F DOUGLAS BLVD,2819,2850
666,W 150,300,310
666,W 151,300,310
666,W 152,300,305
667,8 AVE,NA,NA
667,AMSTERDAM AVE,1920,1999
667,EDGECOMB AVE,NA,NA
667,F DOUGLAS BLVD,NA,NA
667,NICHOLAS AVE,NA,NA
667,SAINT NICHLAS AVE,858,957
667,W 155,NA,NA
667,W 156,407,425
667,W 157,NA,NA
667,W 158,NA,NA
667,W 159,449,496
668,AMSTERDAM AVE,2086,2117
668,EDGECOMB AVE,NA,NA
668,HARLEM RIVER,NA,NA
668,SPEEDWAY,NA,NA
668,W 159,NA,NA
668,W 163,419,469
668,W 164,428,456
668,W 165,455,486
669,AMSTERDAM AVE,2000,2036
