OBJECTID,JoinID,Valid 1910,GeoCheck 1910,StreetModern,ST Name Alt 1910,HNYC Street Name 1910,Left Low 1910,Left High 1910,Right Low 1910,Right High 1910,ED Left 1910,ED Right 1910,Name
5187,G00005064,1,1,LUDLOW,NA,LUDLOW,1,31,2,30,185,184,LUDLOW
5188,G00005065,1,1,3 AVE,NA,3 AVE,508,522,507,523,1260,1252,3 AVE
5189,G00005066,1,1,WASHINGTON TER,NA,WASHINGTON TER,1,19,2,18,677,677,WASHINGTON TER
5190,G00005067,1,1,E 38,NA,E 38,201,243,200,244,1259,1256,E 38
5191,G00005068,1,1,FRANKLIN,NA,FRANKLIN,69,69,66,68,30,30,FRANKLIN
5192,G00005069,1,1,E 113,NA,E 113,301,359,300,344,327,328,E 113
5193,G00005070,1,1,W 27,NA,W 27,2,10,1,19,994,994,W 27
5194,G00005071,1,1,2 AVE,NA,2 AVE,2043,2061,2040,2062,342,343,2 AVE
5195,G00005072,1,1,3 AVE,NA,3 AVE,300,318,301,319,984,975,3 AVE
5197,G00005074,1,1,F DOUGLASS BLVD,NA,F DOUGLASS BLVD,2427,2441,2430,2446,646,543,F DOUGLASS BLVD
5198,G00005075,1,1,W 70,NA,W 70,2,66,1,67,1308,1306,W 70
5199,G00005076,1,1,E 48,NA,E 48,27,NA,28,NA,1168,1168,E 48
5200,G00005077,1,1,W 155,NA,W 155,NA,NA,NA,NA,704,667,W 155
5201,G00005078,1,1,W 107,NA,W 107,300,328,301,327,731,729,W 107
5202,G00005079,1,1,AUDUBON AVE,NA,AUDUBON AVE,430,438,NA,NA,677,677,AUDUBON AVE
5203,G00005080,1,1,5 AVE,NA,5 AVE,546,560,547,561,1176,540,5 AVE
5204,G00005081,1,1,C W P,NA,CENTRAL PARK WEST,151,160,NA,NA,1301,1290,CENTRAL PARK WEST
5205,G00005082,1,1,E 114,NA,E 114,301,355,302,356,324,327,E 114
5206,G00005083,1,1,FRONT,NA,FRONT,156,160,159,159,11,11,FRONT
5207,G00005084,1,1,COLUMBUS AVE,NA,COLUMBUS AVE,480,496,481,497,1295,1292,COLUMBUS AVE
5208,G00005085,1,1,W 111,NA,W 111,2,58,1,59,507,507,W 111
5209,G00005086,1,1,SAINT ANDREWS PLZ,NA,DUANE,NA,NA,23,27,37,37,DUANE
5210,G00005087,1,1,ALLEN,NA,ALLEN,15,37,14,38,187,186,ALLEN
5211,G00005088,1,1,7 AVE,NA,7 AVE,224,240,223,243,843,841,7 AVE
5212,G00005089,1,1,E 74,NA,E 74,301,357,300,358,1050,1062,E 74
5213,G00005090,1,1,GRAND,NA,GRAND,90,104,89,105,125,125,GRAND
5214,G00005091,1,1,PARK AVE,NA,PARK AVE,118,134,NA,NA,1171,1123,PARK AVE
5215,G00005092,1,1,W 85,NA,W 85,100,176,101,175,1296,1291,W 85
5216,G00005093,1,1,PEARL,NA,PEARL,105,121,NA,NA,8,8,PEARL
5217,G00005094,1,1,E 67,NA,E 67,201,237,200,250,1072,1070,E 67
5218,G00005095,1,1,BOWERY,NA,BOWERY,312,318,305,313,821,897,BOWERY
5219,G00005096,1,1,W 124,NA,W 124,100,174,101,161,556,553,W 124
5220,G00005097,1,1,E BROADWAY,NA,E BROADWAY,88,116,87,117,63,62,E BROADWAY
5221,G00005098,1,1,W END AVE,NA,W END AVE,601,619,600,618,745,745,W END AVE
5222,G00005099,1,1,E 54,NA,E 54,NA,NA,NA,NA,1166,505,E 54
5223,G00005100,1,1,E END AVE,NA,E END AVE,18,34,17,35,1034,1035,E END AVE
5224,G00005101,1,1,BROADWAY,NA,BROADWAY,NA,NA,2320,2342,1394,1394,BROADWAY
5225,G00005102,1,1,1 AVE,NA,1 AVE,965,981,966,982,1092,997,1 AVE
5226,G00005103,1,1,10 AVE,NA,10 AVE,NA,NA,NA,NA,674,672,10 AVE
5227,G00005104,1,1,12 AVE,NA,12 AVE,NA,NA,NA,NA,NA,NA,12 AVE
5228,G00005105,1,1,7 AVE,NA,BROADWAY,1493,1505,NA,NA,1273,1276,BROADWAY
5229,G00005106,1,1,BROADWAY,NA,BROADWAY,NA,NA,1900,1916,1317,1317,BROADWAY
5230,G00005107,1,1,VARICK,NA,VARICK,1,11,2,12,31,31,VARICK
5231,G00005108,1,1,E 76,NA,E 76,33,69,32,64,1159,1159,E 76
5232,G00005109,1,1,W 204,NA,W 204,NA,NA,NA,NA,674,674,W 204
5233,G00005110,1,1,E 65,NA,E 65,301,351,300,354,1069,1070,E 65
5234,G00005111,1,1,W 27,NA,W 27,400,476,401,457,1224,1225,W 27
5235,G00005112,1,1,ATTORNEY,NA,ATTORNEY,77,111,78,110,749,750,ATTORNEY
5236,G00005113,1,1,COLUMBUS AVE,NA,COLUMBUS AVE,78,90,NA,NA,1313,1317,COLUMBUS AVE
5237,G00005114,1,1,W 214,NA,W 214,NA,NA,NA,NA,674,674,W 214
5238,G00005115,1,1,PARK AVE,NA,PARK AVE,502,516,NA,NA,1141,1141,PARK AVE
5239,G00005116,1,1,GREENWICH,NA,GREENWICH,656,684,643,677,138,138,GREENWICH
5240,G00005117,1,1,MADISON AVE,NA,MADISON AVE,1188,1218,1211,1223,482,483,MADISON AVE
5241,G00005118,1,1,W 115,NA,W 115,NA,NA,NA,NA,725,725,W 115
5242,G00005119,1,1,W 74,NA,W 74,100,180,101,171,1304,1303,W 74
5243,G00005120,1,1,LAFAYETTE,NA,LAFAYETTE,292,310,295,309,800,800,LAFAYETTE
5244,G00005121,1,1,E 90,NA,E 90,NA,NA,NA,NA,481,380,E 90
5245,G00005122,1,1,E 32,NA,E 32,25,55,26,54,1265,1266,E 32
5246,G00005123,1,1,ADAM POWELL BLVD,NA,7 AVE,2520,2538,NA,NA,514,513,7 AVE
5247,G00005124,1,1,PECK SLIP,NA,PECK SLIP,35,47,NA,NA,18,11,PECK SLIP
5248,G00005125,1,1,W 106,NA,W 106,NA,NA,NA,NA,733,731,W 106
5249,G00005126,1,1,READE,NA,READE,NA,NA,2,12,37,37,READE
5250,G00005127,1,1,ADRIAN AVE,NA,ADRIAN AVE,NA,NA,NA,NA,NA,NA,ADRIAN AVE
5251,G00005128,1,1,PLEASANT AVE,NA,PLEASANT AVE,261,279,260,278,290,289,PLEASANT AVE
5252,G00005129,1,1,W 93,NA,W 93,300,318,301,323,744,744,W 93
5253,G00005130,1,1,MERCER,NA,MERCER,265,275,264,276,818,818,MERCER
5254,G00005132,1,1,BROADWAY,NA,BROADWAY,NA,NA,2120,2134,1389,1389,BROADWAY
5255,G00005133,1,1,PARK AVE,NA,PARK AVE,NA,NA,925,937,1151,1151,PARK AVE
5256,G00005134,1,1,YORK AVE,NA,AVE A,1533,1547,1532,1552,1028,1033,AVE A
5257,G00005135,1,1,E 126,NA,E 126,43,65,42,72,435,436,E 126
5258,G00005136,1,1,HUDSON,NA,HUDSON,387,403,388,402,139,133,HUDSON
5259,G00005137,1,1,E 102,NA,E 102,400,450,401,451,287,287,E 102
5260,G00005138,1,1,2 AVE,NA,2 AVE,51,67,52,70,905,904,2 AVE
5261,G00005139,1,1,MARKET,NA,MARKET,42,56,39,55,60,55,MARKET
5262,G00005140,1,1,MINETTA LN,NA,MINETTA LN,13,29,14,30,809,809,MINETTA LN
5263,G00005141,1,1,SAINT NICHOLAS AVE,NA,NICHOLAS AVE,1281,1299,1280,1298,680,683,NICHOLAS AVE
5264,G00005143,1,1,C W P,NA,CENTRAL PARK WEST,420,430,NA,NA,609,507,CENTRAL PARK WEST
5265,G00005144,1,1,E 99,NA,E 99,41,87,40,78,474,475,E 99
5266,G00005145,1,1,E 49,NA,E 49,129,165,128,160,1127,1124,E 49
5267,G00005146,1,1,PARK AVE,NA,PARK AVE,82,98,NA,NA,1171,1121,PARK AVE
5268,G00005147,1,1,E 59,NA,E 59,101,135,100,134,1134,1135,E 59
5269,G00005148,1,1,W 140,NA,W 140,100,172,101,173,526,526,W 140
5270,G00005149,1,1,ADAM POWELL BLVD,NA,7 AVE,NA,NA,2181,2199,543,546,7 AVE
5271,G00005150,1,1,RIVERSIDE DR,NA,RIVERSIDE DR,NA,NA,140,147,746,746,RIVERSIDE DR
5272,G00005151,1,1,E 56,NA,E 56,1,29,2,28,1165,1167,E 56
5273,G00005152,1,1,AUDUBON AVE,NA,AUDUBON AVE,280,288,281,289,693,693,AUDUBON AVE
5274,G00005153,1,1,BROADWAY,NA,BROADWAY,2641,2657,NA,NA,737,736,BROADWAY
5275,G00005154,1,1,DESBROSSES,NA,DESBROSSES,21,29,24,30,34,34,DESBROSSES
5276,G00005155,1,1,W 41,NA,W 41,300,362,301,361,1202,1724,W 41
5277,G00005156,1,1,E 9,NA,E 9,601,651,600,650,1670,259,E 9
5278,G00005157,1,1,10 AVE,NA,10 AVE,NA,NA,NA,NA,674,672,10 AVE
5279,G00005158,1,1,VARICK,NA,VARICK,95,109,94,108,114,115,VARICK
5280,G00005159,1,1,LENOX AVE,6 AVE,LENOX AVE,537,551,536,552,528,1732,LENOX AVE
5281,G00005160,1,1,1 AVE,NA,1 AVE,2157,2165,NA,NA,331,289,1 AVE
5282,G00005161,1,1,5 AVE,NA,5 AVE,NA,NA,1230,1239,507,466,5 AVE
5283,G00005162,1,1,WALKER,NA,WALKER,68,76,69,77,38,38,WALKER
5284,G00005163,1,1,HOWARD,NA,HOWARD,43,53,42,54,125,125,HOWARD
5285,G00005164,1,1,W 23,NA,W 23,2,76,1,73,995,995,W 23
5286,G00005165,1,1,W 145,NA,W 145,200,274,201,275,520,518,W 145
5287,G00005166,1,1,JACKSON,NA,JACKSON,NA,NA,65,77,102,99,JACKSON
5288,G00005167,1,1,E 53,NA,E 53,201,253,200,254,1100,1099,E 53
5289,G00005168,1,1,BROADWAY,NA,BROADWAY,NA,NA,2760,2770,731,731,BROADWAY
5290,G00005169,1,1,BROADWAY,NA,BROADWAY,NA,NA,2416,2438,745,745,BROADWAY
5291,G00005170,1,1,E 55,NA,E 55,501,511,500,510,1007,1007,E 55
5292,G00005171,1,1,E 58,NA,E 58,401,453,400,454,1004,1005,E 58
5293,G00005172,1,1,W 102,NA,W 102,200,216,201,211,736,734,W 102
5294,G00005173,1,1,GREENWICH,NA,GREENWICH,604,618,603,615,140,140,GREENWICH
5295,G00005174,1,1,BROADWAY,NA,BROADWAY,4295,4311,4290,4318,678,678,BROADWAY
5296,G00005175,1,1,MADISON,NA,MADISON,57,67,58,72,23,23,MADISON
5297,G00005176,1,1,W 100,NA,W 100,2,46,1,31,600,604,W 100
5298,G00005177,1,1,F DOUGLASS BLVD,NA,F DOUGLASS BLVD,2803,2807,NA,NA,663,515,F DOUGLASS BLVD
5299,G00005178,1,1,FORSYTH,NA,FORSYTH,NA,NA,NA,NA,202,205,FORSYTH
5300,G00005179,1,1,W 12,NA,W 12,230,282,235,281,167,169,W 12
5301,G00005180,1,1,AMSTERDAM AVE,NA,AMSTERDAM AVE,NA,NA,2083,2085,688,670,AMSTERDAM AVE
5302,G00005181,1,1,10 AVE,NA,10 AVE,NA,NA,NA,NA,674,672,10 AVE
5303,G00005182,1,1,PARK AVE,NA,PARK AVE,NA,NA,1139,1157,386,386,PARK AVE
5304,G00005183,1,1,3 AVE,NA,3 AVE,2282,2298,2281,2293,423,307,3 AVE
5305,G00005184,1,1,F DOUGLASS BLVD,NA,F DOUGLASS BLVD,2787,2801,2790,2800,663,512,F DOUGLASS BLVD
5306,G00005185,1,1,WASHINGTON PL,NA,WASHINGTON PL,8,16,7,21,818,818,WASHINGTON PL
5307,G00005186,1,1,BAXTER,NA,BAXTER,84,98,79,99,40,1705,BAXTER
5308,G00005187,1,1,CLIFF,NA,CLIFF,33,55,38,54,11,11,CLIFF
5309,G00005188,1,1,1 AVE,NA,1 AVE,51,61,50,64,904,918,1 AVE
5310,G00005189,1,1,W 82,NA,W 82,2,80,1,73,1297,1293,W 82
5311,G00005190,1,1,MADISON AVE,NA,MADISON AVE,2082,2096,2077,2095,430,431,MADISON AVE
5312,G00005191,1,1,PITT,NA,PITT,79,111,78,110,236,1698,PITT
5313,G00005192,1,1,RIVERSIDE DR,NA,RIVERSIDE DR,NA,NA,469,470,724,724,RIVERSIDE DR
5314,G00005193,1,1,POST AVE,NA,POST AVE,NA,NA,NA,NA,674,674,POST AVE
5315,G00005194,1,1,MADISON AVE,NA,MADISON AVE,248,264,247,263,544,1171,MADISON AVE
5316,G00005195,1,1,RIVERSIDE DR,NA,RIVERSIDE DR,NA,NA,228,236,1653,1653,RIVERSIDE DR
5317,G00005196,1,1,E 103,NA,E 103,NA,NA,NA,NA,468,399,E 103
5318,G00005197,1,1,SPRING,NA,SPRING,2,12,1,11,789,806,SPRING
5319,G00005198,1,1,W 170,NA,W 170,700,710,701,711,686,686,W 170
5320,G00005199,1,1,ADAM POWELL BLVD,NA,7 AVE,NA,NA,2541,2559,513,515,7 AVE
5321,G00005200,1,1,ISHAM,NA,ISHAM,NA,NA,NA,NA,674,674,ISHAM
5322,G00005201,1,1,2 AVE,NA,2 AVE,1601,1617,1600,1618,1040,1041,2 AVE
5323,G00005202,1,1,LAGUARDIA PL,NA,W BROADWAY,520,560,523,563,813,818,W BROADWAY
5324,G00005203,1,1,W BROADWAY,NA,W BROADWAY,370,404,367,403,123,123,W BROADWAY
5325,G00005204,1,1,BROADWAY,NA,BROADWAY,NA,NA,2140,2158,1389,1389,BROADWAY
5326,G00005205,1,1,SPRING,NA,SPRING,232,256,231,259,113,113,SPRING
5327,G00005206,1,1,WOOSTER,NA,WOOSTER,129,163,130,166,123,125,WOOSTER
5328,G00005207,1,1,BROADWAY,NA,BROADWAY,2479,2499,NA,NA,743,742,BROADWAY
5329,G00005208,1,1,WALL,NA,WALL,22,46,23,51,7,7,WALL
5330,G00005209,1,1,E 90,NA,E 90,1,21,2,22,481,481,E 90
5331,G00005210,1,1,F DOUGLASS BLVD,NA,F DOUGLASS BLVD,NA,NA,2262,2272,634,557,F DOUGLASS BLVD
5332,G00005211,1,1,HANOVER SQ,NA,OLD SLIP,2,16,1,15,8,8,OLD SLIP
5333,G00005212,1,1,11 AVE,NA,11 AVE,807,837,806,836,1369,1369,11 AVE
5334,G00005213,1,1,W 146,NA,W 146,NA,NA,NA,NA,518,513,W 146
5335,G00005214,1,1,AMSTERDAM AVE,NA,AMSTERDAM AVE,1700,1716,1697,1719,703,654,AMSTERDAM AVE
5336,G00005215,1,1,SPRING,NA,SPRING,48,62,47,61,786,801,SPRING
5337,G00005216,1,1,W 61,NA,W 61,NA,NA,NA,NA,1319,1319,W 61
5338,G00005217,1,1,CLAREMONT AVE,NA,CLAREMONT AVE,111,195,112,172,723,723,CLAREMONT AVE
5339,G00005218,1,1,W 112,NA,W 112,NA,NA,NA,NA,727,727,W 112
5340,G00005219,1,1,W 121,NA,W 121,400,430,401,433,630,630,W 121
5341,G00005220,1,1,W 118,NA,W 118,100,162,101,161,568,562,W 118
5342,G00005221,1,1,W 50,NA,W 50,200,208,201,207,1277,1285,W 50
5343,G00005222,1,1,ADAM POWELL BLVD,NA,7 AVE,2260,2278,NA,NA,536,536,7 AVE
5344,G00005223,1,1,W 184,NA,W 184,550,562,551,563,677,677,W 184
5345,G00005224,1,1,W 141,NA,W 141,450,476,451,477,652,654,W 141
5346,G00005225,1,1,E 85,NA,E 85,501,543,500,558,278,279,E 85
5347,G00005226,1,1,7 AVE,NA,7 AVE,322,338,319,337,1186,1184,7 AVE
5348,G00005227,1,1,E 29,NA,E 29,25,53,26,50,1267,1267,E 29
5349,G00005228,1,1,UNIVERSITY PL,NA,UNIVERSITY PL,60,78,61,71,823,823,UNIVERSITY PL
5350,G00005229,1,1,W 37,NA,W 37,400,460,401,461,1215,1214,W 37
5351,G00005230,1,1,W 73,NA,W 73,NA,NA,NA,NA,1386,1387,W 73
5352,G00005231,1,1,W 30,NA,W 30,2,40,1,35,1270,1270,W 30
5353,G00005232,1,1,3 AVE,NA,3 AVE,17,19,NA,NA,938,898,3 AVE
5354,G00005233,1,1,1 AVE,NA,1 AVE,63,81,66,82,903,1683,1 AVE
5355,G00005234,1,1,E 85,NA,E 85,401,445,402,450,277,276,E 85
5356,G00005235,1,1,JONES,NA,JONES,2,36,1,35,127,126,JONES
5357,G00005236,1,1,E 68,NA,E 68,NA,NA,NA,NA,1137,1137,E 68
5358,G00005237,1,1,ADAM POWELL BLVD,NA,7 AVE,2620,2638,NA,NA,510,510,7 AVE
5359,G00005238,1,1,RIVERSIDE DR,NA,RIVERSIDE DR,NA,NA,418,430,725,725,RIVERSIDE DR
5360,G00005239,1,1,STANTON,NA,STANTON,90,104,91,103,871,869,STANTON
5361,G00005240,1,1,6 AVE,NA,6 AVE,773,793,778,792,1272,1176,6 AVE
5362,G00005241,1,1,W 65,NA,W 65,110,176,111,175,1314,1315,W 65
5363,G00005242,1,1,GREENWICH,NA,GREENWICH,772,784,771,781,176,174,GREENWICH
5364,G00005243,1,1,8 AVE,NA,8 AVE,341,361,340,358,1222,1187,8 AVE
5365,G00005244,1,1,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,709,709,BROADWAY
5366,G00005245,1,1,E 104,NA,E 104,43,81,44,78,467,468,E 104
5367,G00005246,1,1,PARK AVE,NA,PARK AVE,NA,NA,NA,NA,505,1127,PARK AVE
5368,G00005247,1,1,W 18,NA,W 18,400,464,401,463,860,858,W 18
5369,G00005248,1,1,W 178,NA,W 178,500,536,501,523,681,681,W 178
5370,G00005249,1,1,2 AVE,NA,2 AVE,1915,1931,1920,1940,353,1654,2 AVE
5371,G00005250,1,1,COLUMBUS AVE,NA,COLUMBUS AVE,578,596,581,597,581,583,COLUMBUS AVE
5372,G00005251,1,1,10 AVE,NA,10 AVE,NA,NA,NA,NA,672,672,10 AVE
5373,G00005253,1,1,RIVERSIDE DR,NA,RIVERSIDE DR,NA,NA,307,317,735,735,RIVERSIDE DR
5374,G00005254,1,1,W 74,NA,W 74,201,209,200,212,1387,1389,W 74
5375,G00005255,1,1,LAGUARDIA PL,NA,W BROADWAY,566,580,567,581,808,818,W BROADWAY
5376,G00005256,1,1,W 163,NA,W 163,420,452,419,469,670,668,W 163
5377,G00005258,1,1,E 83,NA,E 83,NA,NA,NA,NA,1155,1155,E 83
5378,G00005259,1,1,LAFAYETTE,NA,LAFAYETTE,348,354,347,353,819,819,LAFAYETTE
5379,G00005260,1,1,BAXTER,NA,BAXTER,132,160,131,159,792,793,BAXTER
5380,G00005261,1,1,AMSTERDAM AVE,NA,AMSTERDAM AVE,2316,2330,NA,NA,681,671,AMSTERDAM AVE
5381,G00005262,1,1,E 36,NA,E 36,1,21,2,22,544,544,E 36
5382,G00005263,1,1,BROADWAY,NA,BROADWAY,NA,NA,2220,2238,1392,1392,BROADWAY
5383,G00005264,1,1,E 32,NA,E 32,101,135,100,132,1262,1262,E 32
5384,G00005265,1,1,BARUCH PL,NA,GOERICK,119,151,118,150,226,225,GOERICK
5385,G00005266,1,1,ALLEN,NA,ALLEN,147,177,146,176,892,1701,ALLEN
5386,G00005267,1,1,W BROADWAY,NA,W BROADWAY,260,270,269,277,35,30,W BROADWAY
5387,G00005268,1,1,3 AVE,NA,3 AVE,2310,2320,2307,2319,423,304,3 AVE
5388,G00005269,1,1,W 44,NA,W 44,400,466,401,465,1351,1352,W 44
5389,G00005270,1,1,W 15,NA,W 15,200,262,201,267,830,831,W 15
5390,G00005271,1,1,WASHINGTON N SQ,NA,WASHINGTON N SQ,NA,NA,1,13,818,822,WASHINGTON N SQ
5391,G00005272,1,1,BROADWAY,NA,BROADWAY,NA,NA,3068,3078,724,724,BROADWAY
5392,G00005273,1,1,W 75,NA,W 75,NA,NA,NA,NA,1389,1389,W 75
5393,G00005274,1,1,AVE B,NA,AVE B,94,108,93,109,911,1656,AVE B
5394,G00005275,1,1,PARK AVE,NA,PARK AVE,862,876,NA,NA,1158,1158,PARK AVE
5395,G00005276,1,1,LEX AVE,NA,LEXINGTON AVE,904,922,901,921,1137,1137,LEXINGTON AVE
5396,G00005277,1,1,W 134,NA,W 134,600,640,NA,NA,713,710,W 134
5397,G00005278,1,1,W 14,NA,W 14,200,258,201,267,170,830,W 14
5398,G00005279,1,1,E 9,NA,E 9,95,107,NA,NA,938,938,E 9
5399,G00005280,1,1,E 119,NA,E 119,101,143,100,140,419,418,E 119
5400,G00005281,1,1,LEX AVE,NA,LEXINGTON AVE,1472,1486,1471,1487,387,389,LEXINGTON AVE
5401,G00005282,1,1,5 AVE,NA,5 AVE,2220,2234,2221,2235,532,428,5 AVE
5402,G00005283,1,1,W 99,NA,W 99,300,310,301,311,738,738,W 99
5403,G00005285,1,1,5 AVE,NA,5 AVE,142,152,119,133,990,989,5 AVE
5404,G00005286,1,1,E 108,NA,E 108,301,341,300,342,337,339,E 108
5405,G00005287,1,1,W 206,NA,W 206,NA,NA,NA,NA,672,672,W 206
5406,G00005288,1,1,CANAL,NA,CANAL,486,490,489,503,34,106,CANAL
5407,G00005289,1,1,W 165,NA,W 165,456,486,455,483,668,671,W 165
5408,G00005290,1,1,RIVERSIDE DR,NA,RIVERSIDE DR,NA,NA,200,209,744,744,RIVERSIDE DR
5409,G00005291,1,1,BROOME,NA,BROOME,211,225,212,226,220,219,BROOME
5410,G00005292,1,1,W 48,NA,W 48,200,250,201,251,1278,1278,W 48
5411,G00005293,1,1,E 125,NA,E 125,201,261,200,262,304,307,E 125
5412,G00005294,1,1,W 45,NA,W 45,300,364,301,363,1347,1346,W 45
5413,G00005295,1,1,ELDRIDGE,NA,ELDRIDGE,NA,NA,NA,NA,205,208,ELDRIDGE
5414,G00005296,1,1,F DOUGLASS BLVD,NA,F DOUGLASS BLVD,2911,2927,2912,2926,704,511,F DOUGLASS BLVD
5415,G00005297,1,1,LEXINGTON AVE,NA,LEXINGTON AVE,10,20,11,17,985,985,LEXINGTON AVE
5416,G00005298,1,1,E 25,NA,E 25,401,439,400,440,954,954,E 25
5417,G00005299,1,1,RIVERSIDE DR,NA,RIVERSIDE DR,NA,NA,271,276,738,738,RIVERSIDE DR
5418,G00005300,1,1,W HOUSTON,NA,W HOUSTON,65,85,62,84,123,818,W HOUSTON
5419,G00005301,1,1,CANAL,NA,CANAL,386,398,379,395,35,124,CANAL
5420,G00005303,1,1,E 85,NA,E 85,1,37,2,28,484,484,E 85
5421,G00005304,1,1,BROADWAY,NA,BROADWAY,85,101,90,106,4,7,BROADWAY
5422,G00005305,1,1,WASHINGTON,NA,WASHINGTON,770,782,769,781,175,175,WASHINGTON
5423,G00005306,1,1,FULTON,NA,FULTON,16,20,15,17,11,11,FULTON
5424,G00005307,1,1,MADISON AVE,NA,MADISON AVE,NA,NA,1907,1929,439,438,MADISON AVE
5425,G00005308,1,1,ADAM POWELL BLVD,NA,7 AVE,NA,NA,1921,1937,565,569,7 AVE
5426,G00005309,1,1,E 50,DUNSCOMB PL,E 50,NA,NA,NA,NA,998,998,E 50
5427,G00005310,1,1,PARK AVE,NA,PARK AVE,1000,1018,NA,NA,484,484,PARK AVE
5428,G00005311,1,1,FORT WASHINGTON AVE,NA,FORT WASHINGTON AVE,NA,NA,NA,NA,686,686,FORT WASHINGTON AVE
5429,G00005312,1,1,3 AVE,NA,3 AVE,186,202,187,203,982,977,3 AVE
5430,G00005313,1,1,W 118,NA,W 118,252,284,259,285,564,561,W 118
5431,G00005314,1,1,LENOX AVE,6 AVE,LENOX AVE,641,659,640,658,509,1716,LENOX AVE
5432,G00005316,1,1,MORNINGSIDE AVE,NA,MORNINGSIDE AVE,NA,NA,70,79,630,630,MORNINGSIDE AVE
5433,G00005317,1,1,MADISON AVE,NA,MADISON AVE,1352,1368,1361,1369,478,478,MADISON AVE
5434,G00005318,1,1,PARK AVE,NA,PARK AVE,NA,NA,1465,1479,406,406,PARK AVE
5435,G00005319,1,1,W 159,NA,W 159,500,574,501,575,1733,689,W 159
5436,G00005320,1,1,W 155,NA,W 155,NA,NA,501,577,692,691,W 155
5437,G00005321,1,1,SEAMAN AVE,NA,SEAMAN AVE,NA,NA,NA,NA,674,674,SEAMAN AVE
5438,G00005322,1,1,JERSEY,NA,JERSEY,NA,NA,NA,NA,800,800,JERSEY
5439,G00005323,1,1,1 AVE,NA,1 AVE,1955,1963,1938,1956,351,287,1 AVE
5440,G00005324,1,1,CONVENT AVE,NA,CONVENT AVE,2,18,NA,NA,640,640,CONVENT AVE
5441,G00005325,1,1,W 19,NA,W 19,400,458,401,463,858,859,W 19
5442,G00005326,1,1,SAINT NICHOLAS AVE,NA,NICHOLAS AVE,939,957,940,956,667,667,NICHOLAS AVE
5443,G00005327,1,1,WATTS,NA,WATTS,43,71,42,72,115,115,WATTS
5444,G00005328,1,1,PARK AVE,NA,PARK AVE,1942,1956,NA,NA,431,431,PARK AVE
5445,G00005329,1,1,LENOX AVE,6 AVE,LENOX AVE,441,463,444,460,538,502,LENOX AVE
5446,G00005330,1,1,5 AVE,NA,5 AVE,1458,1478,1459,1479,492,442,5 AVE
5447,G00005331,1,1,SAINT JOHNS LN,NA,SAINT JOHNS LN,12,16,11,15,35,35,SAINT JOHNS LN
5448,G00005332,1,1,E 79,NA,E 79,35,89,44,82,1158,1158,E 79
5449,G00005333,1,1,MAC DOUGAL,NA,MAC DOUGAL,115,121,124,134,809,811,MAC DOUGAL
5450,G00005334,1,1,E 70,NA,E 70,155,183,154,186,1147,1137,E 70
5451,G00005335,1,1,W END AVE,NA,W END AVE,881,899,880,898,735,735,W END AVE
5452,G00005336,1,1,10 AVE,NA,10 AVE,NA,NA,NA,NA,674,672,10 AVE
5453,G00005337,1,1,ADAM POWELL BLVD,NA,7 AVE,NA,NA,2501,2519,518,516,7 AVE
5454,G00005338,1,1,E 53,NA,E 53,301,357,300,352,1092,1093,E 53
5455,G00005339,1,1,E 70,NA,E 70,401,437,400,440,1013,1012,E 70
5456,G00005340,1,1,W 90,NA,W 90,2,72,1,73,583,585,W 90
5457,G00005341,1,1,DELANCEY,NA,DELANCEY,198,212,NA,NA,762,769,DELANCEY
5458,G00005342,1,1,BLEECKER,NA,BLEECKER,216,232,215,229,134,809,BLEECKER
5459,G00005343,1,1,AMSTERDAM AVE,NA,AMSTERDAM AVE,1600,1622,NA,NA,706,651,AMSTERDAM AVE
5460,G00005344,1,1,MACOMBS PL,NA,MACOMBS PL,NA,NA,NA,NA,511,511,MACOMBS PL
5461,G00005345,1,1,E HOUSTON,NA,E HOUSTON,58,72,57,71,821,803,E HOUSTON
5462,G00005346,1,1,YORK AVE,NA,AVE A,1673,1689,1674,1694,274,275,AVE A
5463,G00005347,1,1,COLUMBUS AVE,NA,COLUMBUS AVE,380,394,NA,NA,1299,1297,COLUMBUS AVE
5464,G00005348,1,1,GOLD,NA,GOLD,61,65,62,64,10,11,GOLD
5465,G00005349,1,1,WHITEHALL,NA,WHITEHALL,15,25,14,20,1,1,WHITEHALL
5466,G00005350,1,1,E 9,NA,E 9,109,117,NA,NA,938,938,E 9
5467,G00005351,1,1,COLUMBUS AVE,NA,COLUMBUS AVE,220,238,221,239,1306,1306,COLUMBUS AVE
5468,G00005352,1,1,GREENWICH AVE,NA,GREENWICH AVE,87,101,82,86,167,168,GREENWICH AVE
5469,G00005353,1,1,BROADWAY,NA,BROADWAY,27,55,32,56,5,7,BROADWAY
5470,G00005354,1,1,PITT,NA,PITT,1,19,2,18,770,771,PITT
5471,G00005355,1,1,AUDUBON AVE,NA,AUDUBON AVE,NA,NA,NA,NA,676,676,AUDUBON AVE
5472,G00005356,1,1,AVE B,NA,AVE B,NA,NA,143,157,928,1670,AVE B
5473,G00005357,1,1,NEW,NA,NEW,30,72,31,85,7,7,NEW
5474,G00005358,1,1,E 42,NA,E 42,NA,NA,100,108,1126,1123,E 42
5475,G00005359,1,1,WORTH,NA,WORTH,NA,NA,NA,NA,41,42,WORTH
