ED,Name,Min,Max
700,VAN VOORHIES,NA,NA
701,BAINBRIDGE,204,276
701,DECATUR,364,517
701,MACDONOUGH,NA,NA
701,MCDONOUGH,435,592
701,PATCHEN AVE,236,265
701,RALPH AVE,188,203
701,REID AVE,281,338
701,VAN VOORHIES,NA,NA
702,BAINBRIDGE,204,276
702,CHAUNCEY,142,293
702,MARION,61,200
702,PATCHEN AVE,266,321
702,RALPH AVE,244,263
702,REID AVE,313,378
703,FULTON,NA,NA
703,MACDOUGAL,0,13
703,MARION,61,200
703,PATCHEN AVE,308,345
703,RALPH AVE,264,301
703,REID AVE,349,392
703,SUMPTER,1,103
704,ATLANTIC AVE,NA,NA
704,BUFFALO AVE,1,20
704,FULTON,NA,NA
704,HERKIMER,700,868
704,HUNTERFLY PL,NA,NA
704,ROCHESTER AVE,1,54
704,UTICA AVE,1,56
705,ATLANTIC AVE,NA,NA
705,BUFFALO AVE,1,54
705,COLUMBUS PL,1,34
705,FULTON,NA,NA
705,HERKIMER,787,951
705,KANE PL,1,34
705,MACDOUGAL,0,13
705,RALPH AVE,0,355
705,ROCHESTER AVE,21,54
705,SUYDAM PL,1,34
706,BAINBRIDGE,353,494
706,CHAUNCEY,266,437
706,HOWARD AVE,180,215
706,MARION,193,NA
706,RALPH AVE,224,263
706,SARATOGA AVE,126,161
707,HOWARD AVE,216,234
707,MARION,193,NA
707,RALPH AVE,264,281
707,SARATOGA AVE,158,175
707,SUMPTER,84,217
708,FULTON,1885,2040
708,HOWARD AVE,233,264
708,HULL,1,37
708,MACDOUGAL,2,129
708,MCDOUGAL,NA,NA
708,RALPH AVE,0,301
708,SARATOGA AVE,176,219
708,SUMPTER,84,217
709,ATLANTIC AVE,NA,NA
709,BANCROFT PL,1,34
709,DANCROFT PL,NA,NA
709,FULTON,1885,1984
709,HERKIMER,961,1032
709,HOWARD AVE,263,318
709,PRESCOTT PL,NA,NA
709,RALPH AVE,302,355
710,ATLANTIC AVE,NA,NA
710,DEWEY PL,1,34
710,FULTON,1927,2040
710,HERKIMER,1037,1120
710,HOWARD AVE,263,318
710,LOUIS PL,1,34
710,SARATOGA AVE,216,271
711,ATLANTIC AVE,NA,NA
711,FULTON,1969,2094
711,HERKIMER,1121,1229
711,HOPKINSON AVE,178,231
711,MARCONI PL,NA,NA
711,OCEAN PL,1,34
711,RADDE PL,1,34
711,ROOSEVELT PL,NA,NA
711,RUSSELL PL,1,34
711,SARATOGA AVE,216,271
712,ATLANTIC AVE,NA,NA
712,FULTON,2019,2154
712,GUNTHER PL,1,34
712,HERKIMER,1205,1288
712,HOPKINSON AVE,178,199
712,MARCONI PL,NA,NA
712,OCEAN PL,1,34
712,ROCKAWAY AVE,NA,NA
713,FULTON,1969,2154
713,HOPKINSON AVE,160,179
713,HULL,20,149
713,ROCKAWAY AVE,NA,NA
713,SARATOGA AVE,212,219
713,SOMERS,1,55
714,HOPKINSON AVE,106,159
714,HULL,20,91
714,MACDOUGAL,114,181
714,MARION,307,380
714,MCDOUGAL,NA,NA
714,SARATOGA AVE,158,213
714,SUMPTER,202,275
715,HOPKINSON AVE,122,159
715,HULL,72,149
715,MACDOUGAL,174,243
715,MCDOUGAL,NA,NA
715,ROCKAWAY AVE,63,112
715,SUMPTER,260,335
716,CHAUNCEY,388,575
716,HOPKINSON AVE,90,121
716,MARION,307,442
716,ROCKAWAY AVE,27,78
716,SARATOGA AVE,142,161
716,SUMPTER,260,335
717,BAINBRIDGE,NA,NA
717,BROADWAY,NA,NA
717,CHAUNCEY,NA,NA
717,MACDOUGAL,228,353
717,MARION,439,512
717,MCDOUGAL,NA,NA
717,ROCKAWAY AVE,1,94
717,STONE AVE,NA,NA
717,SUMPTER,318,415
718,FULTON,NA,NA
718,HULL,126,205
718,MACDOUGAL,228,313
718,MCDOUGAL,NA,NA
718,ROCKAWAY AVE,NA,NA
718,SOMERS,38,109
718,STONE AVE,NA,NA
718,TRUXTON,NA,NA
719,BROADWAY,1869,1909
719,EAST PKWY,NA,NA
719,EASTERN PKWY,NA,NA
719,FULTON,NA,NA
719,HULL,180,257
719,MACDOUGAL,294,353
719,MCDOUGAL,NA,NA
719,SOMERS,92,151
719,STONE AVE,NA,NA
719,TRUXTON,NA,NA
720,ATLANTIC AVE,NA,NA
720,EAST PKWY,NA,NA
720,EASTERN PKWY,NA,NA
720,FULTON,NA,NA
720,HERKIMER,1290,1370
720,MONACO PL,1,34
720,PLEASANT PL,1,34
720,ROCKAWAY AVE,NA,NA
720,STONE AVE,NA,NA
720,TRUXTON,NA,NA
721,BROADWAY,NA,NA
721,CONWAY,NA,NA
721,EAST PKWY,NA,NA
721,EASTERN PKWY,NA,NA
721,FULTON,NA,NA
721,NORMAN PL,NA,NA
721,NULL,NA,NA
721,SACKMAN,1,42
721,SOMERS,NA,NA
721,STONE AVE,NA,NA
721,TRUXTON,NA,NA
722,ATLANTIC AVE,NA,NA
722,EAST PKWY,NA,NA
722,EASTERN PKWY,NA,NA
722,FULTON,NA,NA
722,HERKIMER,NA,NA
722,JARDINE PL,1,34
722,SACKMAN,43,102
722,SHERLOCK PL,1,34
722,STONE AVE,NA,NA
723,ATLANTIC AVE,NA,NA
723,FULTON,2357,NA
723,HAVENS PL,1,34
723,HERKIMER,1435,1510
723,JARDINE PL,1,34
723,SACKMAN,43,63
723,VAN SINDEREN AVE,1,68
724,BROADWAY,1967,2054
724,CONWAY,NA,NA
724,FULTON,NA,NA
724,NORMAN PL,NA,NA
724,NULL,NA,NA
724,TRUXTON,NA,NA
725,ALABAMA AVE,NA,NA
725,ATLANTIC AVE,NA,NA
725,BROADWAY,2055,2090
725,E NEW YORK AVE,NA,NA
725,FULTON,NA,NA
725,HERKIMER,1507,1530
725,NEW YORK AVE E,NA,NA
725,NORMAN PL,NA,NA
725,NULL,NA,NA
725,TRUXTON,NA,NA
725,VAN SINDEREN AVE,1,68
725,WILLIAMS PL,NA,NA
726,BARRETT,NA,NA
726,BLAKE AVE,NA,NA
726,E 98,NA,NA
726,E NEW YORK AVE,NA,NA
726,GRAFTON,NA,NA
726,HOWARD AVE,NA,NA
726,HUNTERFLY RD,NA,NA
726,KINGS HIGHWAY,NA,NA
726,LEGION,NA,NA
726,NEW YORK AVE E,NA,NA
726,PITKIN AVE,NA,NA
726,RALPH AVE,NA,NA
726,SARATOGA AVE,477,658
726,SUTTER AVE,NA,NA
726,TAPSCOTT,NA,NA
726,UNION,NA,NA
727,AMBOY,1,52
727,AMES,NA,NA
727,DOUGLASS,NA,NA
727,E NEW YORK AVE,NA,NA
727,HERZL,1,33
727,HOPKINSON AVE,420,470
727,NEW YORK AVE E,NA,NA
727,PITKIN AVE,1525,1620
727,SAINT JOHNS PL,NA,NA
727,SARATOGA AVE,477,492
727,STRAUSS,NA,NA
728,AMES,NA,NA
728,BLAKE AVE,99,144
728,DOUGLASS,NA,NA
728,HERZL,47,204
728,PITKIN AVE,1525,1568
728,SARATOGA AVE,512,658
728,STRAUSS,1847,2010
728,SUTTER AVE,85,NA
729,AMBOY,53,216
729,AMES,NA,NA
729,BLAKE AVE,145,192
729,HERZL,47,204
729,HOPKINSON AVE,469,632
729,PITKIN AVE,1576,1620
729,SUTTER AVE,137,193
730,BRISTOL,1,181
730,CHESTER,1,182
730,E NEW YORK AVE,NA,NA
730,HOPKINSON AVE,420,574
730,NEW YORK AVE E,NA,NA
730,PITKIN AVE,1621,1666
730,SUTTER AVE,182,232
731,CHESTER,1,90
731,E NEW YORK AVE,NA,NA
731,GLENMORE AVE,1,26
731,LIBERTY AVE,NA,NA
731,NEW YORK AVE E,NA,NA
731,PITKIN AVE,1669,1716
731,PROSPECT PL,NA,NA
731,ROCKAWAY AVE,NA,NA
731,THATFORD,1,78
731,THATFORD AVE,NA,NA
732,GLENMORE AVE,19,73
732,LIBERTY AVE,1,59
732,OSBORN,NA,NA
732,OSBORNE,22,56
732,THATFORD,1,43
732,THATFORD AVE,NA,NA
732,WATKINS,29,69
733,CHRISTOPHER AVE,NA,NA
733,CHRISTOPHR AVE,38,67
733,GLENMORE AVE,NA,NA
733,LIBERTY AVE,58,105
733,MOTHER GASTON BLVD,275,NA
733,STONE AVE,NA,NA
733,WATKINS,29,69
734,GLENMORE AVE,19,73
734,OSBORN,NA,NA
734,OSBORNE,65,96
734,PITKIN AVE,1718,1764
734,THATFORD,45,78
734,THATFORD AVE,NA,NA
734,WATKINS,70,112
735,CHRISTOPHER AVE,NA,NA
735,CHRISTOPHR AVE,84,114
735,GLENMORE AVE,NA,NA
735,MOTHER GASTON BLVD,321,366
735,PITKIN AVE,1765,NA
735,STONE AVE,NA,NA
735,WATKINS,70,112
736,BELMONT AVE,28,73
736,OSBORN,NA,NA
736,OSBORNE,105,142
736,PITKIN AVE,1718,1764
736,THATFORD,97,126
736,THATFORD AVE,NA,NA
736,WATKINS,130,152
737,BELMONT AVE,71,120
737,CHRISTOPHER AVE,NA,NA
737,CHRISTOPHR AVE,143,163
737,MOTHER GASTON BLVD,NA,NA
737,PITKIN AVE,1765,NA
737,STONE AVE,NA,NA
737,WATKINS,130,152
738,BELMONT AVE,28,73
738,OSBORN,NA,NA
738,OSBORNE,153,198
738,SUTTER AVE,NA,NA
738,THATFORD,128,167
738,THATFORD AVE,NA,NA
738,WATKINS,169,201
739,BELMONT AVE,71,120
739,CHRISTOPHER AVE,NA,NA
739,CHRISTOPHR AVE,175,213
739,MOTHER GASTON BLVD,NA,NA
739,STONE AVE,NA,NA
739,SUTTER AVE,327,374
739,WATKINS,169,201
740,CHRISTOPHER AVE,NA,NA
740,CHRISTOPHR AVE,38,67
740,GLENMORE AVE,NA,NA
740,LIBERTY AVE,106,143
740,POWELL,66,104
740,SACKMAN,218,245
741,CHRISTOPHER AVE,NA,NA
741,CHRISTOPHR AVE,84,114
741,GLENMORE AVE,NA,NA
741,PITKIN AVE,NA,NA
741,POWELL,119,149
741,SACKMAN,253,289
742,BELMONT AVE,122,168
742,CHRISTOPHER AVE,NA,NA
742,CHRISTOPHR AVE,143,163
742,PITKIN AVE,NA,NA
742,POWELL,168,208
742,SACKMAN,300,349
743,BELMONT AVE,122,168
743,CHRISTOPHER AVE,NA,NA
743,CHRISTOPHR AVE,175,213
743,POWELL,222,250
743,SACKMAN,351,396
743,SUTTER AVE,NA,NA
744,BELMONT AVE,NA,NA
744,GLENMORE AVE,NA,NA
744,JUNIUS,77,268
744,LIBERTY AVE,144,168
744,PITKIN AVE,NA,NA
744,POWELL,66,250
744,SUTTER AVE,NA,NA
744,VAN SINDEREN AVE,NA,NA
744,VANSIDEREN AVE,163,350
745,CHRISTOPHER AVE,NA,NA
745,CHRISTOPHR AVE,NA,NA
745,E NEW YORK AVE,NA,NA
745,LIBERTY AVE,1,123
745,MOTHER GASTON BLVD,NA,NA
745,NEW YORK AVE E,NA,NA
745,OSBORN,NA,NA
745,OSBORNE,NA,NA
745,SACKMAN,169,192
745,STONE AVE,NA,NA
745,THATFORD,NA,NA
745,WATKINS,NA,NA
746,DEAN,0,2205
746,E NEW YORK AVE,NA,NA
746,GLENMORE AVE,NA,NA
746,JUNIUS,1,76
746,LIBERTY AVE,124,168
746,NEW YORK AVE E,NA,NA
746,POWELL,1,50
746,SACKMAN,169,192
746,VAN SINDEREN AVE,75,162
747,ATLANTIC AVE,NA,NA
747,E NEW YORK AVE,NA,NA
747,HINSDALE,NA,NA
747,LIBERTY AVE,197,267
747,NEW YORK AVE E,NA,NA
747,SNEDIKER AVE,NA,NA
747,VAN SINDEREN AVE,75,162
747,WILLIAMS AVE,NA,NA
747,WILLIAMS PL,NA,NA
748,GLENMORE AVE,NA,NA
748,HINSDALE,NA,NA
748,LIBERTY AVE,197,267
748,PITKIN AVE,NA,NA
748,SNEDIKER AVE,91,161
748,VAN SINDEREN AVE,NA,NA
748,VANSIDEREN AVE,163,258
748,WILLIAMS AVE,108,184
749,ALABAMA AVE,109,198
749,GEORGIA AVE,117,211
749,GLENMORE AVE,293,342
749,LIBERTY AVE,283,317
749,PITKIN AVE,NA,NA
749,WILLIAMS AVE,108,184
750,ALABAMA AVE,NA,NA
750,BELMONT AVE,NA,NA
750,GEORGIA AVE,221,260
750,HINSDALE,NA,NA
750,PITKIN AVE,NA,NA
750,SNEDIKER AVE,189,219
750,VAN SINDEREN AVE,NA,NA
750,VANSIDEREN AVE,259,302
750,WILLIAMS AVE,NA,NA
751,ALABAMA AVE,NA,NA
751,ATLANTIC AVE,NA,NA
751,E NEW YORK AVE,NA,NA
751,FULTON,NA,NA
751,GEORGIA AVE,61,116
751,LIBERTY AVE,283,317
751,WILLIAMS AVE,NA,NA
752,ALABAMA AVE,NA,NA
752,ATLANTIC AVE,NA,NA
752,FULTON,2571,NA
752,GEORGIA AVE,NA,NA
752,JAMAICA AVE,NA,NA
752,SHEFFIELD AVE,2,36
753,ATLANTIC AVE,NA,NA
753,FULTON,2617,2666
753,JAMAICA AVE,NA,NA
753,NEW JERSEY AVE,NA,NA
753,NEWJERSEY AVE,NA,NA
753,PENNSYLVAN AVE,NA,NA
753,PENNSYLVANIA AVE,NA,NA
753,SHEFFIELD AVE,NA,NA
754,ATLANTIC AVE,NA,NA
754,GEORGIA AVE,61,116
754,LIBERTY AVE,318,390
754,NEW JERSEY AVE,NA,NA
754,NEWJERSEY AVE,166,206
754,PENNSYLVAN AVE,NA,NA
754,PENNSYLVANIA AVE,NA,NA
754,SHEFFIELD AVE,NA,NA
755,GEORGIA AVE,117,164
755,GLENMORE AVE,NA,NA
755,LIBERTY AVE,318,390
755,NEW JERSEY AVE,NA,NA
755,NEWJERSEY AVE,213,256
755,PENNSYLVAN AVE,140,187
755,PENNSYLVANIA AVE,NA,NA
755,SHEFFIELD AVE,143,176
756,BELMONT AVE,NA,NA
756,GEORGIA AVE,165,260
756,GLENMORE AVE,NA,NA
756,NEW JERSEY AVE,NA,NA
756,NEWJERSEY AVE,257,304
756,PENNSYLVAN AVE,195,284
756,PENNSYLVANIA AVE,NA,NA
756,PITKIN AVE,NA,NA
756,SHEFFIELD AVE,177,271
757,BELMONT AVE,NA,NA
757,NEW JERSEY AVE,NA,NA
757,NEWJERSEY AVE,305,354
757,PENNSYLVAN AVE,238,284
757,PENNSYLVANIA AVE,NA,NA
757,PITKIN AVE,NA,NA
757,VERMONT,309,358
757,WYONA,271,315
758,GLENMORE AVE,415,460
758,LIBERTY AVE,392,438
758,NEW JERSEY AVE,NA,NA
758,NEWJERSEY AVE,213,304
758,PITKIN AVE,2104,2152
758,VERMONT,213,308
758,WYONA,173,270
759,ATLANTIC AVE,NA,NA
759,FULTON,2667,2716
759,LIBERTY AVE,392,438
759,NEW JERSEY AVE,NA,NA
759,NEWJERSEY AVE,107,206
759,VERMONT,NA,NA
759,WYONA,NA,NA
760,ATLANTIC AVE,NA,NA
760,BRADFORD,NA,NA
760,FULTON,2717,2762
760,LIBERTY AVE,439,486
760,MILLER AVE,NA,NA
760,WYONA,NA,NA
761,ARLINGTON AVE,2,48
761,BRADFORD,NA,NA
761,FULTON,2667,2762
761,JAMAICA AVE,104,209
761,LIBERTY AVE,NA,NA
761,MILLER AVE,57,140
761,NEW JERSEY AVE,NA,NA
761,NEWJERSEY AVE,NA,NA
761,VERMONT,NA,NA
761,WYONA,1,72
762,BROADWAY,1995,2090
762,BUSHWICK AVE,NA,NA
762,CACTUS PL,NA,NA
762,DAHLIA,NA,NA
762,DAHLIA PL,NA,NA
762,FANCHON PL,NA,NA
762,FULTON,NA,NA
762,GILLEN PL,NA,NA
762,HIGHLAND BLVD,NA,NA
762,JAMAICA AVE,NA,NA
762,ROSE PL,NA,NA
763,AMES,NA,NA
763,BUSHWICK AVE,NA,NA
763,EVERGREEN PL,NA,NA
763,FANCHON PL,NA,NA
763,FREMONT AVE,NA,NA
763,HIGHLAND BLVD,NA,NA
763,J ROBINSON PKWY,NA,NA
763,JAMAICA AVE,NA,NA
763,MILLER AVE,1,56
763,NEW JERSEY AVE,NA,49
763,PELLINGTON PL,2,44
763,SUNNYSIDE AVE,1,72
763,VERMONT,5,41
764,ATLANTIC AVE,NA,NA
764,FULTON,2763,2812
764,HENDRIX,NA,NA
764,LIBERTY AVE,487,536
764,MILLER AVE,NA,NA
764,VAN SICKLEN AVE,NA,NA
764,VAN SICLEN AVE,NA,NA
765,MALACHYS ORPHAN SOCIETY,NA,NA
766,ATLANTIC AVE,NA,NA
766,BARBEY,NA,NA
766,FULTON,2813,2862
766,HENDRIX,NA,NA
766,LIBERTY AVE,536,582
766,SCHENCK AVE,NA,NA
766,SCHENK AVE,NA,NA
767,ARLINGTON AVE,49,146
767,BARBEY,61,172
767,FULTON,2763,2862
767,HENDRIX,70,158
767,JAMAICA AVE,NA,NA
767,MILLER AVE,57,140
767,SCHENCK AVE,NA,NA
767,SCHENK AVE,1,108
767,VAN SICKLEN AVE,NA,NA
767,VAN SICLEN AVE,1,82
768,1,NA,NA
768,BARBEY,NA,NA
768,CLEVELAND,NA,NA
768,HENDRIX,33,60
768,HIGHLAND BLVD,NA,NA
768,HIGHLAND PARK,NA,NA
768,HIGHLAND PARK LINE,NA,NA
768,JAMAICA AVE,NA,NA
768,LAUREL AVE,NA,NA
768,LINWOOD,NA,NA
768,MILLER AVE,1,56
768,NULL,NA,NA
768,RIDGEWOOD AVE,NA,NA
768,SUNNYSIDE AVE,NA,NA
768,SUNNYSIDE CT,NA,NA
768,SUNNYSIDE PARK LINE,NA,NA
768,US NATIONAL CEMETERY BOUNDARY,NA,NA
768,WARWICK,NA,NA
769,ARLINGTON AVE,147,216
769,ASHFORD,105,187
769,BARBEY,61,172
769,FULTON,2863,2933
769,JAMAICA AVE,NA,NA
769,JEROME,1,126
769,RIDGEWOOD AVE,NA,NA
769,WARWICK,NA,NA
770,ARLINGTON AVE,195,263
770,ASHFORD,1,187
770,CLEVELAND,NA,NA
770,ELTON,NA,NA
770,FULTON,2936,2981
770,JAMAICA AVE,NA,NA
770,RIDGEWOOD AVE,27,76
770,WARWICK,NA,NA
771,CLEVELAND,NA,NA
771,DRESDEN,NA,NA
771,ELTON,1,28
771,ESSEX,1,50
771,HIGHLAND PL,NA,NA
771,JAMAICA AVE,NA,NA
771,LINWOOD,75,112
771,RIDGEWOOD AVE,76,188
771,SHEPHERD AVE,1,74
772,ARLINGTON AVE,243,362
772,CLEVELAND,111,172
772,DRESDEN,NA,NA
772,ELTON,53,104
772,ESSEX,76,127
772,HIGHLAND PL,NA,NA
772,LINWOOD,137,190
772,RIDGEWOOD AVE,76,188
772,SHEPHERD AVE,83,150
773,ASHFORD,NA,NA
773,ATLANTIC AVE,NA,NA
773,BARBEY,197,236
773,CLEVELAND,NA,NA
773,ELTON,NA,NA
773,FULTON,2863,2981
773,JEROME,NA,NA
773,WARWICK,NA,NA
774,ASHFORD,NA,NA
774,ATLANTIC AVE,NA,NA
774,BARBEY,NA,NA
774,CLEVELAND,NA,NA
774,ELTON,235,287
774,JEROME,NA,NA
774,LIBERTY AVE,582,694
774,WARWICK,NA,NA
775,ARLINGTON AVE,264,362
775,ATLANTIC AVE,NA,NA
775,BERRIMAN,NA,NA
775,DRESDEN,NA,NA
775,DRESDEN AVE,NA,NA
775,ELTON,NA,NA
775,ESSEX,NA,NA
775,FOLSOM PL,1,22
775,FULTON,2983,3080
775,LINWOOD,NA,NA
775,SHEPHERD AVE,NA,NA
776,ATLANTIC AVE,NA,NA
776,BERRIMAN,NA,NA
776,ELTON,NA,NA
776,ESSEX,NA,NA
776,LIBERTY AVE,704,787
776,LINWOOD,NA,NA
776,PITKIN AVE,NA,NA
776,SHEPHERD AVE,NA,NA
777,BELMONT AVE,780,816
777,BERRIMAN,NA,NA
777,ESSEX,319,454
777,GLENMORE AVE,NA,NA
777,LIBERTY AVE,720,787
777,LINWOOD,392,414
777,PITKIN AVE,2457,NA
777,SHEPHERD AVE,336,471
778,BELMONT AVE,NA,NA
778,CLEVELAND,373,491
778,ELTON,300,428
778,ESSEX,361,454
778,GLENMORE AVE,699,761
778,LIBERTY AVE,676,719
778,LINWOOD,392,517
778,PITKIN AVE,2383,2456
779,ASHFORD,268,395
779,BELMONT AVE,NA,NA
779,CLEVELAND,373,491
779,GLENMORE AVE,631,698
779,JEROME,264,286
779,LIBERTY AVE,615,674
779,PITKIN AVE,2345,2385
779,WARWICK,334,454
780,BARBEY,311,442
780,BELMONT AVE,487,653
780,GLENMORE AVE,582,656
780,JEROME,264,395
780,LIBERTY AVE,559,613
780,PITKIN AVE,2272,2344
780,SCHENCK AVE,NA,NA
780,SCHENK AVE,242,356
780,WARWICK,376,454
781,BRADFORD,125,211
781,GLENMORE AVE,462,581
781,HENDRIX,237,310
781,LIBERTY AVE,439,556
781,MILLER AVE,245,292
781,SCHENCK AVE,NA,NA
781,SCHENK AVE,242,263
781,VAN SICKLEN AVE,NA,NA
781,VAN SICLEN AVE,203,247
781,WYONA,173,222
782,BRADFORD,240,260
782,GLENMORE AVE,462,581
782,HENDRIX,336,356
782,MILLER AVE,293,340
782,PITKIN AVE,2153,2271
782,SCHENCK AVE,NA,NA
782,SCHENK AVE,285,308
782,VAN SICKLEN AVE,NA,NA
782,VAN SICLEN AVE,259,282
782,WYONA,223,270
783,BELMONT AVE,456,576
783,BRADFORD,289,317
783,HENDRIX,382,406
783,MILLER AVE,341,388
783,PITKIN AVE,2153,2271
783,SCHENCK AVE,NA,NA
783,SCHENK AVE,325,356
783,VAN SICKLEN AVE,NA,NA
783,VAN SICLEN AVE,308,342
783,WYONA,271,315
784,BELMONT AVE,745,816
784,BERRIMAN,231,398
784,BLAKE AVE,1023,1064
784,DUMONT AVE,1037,1084
784,ESSEX,457,611
784,LINWOOD,522,568
784,SHEPHERD AVE,476,639
784,SUTTER AVE,1000,1072
785,BELMONT AVE,NA,NA
785,BLAKE AVE,960,1022
785,CLEVELAND,501,665
785,DUMONT AVE,NA,NA
785,ELTON,436,590
785,ESSEX,505,611
785,LINWOOD,522,690
785,PITKIN AVE,NA,NA
785,SUTTER AVE,951,1022
786,ASHFORD,415,564
786,BELMONT AVE,NA,NA
786,BLAKE AVE,914,954
786,CLEVELAND,501,665
786,DUMONT AVE,925,968
786,SUTTER AVE,901,947
786,WARWICK,NA,NA
787,BARBEY,461,605
787,BELMONT AVE,602,653
787,BLAKE AVE,866,912
787,DUMONT AVE,NA,NA
787,JEROME,401,551
787,SUTTER AVE,855,902
787,WARWICK,NA,NA
788,BARBEY,461,605
788,BELMONT AVE,471,601
788,BLAKE AVE,NA,NA
788,DUMONT AVE,830,872
788,GLENMORE AVE,NA,NA
788,HENDRIX,431,585
788,ROCKAWAY PKWY,NA,NA
788,SCHENK AVE,371,537
788,SUTTER AVE,807,854
789,BELMONT AVE,456,552
789,BLAKE AVE,769,817
789,DUMONT AVE,781,828
789,HENDRIX,431,585
789,MILLER AVE,389,556
789,SUTTER AVE,761,803
789,VAN SICKLEN AVE,NA,NA
789,VAN SICLEN AVE,NA,NA
790,BELMONT AVE,457,505
790,BLAKE AVE,NA,NA
790,BRADFORD,NA,NA
790,DUMONT AVE,NA,NA
790,MILLER AVE,389,556
790,SUTTER AVE,710,760
790,WYONA,316,476
791,BELMONT AVE,NA,NA
791,BLAKE AVE,NA,NA
791,NEW JERSEY AVE,NA,NA
791,NEWJERSEY AVE,355,462
791,SUTTER AVE,663,709
791,VERMONT,355,462
791,WYONA,316,425
792,ALABAMA AVE,NA,NA
792,BELMONT AVE,NA,NA
792,BLAKE AVE,577,673
792,GEORGIA AVE,261,368
792,NEW JERSEY AVE,NA,NA
792,NEWJERSEY AVE,355,462
792,PENNSYLVAN AVE,283,392
792,PENNSYLVANIA AVE,NA,NA
792,SHEFFIELD AVE,NA,NA
792,SUTTER AVE,567,662
793,ALABAMA AVE,NA,NA
793,BELMONT AVE,NA,NA
793,BLAKE AVE,483,NA
793,HINSDALE,230,320
793,SNEDIKER AVE,223,331
793,SUTTER AVE,472,584
793,VAN SINDEREN AVE,NA,NA
793,VANSIDEREN AVE,303,410
793,WILLIAMS AVE,NA,NA
794,BLAKE AVE,NA,NA
794,CHRISTOPHER AVE,NA,NA
794,CHRISTOPHR AVE,333,378
794,DUMONT AVE,NA,NA
794,JUNIUS,NA,NA
794,LIVONIA AVE,NA,NA
794,LIVONIA AVE FOOTBRIDGE,NA,NA
794,POWELL,252,431
794,SACKMAN,532,579
794,SUTTER AVE,NA,NA
794,VAN SINDEREN AVE,NA,NA
794,VANSIDEREN AVE,351,530
795,BLAKE AVE,287,432
795,CHRISTOPHER AVE,NA,NA
795,CHRISTOPHR AVE,217,312
795,DUMONT AVE,NA,NA
795,POWELL,252,366
795,SACKMAN,402,517
795,SUTTER AVE,NA,NA
796,BLAKE AVE,240,384
796,CHRISTOPHER AVE,NA,NA
796,CHRISTOPHR AVE,217,310
796,MOTHER GASTON BLVD,460,520
796,SUTTER AVE,NA,NA
796,WATKINS,203,272
797,BLAKE AVE,240,384
797,CHRISTOPHER AVE,NA,NA
797,CHRISTOPHR AVE,273,378
797,DUMONT AVE,NA,NA
797,LIVONIA AVE,315,360
797,MOTHER GASTON BLVD,519,641
797,STONE AVE,NA,NA
797,WATKINS,273,391
798,BLAKE AVE,297,338
798,OSBORN,NA,NA
798,OSBORNE,202,249
798,SUTTER AVE,NA,NA
798,THATFORD,175,216
798,THATFORD AVE,NA,NA
798,WATKINS,203,272
799,BLAKE AVE,297,338
799,DUMONT AVE,NA,NA
799,LIVONIA AVE,263,314
799,OSBORN,NA,NA
799,OSBORNE,254,380
799,ROCKAWAY AVE,NA,NA
799,THATFORD,231,322
799,THATFORD AVE,NA,NA
799,WATKINS,273,391
800,BLAKE AVE,238,288
800,CHESTER,183,377
800,DUMONT AVE,251,299
800,LIVONIA AVE,217,261
800,ROCKAWAY AVE,529,703
800,SUTTER AVE,217,278
800,THATFORD,175,322
800,THATFORD AVE,NA,NA
801,BLAKE AVE,193,236
801,BRISTOL,NA,NA
801,CHESTER,183,377
801,DUMONT AVE,205,252
801,HOPKINSON AVE,575,747
801,LIVONIA AVE,170,216
801,SUTTER AVE,182,232
802,CHRISTOPHER AVE,NA,NA
802,CHRISTOPHR AVE,NA,NA
802,LIVONIA AVE,263,360
802,LOTT AVE,NA,NA
802,MOTHER GASTON BLVD,NA,NA
802,NEWPORT,NA,NA
802,OSBORN,NA,NA
802,OSBORNE,381,555
802,RIVERDALE AVE,NA,NA
802,STONE AVE,NA,NA
802,THATFORD,NA,NA
802,THATFORD AVE,NA,NA
802,WATKINS,392,571
803,ALABAMA AVE,NA,NA
803,CHRISTOPHER AVE,NA,NA
803,CHRISTOPHR AVE,NA,NA
803,GEORGIA AVE,639,710
803,HEGEMAN AVE,NA,NA
803,HINSDALE,565,676
803,JUNIUS,NA,NA
803,LOTT AVE,NA,NA
803,LOUISIANA AVE,1,NA
803,MALTA,1,73
803,MOTHER GASTON BLVD,NA,NA
803,NEW JERSEY AVE,NA,NA
803,NEW LOTS AVE,NA,NA
803,NEW LOTS RD,NA,NA
803,NEWJERSEY AVE,699,780
803,NEWPORT,NA,NA
803,OSBORN,NA,NA
803,OSBORNE,499,620
803,PENNSYLVAN AVE,633,722
803,PENNSYLVANIA AVE,NA,NA
803,POWELL,NA,NA
803,RUMSON RD,NA,NA
803,SACKMAN,NA,NA
803,SHEFFIELD AVE,646,707
803,SNEDIKER AVE,571,678
803,STONE AVE,NA,NA
803,THATFORD,483,546
803,THATFORD AVE,NA,NA
803,VAN SINDEREN AVE,NA,NA
803,VANSIDEREN AVE,NA,NA
803,WATKINS,584,626
803,WILLIAMS AVE,NA,NA
804,CHRISTOPHER AVE,NA,NA
804,CHRISTOPHR AVE,NA,NA
804,JUNIUS,NA,NA
804,LIVONIA AVE,NA,NA
804,LIVONIA AVE FOOTBRIDGE,NA,NA
