Name,Full_Name,Name1880,AltName,Left_Low,Left_High,Right_Low,Right_High,ED_Minus,ED_Plus,ObjectID,JoinId
NA,562,NA,496,NA,NA,493,559,NA,NA,13708,NA
NA,496,NA,472,NA,NA,471,495,NA,NA,13709,NA
NA,442,NA,394,NA,NA,399,437,NA,NA,13710,NA
NA,504,NA,486,NA,NA,521,543,NA,NA,13713,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13718,NA
NA,184,NA,180,NA,NA,189,191,NA,NA,13725,NA
NA,260,NA,186,NA,NA,181,255,NA,NA,13726,NA
NA,52,NA,36,NA,NA,33,47,NA,NA,13729,NA
NA,364,NA,336,NA,NA,463,483,NA,NA,13730,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13731,NA
NA,774,NA,767,NA,NA,NA,NA,NA,NA,13732,NA
NA,352,NA,352,NA,NA,357,361,NA,NA,13733,NA
NA,102,NA,62,NA,NA,61,101,NA,NA,13734,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13736,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13737,NA
NA,150,NA,136,NA,NA,131,145,NA,NA,13739,NA
NA,114,NA,58,NA,NA,57,115,NA,NA,13741,NA
NA,148,NA,128,NA,NA,109,129,NA,NA,13743,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13745,NA
NA,454,NA,438,NA,NA,435,449,NA,NA,13747,NA
NA,46,NA,28,NA,NA,25,43,NA,NA,13748,NA
NA,250,NA,230,NA,NA,217,237,NA,NA,13749,NA
NA,666,NA,598,NA,NA,609,673,NA,NA,13752,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13753,NA
NA,64,NA,14,NA,NA,23,69,NA,NA,13754,NA
NA,180,NA,128,NA,NA,127,175,NA,NA,13755,NA
NA,320,NA,298,NA,NA,269,285,NA,NA,13759,NA
NA,180,NA,166,NA,NA,167,183,NA,NA,13761,NA
NA,54,NA,2,NA,NA,1,51,NA,NA,13764,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13765,NA
NA,552,NA,534,NA,NA,NA,NA,NA,NA,13766,NA
NA,710,NA,682,NA,NA,643,669,NA,NA,13768,NA
NA,497,NA,483,NA,NA,484,498,NA,NA,13769,NA
NA,358,NA,332,NA,NA,337,363,NA,NA,13772,NA
NA,324,NA,306,NA,NA,293,311,NA,NA,13773,NA
NA,94,NA,74,NA,NA,73,97,NA,NA,13777,NA
NA,736,NA,722,NA,NA,739,759,NA,NA,13778,NA
NA,80,NA,64,NA,NA,69,79,NA,NA,13781,NA
NA,214,NA,146,NA,15,149,211,NA,NA,13782,NA
NA,472,NA,454,NA,NA,469,487,NA,NA,13786,NA
NA,300,NA,272,1,NA,269,299,NA,NA,13787,NA
NA,NA,NA,NA,NA,86,NA,NA,NA,NA,13793,NA
NA,122,NA,76,NA,NA,75,121,NA,NA,13795,NA
NA,336,NA,322,NA,NA,337,351,NA,NA,13798,NA
NA,364,NA,318,NA,NA,343,391,NA,NA,13799,NA
NA,654,NA,582,NA,NA,583,651,NA,NA,13800,NA
NA,565,NA,551,NA,NA,552,566,NA,NA,13801,NA
NA,308,NA,288,NA,NA,279,303,NA,NA,13807,NA
NA,228,NA,208,NA,NA,211,229,NA,NA,13808,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13813,NA
NA,226,NA,206,NA,NA,195,219,NA,NA,13814,NA
NA,223,NA,209,NA,NA,210,224,NA,NA,13815,NA
NA,182,NA,174,NA,NA,177,183,NA,NA,13816,NA
NA,388,NA,368,NA,NA,363,377,NA,NA,13818,NA
NA,140,NA,104,NA,NA,103,139,NA,NA,13819,NA
NA,199,NA,169,NA,NA,168,198,NA,NA,13820,NA
NA,318,NA,252,NA,NA,255,309,NA,NA,13826,NA
NA,406,NA,394,NA,NA,397,413,NA,NA,13827,NA
NA,260,NA,242,NA,NA,243,263,NA,NA,13828,NA
NA,244,NA,224,NA,NA,217,237,NA,NA,13829,NA
NA,42,NA,2,NA,NA,1,45,NA,NA,13830,NA
NA,60,NA,2,NA,NA,1,63,NA,NA,13832,NA
NA,410,NA,392,NA,NA,367,385,NA,NA,13833,NA
NA,776,NA,708,NA,NA,761,833,NA,NA,13834,NA
NA,NA,NA,NA,NA,NA,1791,1803,NA,NA,13835,NA
NA,194,NA,176,NA,NA,161,179,NA,NA,13836,NA
NA,102,NA,86,NA,NA,87,103,NA,NA,13840,NA
NA,486,NA,472,NA,NA,457,475,NA,NA,13842,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13846,NA
NA,NA,NA,NA,NA,NA,24,50,NA,NA,13847,NA
NA,46,NA,38,NA,NA,NA,NA,NA,NA,13849,NA
NA,162,NA,92,NA,NA,83,159,NA,NA,13852,NA
NA,112,NA,96,NA,NA,91,109,NA,NA,13853,NA
NA,281,NA,267,NA,NA,268,282,NA,NA,13856,NA
NA,454,NA,428,NA,NA,429,455,NA,NA,13858,NA
NA,138,NA,120,NA,NA,119,133,NA,NA,13859,NA
NA,114,NA,96,NA,NA,81,101,NA,NA,13860,NA
NA,192,NA,174,NA,NA,169,187,NA,NA,13862,NA
NA,50,NA,32,NA,NA,31,49,NA,NA,13864,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13866,NA
NA,248,NA,228,NA,NA,245,273,NA,NA,13869,NA
NA,104,NA,64,NA,NA,65,105,NA,NA,13871,NA
NA,280,NA,262,NA,NA,277,295,NA,NA,13872,NA
NA,NA,NA,NA,NA,97,NA,NA,NA,NA,13875,NA
NA,54,NA,38,NA,NA,39,57,NA,NA,13877,NA
NA,203,NA,173,NA,NA,NA,NA,NA,NA,13880,NA
NA,164,NA,148,NA,NA,149,167,NA,NA,13881,NA
NA,NA,NA,NA,NA,NA,328,342,NA,NA,13883,NA
NA,206,NA,188,NA,NA,187,201,NA,NA,13885,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13888,NA
NA,NA,NA,NA,NA,51,NA,NA,NA,NA,13890,NA
NA,85,NA,51,NA,NA,52,86,NA,NA,13893,NA
NA,NA,NA,NA,NA,NA,184,198,NA,NA,13896,NA
NA,378,NA,358,NA,NA,367,379,NA,NA,13900,NA
NA,48,NA,30,NA,NA,23,41,NA,NA,13901,NA
NA,52,NA,18,NA,NA,33,65,NA,NA,13903,NA
NA,208,NA,182,NA,NA,181,207,NA,NA,13904,NA
NA,698,NA,670,NA,NA,657,695,NA,NA,13908,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13911,NA
NA,704,NA,638,NA,NA,615,675,NA,NA,13914,NA
NA,464,NA,396,NA,51,385,443,NA,NA,13917,NA
NA,66,NA,48,NA,NA,45,61,NA,NA,13920,NA
NA,264,NA,250,NA,NA,251,269,NA,NA,13925,NA
NA,NA,NA,NA,NA,54,NA,NA,NA,NA,13930,NA
NA,NA,NA,NA,NA,NA,647,659,NA,NA,13932,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13933,NA
NA,NA,NA,NA,NA,95,NA,NA,NA,NA,13934,NA
NA,514,NA,494,NA,NA,511,531,NA,NA,13936,NA
NA,194,NA,170,NA,NA,169,193,NA,NA,13939,NA
NA,266,NA,246,NA,NA,247,267,NA,NA,13940,NA
NA,120,NA,102,NA,NA,95,111,NA,NA,13942,NA
NA,1030,NA,960,NA,NA,963,1029,NA,NA,13943,NA
NA,364,NA,310,NA,NA,299,355,NA,NA,13944,NA
NA,124,NA,82,NA,NA,75,115,NA,NA,13947,NA
NA,34,NA,2,NA,NA,1,33,NA,NA,13948,NA
NA,1734,NA,1670,NA,NA,1683,1743,NA,NA,13952,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13955,NA
NA,NA,NA,NA,NA,65,NA,NA,NA,NA,13958,NA
NA,258,NA,236,NA,NA,241,265,NA,NA,13963,NA
NA,382,NA,360,NA,NA,345,369,NA,NA,13964,NA
NA,334,NA,314,NA,NA,307,337,NA,NA,13966,NA
NA,422,NA,404,NA,NA,409,427,NA,NA,13973,NA
NA,358,NA,306,NA,NA,285,339,NA,NA,13975,NA
NA,154,NA,130,NA,NA,127,151,NA,NA,13977,NA
NA,90,NA,46,NA,NA,49,95,NA,NA,13979,NA
NA,500,NA,488,NA,NA,NA,NA,NA,NA,13985,NA
NA,102,NA,78,NA,NA,77,91,NA,NA,13990,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13991,NA
NA,68,NA,58,NA,NA,NA,NA,NA,NA,13994,NA
NA,88,NA,38,NA,NA,33,87,NA,NA,13996,NA
NA,310,NA,288,NA,NA,283,303,NA,NA,14000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14003,NA
NA,296,NA,280,2,NA,287,303,NA,NA,14010,NA
NA,519,NA,511,NA,NA,NA,NA,NA,NA,14016,NA
NA,220,NA,166,NA,NA,163,213,NA,NA,14024,NA
NA,566,NA,512,NA,NA,511,565,NA,NA,14026,NA
NA,82,NA,50,NA,NA,49,81,NA,NA,14027,NA
NA,348,NA,330,NA,NA,331,349,NA,NA,14029,NA
NA,485,NA,471,NA,NA,472,486,NA,NA,14032,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14033,NA
NA,182,NA,168,NA,NA,163,177,NA,NA,14034,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14035,NA
NA,478,NA,464,NA,NA,453,463,NA,NA,14036,NA
NA,550,NA,528,NA,NA,535,551,NA,NA,14042,NA
NA,334,NA,316,NA,NA,323,341,NA,NA,14048,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14049,NA
NA,38,NA,18,NA,NA,19,37,NA,NA,14051,NA
NA,NA,NA,NA,NA,NA,357,369,NA,NA,14053,NA
NA,98,NA,78,NA,NA,75,95,NA,NA,14055,NA
NA,NA,NA,NA,NA,77,NA,NA,NA,NA,14057,NA
NA,606,NA,592,NA,NA,561,579,NA,NA,14058,NA
NA,124,NA,38,NA,NA,37,123,NA,NA,14059,NA
NA,284,NA,264,NA,NA,259,277,NA,NA,14060,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14065,NA
NA,2016,NA,1944,NA,NA,1943,2013,NA,NA,14068,NA
NA,492,NA,474,NA,NA,489,507,NA,NA,14069,NA
NA,1144,NA,1120,NA,NA,1121,1143,NA,NA,14071,NA
NA,226,NA,202,NA,NA,193,213,NA,NA,14073,NA
NA,108,NA,62,NA,NA,63,101,NA,NA,14078,NA
NA,280,NA,264,NA,NA,267,279,NA,NA,14079,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14081,NA
NA,560,NA,506,NA,NA,545,599,NA,NA,14082,NA
NA,84,NA,68,NA,NA,61,77,NA,NA,14088,NA
NA,466,NA,426,NA,NA,497,529,NA,NA,14091,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14096,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14098,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14099,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14100,NA
NA,276,NA,220,NA,NA,223,279,NA,NA,14101,NA
NA,20,NA,2,NA,NA,1,19,NA,NA,14102,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14106,NA
NA,8,NA,2,NA,NA,1,9,NA,NA,14108,NA
NA,34,NA,2,NA,NA,1,33,NA,NA,14109,NA
NA,20,NA,2,NA,NA,1,19,NA,NA,14110,NA
NA,346,NA,328,NA,NA,337,353,NA,NA,14111,NA
NA,20,NA,2,NA,NA,1,17,NA,NA,14112,NA
NA,108,NA,88,NA,NA,89,113,NA,NA,14114,NA
NA,142,NA,120,NA,NA,105,113,NA,NA,14119,NA
NA,380,NA,358,NA,NA,361,377,NA,NA,14124,NA
NA,30,NA,2,NA,NA,1,29,NA,NA,14125,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14126,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14129,NA
NA,1530,NA,1462,NA,NA,1507,1575,NA,NA,14131,NA
NA,38,NA,16,NA,NA,15,37,NA,NA,14135,NA
NA,228,NA,168,NA,NA,153,211,NA,NA,14136,NA
NA,207,NA,193,NA,NA,194,208,NA,NA,14139,NA
NA,NA,NA,NA,NA,NA,1169,1239,NA,NA,14142,NA
NA,22,NA,2,NA,NA,1,19,NA,NA,14144,NA
NA,80,NA,62,NA,NA,63,81,NA,NA,14148,NA
NA,494,NA,426,NA,NA,423,491,NA,NA,14149,NA
NA,408,NA,392,NA,NA,NA,NA,NA,NA,14152,NA
NA,534,NA,532,NA,46,531,535,NA,NA,14154,NA
NA,160,NA,90,NA,NA,89,157,NA,NA,14156,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14157,NA
NA,12,NA,2,NA,NA,1,5,NA,NA,14158,NA
NA,432,NA,372,NA,NA,379,439,NA,NA,14159,NA
NA,540,NA,476,NA,NA,451,511,NA,NA,14162,NA
NA,90,NA,46,NA,NA,45,81,NA,NA,14163,NA
NA,NA,NA,NA,NA,NA,1385,1403,NA,NA,14164,NA
NA,116,NA,82,NA,NA,79,113,NA,NA,14167,NA
NA,778,NA,744,NA,NA,747,781,NA,NA,14169,NA
NA,114,NA,58,NA,NA,57,113,NA,NA,14172,NA
NA,36,NA,2,NA,NA,1,33,NA,NA,14173,NA
NA,NA,NA,NA,NA,50,NA,NA,NA,NA,14176,NA
NA,474,NA,410,NA,NA,431,495,NA,NA,14177,NA
NA,560,NA,548,NA,NA,NA,NA,NA,NA,14178,NA
NA,736,NA,668,NA,NA,675,743,NA,NA,14179,NA
NA,622,NA,608,NA,NA,581,599,NA,NA,14181,NA
NA,980,NA,936,NA,NA,NA,NA,NA,NA,14183,NA
NA,NA,NA,NA,NA,60,NA,NA,NA,NA,14184,NA
NA,20,NA,14,NA,NA,21,29,NA,NA,14185,NA
NA,38,NA,18,NA,NA,17,45,NA,NA,14186,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14191,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14194,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14197,NA
NA,802,NA,740,NA,NA,725,783,NA,NA,14200,NA
NA,966,NA,952,NA,NA,941,959,NA,NA,14201,NA
NA,296,NA,278,NA,NA,287,305,NA,NA,14202,NA
NA,202,NA,176,NA,NA,179,203,NA,NA,14204,NA
NA,358,NA,278,NA,NA,281,353,NA,NA,14205,NA
NA,154,NA,92,NA,NA,87,149,NA,NA,14206,NA
NA,194,NA,176,NA,NA,191,201,NA,NA,14207,NA
NA,104,NA,88,NA,NA,93,111,NA,NA,14208,NA
NA,228,NA,212,NA,NA,209,223,NA,NA,14213,NA
NA,342,NA,328,NA,NA,319,335,NA,NA,14215,NA
NA,1638,NA,1550,NA,NA,1547,1637,NA,NA,14217,NA
NA,906,NA,876,NA,NA,895,925,NA,NA,14218,NA
NA,1244,NA,1226,NA,NA,1213,1231,NA,NA,14219,NA
NA,120,NA,96,NA,NA,99,113,NA,NA,14221,NA
NA,164,NA,92,NA,NA,83,147,NA,NA,14224,NA
NA,38,NA,22,NA,NA,21,39,NA,NA,14225,NA
NA,590,NA,576,NA,NA,545,559,NA,NA,14228,NA
NA,158,NA,98,NA,NA,105,157,NA,NA,14231,NA
NA,433,NA,419,NA,NA,420,434,NA,NA,14232,NA
NA,402,NA,348,NA,NA,347,399,NA,NA,14233,NA
NA,1370,NA,1300,NA,NA,NA,NA,NA,NA,14236,NA
NA,442,NA,424,NA,NA,423,443,NA,NA,14239,NA
NA,46,NA,30,NA,NA,29,45,NA,NA,14240,NA
NA,566,NA,492,NA,NA,497,567,NA,NA,14241,NA
NA,38,NA,2,NA,NA,1,39,NA,NA,14244,NA
NA,854,NA,840,NA,NA,855,869,NA,NA,14246,NA
NA,388,NA,370,NA,NA,377,395,NA,NA,14247,NA
NA,302,NA,268,NA,NA,283,297,NA,NA,14250,NA
NA,1942,NA,1872,NA,NA,1871,1941,NA,NA,14253,NA
NA,256,NA,176,NA,NA,179,277,NA,NA,14257,NA
NA,624,NA,556,NA,NA,543,611,NA,NA,14258,NA
NA,111,NA,91,NA,NA,90,110,NA,NA,14259,NA
NA,260,NA,244,NA,NA,263,281,NA,NA,14261,NA
NA,93,NA,63,NA,NA,62,92,NA,NA,14262,NA
NA,536,NA,520,NA,NA,515,533,NA,NA,14264,NA
NA,332,NA,302,NA,NA,271,297,NA,NA,14265,NA
NA,60,NA,42,NA,NA,35,49,NA,NA,14268,NA
NA,1344,NA,1296,NA,NA,1273,1317,NA,NA,14269,NA
NA,154,NA,118,NA,NA,127,165,NA,NA,14273,NA
NA,36,NA,2,NA,NA,1,35,NA,NA,14275,NA
NA,154,NA,126,NA,NA,119,153,NA,NA,14279,NA
NA,NA,NA,NA,NA,96,NA,NA,NA,NA,14282,NA
NA,168,NA,116,NA,NA,115,169,NA,NA,14285,NA
NA,234,NA,210,NA,NA,209,233,NA,NA,14287,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14288,NA
NA,24,NA,2,NA,NA,1,21,NA,NA,14292,NA
NA,534,NA,520,NA,NA,533,551,NA,NA,14293,NA
NA,928,NA,910,NA,NA,907,923,NA,NA,14294,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14298,NA
NA,86,NA,64,NA,NA,65,95,NA,NA,14299,NA
NA,10,NA,2,NA,NA,NA,1,NA,NA,14301,NA
NA,NA,NA,NA,NA,94,NA,NA,NA,NA,14302,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14305,NA
NA,NA,NA,NA,NA,55,NA,NA,NA,NA,14306,NA
NA,210,NA,192,NA,NA,191,209,NA,NA,14307,NA
NA,622,NA,572,NA,NA,559,609,NA,NA,14308,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14311,NA
NA,102,NA,52,NA,NA,45,97,NA,NA,14313,NA
NA,74,NA,36,NA,NA,27,65,NA,NA,14316,NA
NA,888,NA,874,NA,NA,875,889,NA,NA,14321,NA
NA,216,NA,198,NA,NA,201,219,NA,NA,14325,NA
NA,414,NA,400,NA,NA,383,403,NA,NA,14329,NA
NA,296,NA,284,NA,NA,NA,NA,NA,NA,14334,NA
NA,232,NA,224,NA,NA,227,239,NA,NA,14336,NA
NA,82,NA,62,NA,NA,55,75,NA,NA,14341,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14342,NA
NA,442,NA,410,NA,NA,471,495,NA,NA,14346,NA
NA,108,NA,92,NA,NA,95,113,NA,NA,14351,NA
NA,56,NA,2,NA,NA,1,49,NA,NA,14352,NA
NA,468,NA,448,NA,NA,455,471,NA,NA,14353,NA
NA,300,NA,274,NA,NA,293,319,NA,NA,14355,NA
NA,238,NA,220,NA,NA,223,241,NA,NA,14360,NA
NA,440,NA,422,NA,NA,411,429,NA,NA,14363,NA
NA,162,NA,126,NA,NA,123,163,NA,NA,14364,NA
NA,508,NA,480,NA,NA,425,443,NA,NA,14367,NA
NA,586,NA,500,NA,NA,489,573,NA,NA,14368,NA
NA,676,NA,654,NA,NA,699,717,NA,NA,14375,NA
NA,518,NA,498,NA,NA,497,517,NA,NA,14376,NA
NA,50,NA,34,NA,NA,35,53,NA,NA,14379,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14381,NA
NA,1058,NA,1042,NA,NA,1057,1073,NA,NA,14383,NA
NA,NA,NA,NA,NA,NA,280,294,NA,NA,14384,NA
NA,130,NA,76,NA,NA,73,131,NA,NA,14388,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14393,NA
NA,1094,NA,1068,NA,NA,1069,1095,NA,NA,14394,NA
NA,88,NA,51,NA,NA,49,85,NA,NA,14395,NA
NA,544,NA,512,NA,NA,501,529,NA,NA,14396,NA
NA,230,NA,204,NA,NA,201,221,NA,NA,14404,NA
NA,48,NA,2,NA,NA,1,57,NA,NA,14405,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14407,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14408,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14409,NA
NA,1368,NA,1350,NA,NA,1357,1375,NA,NA,14410,NA
NA,208,NA,194,NA,NA,161,177,NA,NA,14412,NA
NA,97,NA,81,NA,NA,80,96,NA,NA,14413,NA
NA,220,NA,204,NA,NA,163,181,NA,NA,14414,NA
NA,224,NA,198,NA,NA,197,221,NA,NA,14419,NA
NA,158,NA,100,NA,NA,99,159,NA,NA,14423,NA
NA,647,NA,633,NA,NA,634,648,NA,NA,14424,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14426,NA
NA,562,NA,516,NA,NA,503,557,NA,NA,14427,NA
NA,114,NA,66,NA,NA,57,103,NA,NA,14428,NA
NA,84,NA,40,NA,NA,47,91,NA,NA,14429,NA
NA,214,NA,188,NA,1,193,219,NA,NA,14435,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14437,NA
NA,181,NA,167,NA,NA,168,182,NA,NA,14438,NA
NA,266,NA,244,NA,NA,237,257,NA,NA,14441,NA
NA,172,NA,158,NA,NA,157,171,NA,NA,14442,NA
NA,NA,NA,NA,NA,53,NA,NA,NA,NA,14445,NA
NA,192,NA,174,NA,NA,167,183,NA,NA,14446,NA
NA,320,NA,302,1,NA,301,315,NA,NA,14448,NA
NA,88,NA,72,NA,NA,71,87,NA,NA,14450,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14451,NA
NA,1622,NA,1544,NA,NA,1549,1627,NA,NA,14455,NA
NA,132,NA,94,NA,NA,93,131,NA,NA,14457,NA
NA,182,NA,160,NA,NA,151,157,NA,NA,14458,NA
NA,38,NA,26,NA,NA,25,41,NA,NA,14462,NA
NA,292,NA,276,NA,NA,269,287,NA,NA,14463,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14464,NA
NA,NA,NA,NA,NA,67,NA,NA,NA,NA,14465,NA
NA,512,NA,454,NA,NA,487,545,NA,NA,14467,NA
NA,383,NA,369,NA,NA,370,384,NA,NA,14468,NA
NA,354,NA,270,NA,NA,289,359,NA,NA,14469,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14472,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14475,NA
NA,536,NA,520,NA,NA,509,525,NA,NA,14477,NA
NA,504,NA,484,NA,NA,471,497,NA,NA,14478,NA
NA,450,NA,408,NA,39,421,475,NA,NA,14481,NA
NA,70,NA,58,NA,NA,57,69,NA,NA,14482,NA
NA,NA,NA,NA,NA,NA,1369,1371,NA,NA,14483,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14484,NA
NA,220,NA,202,NA,NA,207,223,NA,NA,14485,NA
NA,167,NA,149,NA,NA,148,166,NA,NA,14487,NA
NA,82,NA,44,NA,NA,43,77,NA,NA,14492,NA
NA,56,NA,2,NA,NA,1,55,NA,NA,14493,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14494,NA
NA,152,NA,138,NA,NA,145,161,NA,NA,14499,NA
NA,222,NA,204,NA,NA,193,211,NA,NA,14500,NA
NA,1038,NA,1004,NA,NA,1011,1025,NA,NA,14504,NA
NA,28,NA,22,NA,NA,21,29,NA,NA,14507,NA
NA,1514,NA,1448,NA,NA,1453,1513,NA,NA,14508,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14511,NA
NA,280,NA,248,NA,NA,235,271,NA,NA,14512,NA
NA,738,NA,724,NA,NA,715,733,NA,NA,14515,NA
NA,202,NA,140,NA,NA,139,211,NA,NA,14517,NA
NA,179,NA,151,NA,NA,152,178,NA,NA,14518,NA
NA,98,NA,84,NA,NA,79,97,NA,NA,14519,NA
NA,416,NA,388,NA,NA,463,477,NA,NA,14522,NA
NA,376,NA,352,NA,NA,359,383,NA,NA,14523,NA
NA,476,NA,458,NA,NA,457,475,NA,NA,14528,NA
NA,180,NA,166,NA,NA,171,191,NA,NA,14529,NA
NA,306,NA,232,NA,NA,221,295,NA,NA,14534,NA
NA,57,NA,1,NA,NA,2,NA,NA,NA,14536,NA
NA,34,NA,4,NA,NA,3,33,NA,NA,14537,NA
NA,NA,NA,NA,NA,92,NA,NA,NA,NA,14538,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14539,NA
NA,486,NA,464,NA,NA,457,477,NA,NA,14541,NA
NA,596,NA,578,NA,NA,577,591,NA,NA,14544,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14545,NA
NA,226,NA,168,NA,30,167,225,NA,NA,14546,NA
NA,NA,NA,NA,NA,36,NA,NA,NA,NA,14550,NA
NA,466,NA,392,NA,NA,409,487,NA,NA,14551,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14555,NA
NA,568,NA,562,NA,NA,615,617,NA,NA,14556,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14563,NA
NA,878,NA,808,NA,NA,775,845,NA,NA,14564,NA
NA,36,NA,2,NA,NA,1,35,NA,NA,14567,NA
NA,50,NA,2,NA,NA,1,47,NA,NA,14569,NA
NA,223,NA,209,NA,NA,210,224,NA,NA,14570,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14572,NA
NA,460,NA,442,NA,NA,431,447,NA,NA,14573,NA
NA,96,NA,72,NA,NA,79,101,NA,NA,14574,NA
NA,360,NA,358,NA,NA,359,367,NA,NA,14575,NA
NA,20,NA,6,NA,NA,5,19,NA,NA,14577,NA
NA,158,NA,108,NA,NA,107,159,NA,NA,14579,NA
NA,168,NA,150,NA,NA,157,175,NA,NA,14581,NA
NA,934,NA,874,NA,NA,871,941,NA,NA,14582,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14585,NA
NA,337,NA,289,NA,NA,290,338,NA,NA,14586,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14587,NA
NA,218,NA,160,NA,NA,161,221,NA,NA,14588,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14593,NA
NA,850,NA,778,NA,NA,835,893,NA,NA,14597,NA
NA,524,NA,502,NA,NA,NA,NA,NA,NA,14598,NA
NA,84,NA,44,NA,NA,47,87,NA,NA,14602,NA
NA,834,NA,820,NA,NA,857,875,NA,NA,14603,NA
NA,14,NA,8,NA,NA,NA,NA,NA,NA,14605,NA
NA,76,NA,42,NA,NA,41,75,NA,NA,14607,NA
NA,1004,NA,986,NA,NA,961,979,NA,NA,14608,NA
NA,162,NA,100,NA,NA,101,161,NA,NA,14609,NA
NA,44,NA,28,NA,NA,25,39,NA,NA,14613,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14618,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14619,NA
NA,34,NA,14,NA,NA,15,23,NA,NA,14620,NA
NA,14,NA,2,NA,NA,1,17,NA,NA,14622,NA
NA,128,NA,114,NA,NA,121,135,NA,NA,14627,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14633,NA
NA,224,NA,202,NA,NA,207,237,NA,NA,14634,NA
NA,24,NA,2,NA,NA,1,23,NA,NA,14635,NA
NA,160,NA,124,NA,NA,117,157,NA,NA,14636,NA
NA,1284,NA,1266,NA,NA,1283,1301,NA,NA,14638,NA
NA,302,NA,280,NA,NA,283,305,NA,NA,14639,NA
NA,436,NA,414,NA,NA,417,437,NA,NA,14642,NA
NA,52,NA,4,NA,NA,29,77,NA,NA,14644,NA
NA,62,NA,46,NA,NA,47,67,NA,NA,14646,NA
NA,182,NA,126,NA,NA,125,181,NA,NA,14647,NA
NA,306,NA,292,NA,NA,303,317,NA,NA,14648,NA
