OBJECTID,GlobalID,JoinID,State,City,Boro,FULL_STREE,y1850Valid,y1850_gcheck,y1850DirStreet,y1850NameStreet,y1850Left_Low,y1850Left_High,y1850Right_Low,y1850Right_High,y1850Issue,y1850ParityLeft,y1850ParityRight,y1850Unopened,y1850NameALT,y1850_hnyc_street,JoinID_1850,y1880Valid,y1880_gcheck,y1880DirStreet,y1880NameStreet,y1880Left_Low,y1880Left_High,y1880Right_Low,y1880Right_High,y1880Issue,y1880ParityLeft,y1880ParityRight,y1880Unopened,y1880NameALT,y1880_hnyc_street,JoinID_1880,y1910Valid,y1910_gcheck,y1910DirStreet,y1910NameStreet,y1910Left_Low,y1910Left_High,y1910Right_Low,y1910Right_High,y1910Issue,y1910ParityLeft,y1910ParityRight,y1910Unopened,y1910NameALT,y1910_hnyc_street,JoinID_1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate_1,Creator_1,EditDate_1,Editor_1,Issue_General,y1850WardRight,y1880ED_Left,y1880ED_Right,y1910ED_Left,y1910ED_Right,y1850WardLeft
46,{00000000-0000-0000-0000-000000000000},G00010046,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,E 42 ST,101,133,100,132,,,,,,E 42 ST,,0,1,,,,,,,,,,,,,,479.134795585160020,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:43:52,amv2173_columbia,479.135435287550138,7/22/2019 17:22:53,hnyc_columbia,3/15/2020 15:36:33,emc2199_columbia,,,,,,,
47,{00000000-0000-0000-0000-000000000000},G00010047,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,W 14 ST,500,560,501,561,,,,,,W 14 ST,,0,1,,,,,,,,,,,,,,880.592589683247979,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:24,amv2173_columbia,880.736091163371270,7/22/2019 17:22:53,hnyc_columbia,2/24/2020 19:39:28,amv2173_columbia,,,,,,,
48,{00000000-0000-0000-0000-000000000000},G00010048,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,ELEVENTH AVE,,,2,18,,,,,,ELEVENTH AVE,,0,1,,,,,,,,,,,,,,304.940968394394019,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:46,amv2173_columbia,304.940954967530786,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
49,{00000000-0000-0000-0000-000000000000},G00010049,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,W 15 ST,500,560,501,557,,,,,,W 15 ST,,0,1,,,,,,,,,,,,,,887.053409590899037,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:24,amv2173_columbia,887.058907918542445,7/22/2019 17:22:53,hnyc_columbia,2/24/2020 19:39:42,amv2173_columbia,,,,,,,
50,{00000000-0000-0000-0000-000000000000},G00010050,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,ELEVENTH AVE,,,20,38,,,,,,ELEVENTH AVE,,0,1,,,,,,,,,,,,,,256.407597670674988,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:46,amv2173_columbia,256.407586383406795,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
51,{00000000-0000-0000-0000-000000000000},G00010051,NY,New York,Manhattan,,1,1,,,298,300,299,301,,,,,,,,1,1,,W 16 ST,500,556,501,557,,,,,,W 16 ST,,0,1,,,,,,,,,,,,,,890.001049664758966,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:25,amv2173_columbia,890.001200876838993,7/22/2019 17:22:53,hnyc_columbia,2/24/2020 19:40:01,amv2173_columbia,,,,,,,
52,{00000000-0000-0000-0000-000000000000},G00010052,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,ELEVENTH AVE,41,59,40,58,,,,,,ELEVENTH AVE,,0,1,,,,,,,,,,,,,,259.938676572554016,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:47,amv2173_columbia,259.938665138934311,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
53,{00000000-0000-0000-0000-000000000000},G00010053,NY,New York,Manhattan,,1,1,,,326,366,325,365,,,,,,,,1,1,,W 17 ST,500,560,501,561,,,,,,W 17 ST,,0,1,,,,,,,,,,,,,,890.978683142188970,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:25,amv2173_columbia,890.978643931798160,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
54,{00000000-0000-0000-0000-000000000000},G00010054,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,ELEVENTH AVE,61,79,60,78,,,,,,ELEVENTH AVE,,0,1,,,,,,,,,,,,,,241.890198913115995,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:47,amv2173_columbia,241.890477301100077,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
55,{00000000-0000-0000-0000-000000000000},G00010055,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,W 18 ST,500,560,501,561,,,,,,W 18 ST,,0,1,,,,,,,,,,,,,,894.390134554352016,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:25,amv2173_columbia,894.390254295103887,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
56,{00000000-0000-0000-0000-000000000000},G00010056,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,ELEVENTH AVE,81,99,80,98,,,,,,ELEVENTH AVE,,0,1,,,,,,,,,,,,,,242.283148232970007,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:47,amv2173_columbia,242.283137572434669,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
57,{00000000-0000-0000-0000-000000000000},G00010057,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,W 19 ST,500,560,501,561,,,,,,W 19 ST,,0,1,,,,,,,,,,,,,,897.256148311606012,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:48,amv2173_columbia,897.256268740468045,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
58,{00000000-0000-0000-0000-000000000000},G00010058,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,ELEVENTH AVE,101,119,100,118,,,,,,ELEVENTH AVE,,0,1,,,,,,,,,,,,,,238.213219237765003,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:48,amv2173_columbia,238.213208750809287,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
59,{00000000-0000-0000-0000-000000000000},G00010059,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,W 20 ST,500,560,501,561,,,,,,W 20 ST,,0,1,,,,,,,,,,,,,,900.350170897901990,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:26,amv2173_columbia,900.380642276167350,7/22/2019 17:22:53,hnyc_columbia,2/24/2020 19:40:46,amv2173_columbia,,,,,,,
60,{00000000-0000-0000-0000-000000000000},G00010060,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,ELEVENTH AVE,121,139,120,138,,,,,,ELEVENTH AVE,,0,1,,,,,,,,,,,,,,245.891133087713001,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:49,amv2173_columbia,245.891122267698705,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
61,{00000000-0000-0000-0000-000000000000},G00010061,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,W 21 ST,500,560,555,561,,,,,,W 21 ST,,0,1,,,,,,,,,,,,,,903.389650258852953,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:27,amv2173_columbia,903.389610503438007,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
63,{00000000-0000-0000-0000-000000000000},G00010063,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,ELEVENTH AVE ,141,159,140,158,X,,,,,ELEVENTH AVE ,,0,1,,,,,,,,,,,,,,254.331252103947008,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:49,amv2173_columbia,254.338011682593333,7/22/2019 17:22:53,hnyc_columbia,2/24/2020 19:41:44,amv2173_columbia,,,,,,,
64,{00000000-0000-0000-0000-000000000000},G00010064,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,E 66 ST ,501,541,500,540,,,,,,E 66 ST ,,0,1,,,,,,,,,,,,,,578.105832274557997,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 20:13:32,amv2173_columbia,578.105806826163644,7/22/2019 17:22:53,hnyc_columbia,3/15/2020 15:31:24,emc2199_columbia,,,,,,,
65,{00000000-0000-0000-0000-000000000000},G00010065,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,E 65 ST ,501,541,500,540,,,,,,E 65 ST ,,0,1,,,,,,,,,,,,,,544.986692517190022,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 20:13:32,amv2173_columbia,544.986668538591971,7/22/2019 17:22:53,hnyc_columbia,3/15/2020 15:31:16,emc2199_columbia,,,,,,,
66,{00000000-0000-0000-0000-000000000000},G00010066,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,W 53 ST,600,650,601,651,,,,,,W 53 ST,,0,1,,,,,,,,,,,,,,876.974929194319998,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:15:09,amv2173_columbia,876.974890586093579,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
67,{00000000-0000-0000-0000-000000000000},G00010067,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,12 AVE,,,,,A,,,,,12 AVE,,0,1,,,,,,,,,,,,,,243.135347223133010,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 20:15:53,amv2173_columbia,243.135336523010523,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
68,{00000000-0000-0000-0000-000000000000},G00010068,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,W 56 ST,600,650,601,651,,,,,,W 56 ST,,0,1,,,,,,,,,,,,,,594.370621780726992,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 20:15:40,amv2173_columbia,594.370883511648003,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
69,{00000000-0000-0000-0000-000000000000},G00010069,NY,New York,Manhattan,,1,1,,JERSEY ST,1,19,2,18,,,,,,,,1,1,,,1,19,2,18,,,,,,JERSEY ST,,0,1,,,,,,,,,,,,,,340.005211590491001,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:07:15,amv2173_columbia,340.005196628176179,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:25:28,sk4562_columbia,,,,,,,
70,{00000000-0000-0000-0000-000000000000},G00010070,NY,New York,Manhattan,BEEKMAN PL,0,1,,,,,,,,,,,,,,1,1,,,2,18,1,19,,,,,,BEEKMAN PL,,0,1,,,,,,,,,,,,,,251.907564008149990,7/10/2019 23:07:10,dpm2159_columbia,7/11/2019 1:09:34,rse2121_columbia,251.918109775680534,7/22/2019 17:22:53,hnyc_columbia,2/4/2020 22:29:25,amv2173_columbia,,,,,,,
71,{00000000-0000-0000-0000-000000000000},G00010071,NY,New York,Manhattan,,1,1,,,236,266,235,259,,,,,,,,1,1,,W 13 ST,400,454,401,455,,,,,,W 13 ST,,0,1,,,,,,,,,,,,,,909.044017913976973,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,909.044392662676046,7/22/2019 17:22:53,hnyc_columbia,2/27/2020 16:19:42,arm2226_columbia,,,,,,,
72,{00000000-0000-0000-0000-000000000000},G00010072,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,W 11 ST,,,401,441,,,,,,W 11 ST,,0,1,,,,,,,,,,,,,,490.721206928370009,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:11:06,amv2173_columbia,490.721185333546146,7/22/2019 17:22:53,hnyc_columbia,2/4/2020 20:41:32,amv2173_columbia,,,,,,,
73,{00000000-0000-0000-0000-000000000000},G00010073,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,GANSEVOORT ST,110,148,,,,,,,,GANSEVOORT ST,,0,1,,,,,,,,,,,,,,483.976745072796007,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:01,amv2173_columbia,483.976723773359993,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
76,{00000000-0000-0000-0000-000000000000},G00010076,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,,,,,,,,,,,,,,,233.471917811200996,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,233.471917796322145,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 20:26:03,sk4562_columbia,,,,,,,
77,{00000000-0000-0000-0000-000000000000},G00010077,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,ROGERT ST,,,,,A,,,,,ROGERT ST,,0,1,,,,,,,,,,,,,,476.635832184264984,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:10:48,amv2173_columbia,476.635811203171215,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
78,{00000000-0000-0000-0000-000000000000},G00010078,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,WEST ST,1,,2,,,,,,,WEST ST,,0,,,,,,,,,,,,,,,224.344166911227006,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,224.344157040709973,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
79,{00000000-0000-0000-0000-000000000000},G00010079,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,,,,,,,,,,,,,,,181.314370661264007,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,181.314370676098321,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 20:26:03,sk4562_columbia,,,,,,,
80,{00000000-0000-0000-0000-000000000000},G00010080,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,BLOOMFIELD ST,,,,,A,,,,,BLOOMFIELD ST,,0,1,,,,,,,,,,,,,,496.523763066729998,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:10:48,amv2173_columbia,496.523741218451221,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
81,{00000000-0000-0000-0000-000000000000},G00010081,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,WEST ST,,,,,,,,,,WEST ST,,0,,,,,,,,,,,,,,,194.617756416308993,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,194.617747852710806,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
83,{00000000-0000-0000-0000-000000000000},G00010083,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,1,,,,,,,,,,,,,,268.640312370040022,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:11:06,amv2173_columbia,268.640312370047184,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
84,{00000000-0000-0000-0000-000000000000},G00010084,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,BANK ST,,,,,"X: A: not listed in 1880 CD, unsure if addresses jump to lows of 100 and 101 or remain continuous.",,,,,BANK ST,,0,1,,,,,,,,,,,,,,489.276021922460018,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:02,amv2173_columbia,489.276000386818851,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
85,{00000000-0000-0000-0000-000000000000},G00010085,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,1,,,,,,,,,,,,,,425.813407559793973,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:03,amv2173_columbia,425.813407559786754,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 20:26:03,sk4562_columbia,,,,,,,
86,{00000000-0000-0000-0000-000000000000},G00010086,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,BETHUNE ST,63,73,66,74,,,,,,BETHUNE ST,,0,1,,,,,,,,,,,,,,480.605087988352977,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:03,amv2173_columbia,480.605066813787516,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 19:59:07,arm2226_columbia,,,,,,,
87,{00000000-0000-0000-0000-000000000000},G00010087,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,1,,,,,,,,,,,,,,220.443048962691989,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:03,amv2173_columbia,220.443048962692103,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 20:26:03,sk4562_columbia,,,,,,,
88,{00000000-0000-0000-0000-000000000000},G00010088,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,W 12 ST,,,,,"A: not listed in 1880 CD, unsure if addresses jump to lows of 100 and 101 or remain continuous. X: establishment left.",,,,,W 12 ST,,0,1,,,,,,,,,,,,,,481.241163658540984,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:04,amv2173_columbia,481.241142483569035,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
89,{00000000-0000-0000-0000-000000000000},G00010089,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,1,,,,,,,,,,,,,,210.542799954752013,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:04,amv2173_columbia,210.542799954751558,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 20:26:03,sk4562_columbia,,,,,,,
90,{00000000-0000-0000-0000-000000000000},G00010090,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,JANE ST,,,,,"A: not listed in 1880 CD, unsure if addresses jump to lows of 100 and 101 or remain continuous.",,,,,JANE ST,,0,1,,,,,,,,,,,,,,482.027972674265015,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:04,amv2173_columbia,482.027951440026300,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
91,{00000000-0000-0000-0000-000000000000},G00010091,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,1,,,,,,,,,,,,,,206.116346776061988,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:04,amv2173_columbia,206.116346776061874,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 20:26:03,sk4562_columbia,,,,,,,
92,{00000000-0000-0000-0000-000000000000},G00010092,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,HORATIO ST,120,148,,,,,,,,HORATIO ST,,0,1,,,,,,,,,,,,,,483.275098879663005,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:05,amv2173_columbia,483.275077628306349,7/22/2019 17:22:53,hnyc_columbia,2/4/2020 20:41:51,amv2173_columbia,,,,,,,
93,{00000000-0000-0000-0000-000000000000},G00010093,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,1,,,,,,,,,,,,,,219.362492429353011,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:05,amv2173_columbia,219.362492429359861,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
94,{00000000-0000-0000-0000-000000000000},G00010094,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,1,,,,,,,,,,,,,,418.450904300734976,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:10:49,amv2173_columbia,418.450904300811715,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 20:26:03,sk4562_columbia,,,,,,,
95,{00000000-0000-0000-0000-000000000000},G00010095,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,LITTLE W 12 ST,,,,,"A: addresses not listed in 1880 CD/do not exist in 1910 basemap. Unsure if block numbers should jump to L 100, R 101 or stay continuous.",,,,,LITTLE W 12 ST,,0,1,,,,,,,,,,,,,,608.094186461716959,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:27,amv2173_columbia,608.094159699028751,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
96,{00000000-0000-0000-0000-000000000000},G00010096,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,1,,,,,,,,,,,,,,324.362444472470997,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:49,amv2173_columbia,324.362444457589845,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
97,{00000000-0000-0000-0000-000000000000},G00010097,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,W 13 ST,500,550,501,551,,,,,,W 13 ST,,0,1,,,,,,,,,,,,,,751.782097538203971,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:27,amv2173_columbia,751.782064448441361,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
98,{00000000-0000-0000-0000-000000000000},G00010098,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,13 AVE,,,,,,,,,,13 AVE,,0,1,,,,,,,,,,,,,,290.365289316995018,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:08:49,amv2173_columbia,290.365289316985866,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
99,{00000000-0000-0000-0000-000000000000},G00010099,NY,New York,Manhattan,,1,1,,WATER ST,690,732,689,733,,,,,,,,1,1,,WATER ST,686,736,687,737,,,,,,WATER ST,,0,1,,,,,,,,,,,,,,642.383199598805049,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:05:22,amv2173_columbia,642.383171311636943,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
100,{00000000-0000-0000-0000-000000000000},G00010100,NY,New York,Manhattan,,1,1,,,386,400,,,,M,,,,,,1,1,,SOUTH ST,387,409,,,,M,,,,SOUTH ST,,0,1,,,,,,,,,,,,,,642.171717120657036,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:05:23,amv2173_columbia,642.171688861113239,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 19:45:22,arm2226_columbia,,,,,,,
101,{00000000-0000-0000-0000-000000000000},G00010101,NY,New York,Manhattan,,1,1,,FRONT ST,345,373,344,372,,,,,,,,1,1,,FRONT ST,346,388,345,389,,,,,,FRONT ST,,0,1,,,,,,,,,,,,,,642.243966058205046,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:05:23,amv2173_columbia,642.243937786594188,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
102,{00000000-0000-0000-0000-000000000000},G00010102,NY,New York,Manhattan,,1,1,,,,,,,,,,,,,,1,1,,CORLEANS ST,,,,,A,,,,,CORLEANS ST,,0,1,,,,,,,,,,,,,,212.661154324855005,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 18:49:35,amv2173_columbia,212.661144971613226,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 20:03:18,arm2226_columbia,,,,,,,
103,{00000000-0000-0000-0000-000000000000},G00010103,NY,New York,Manhattan,,1,1,,,,,,,,,,,,,,1,1,,CORLEARS ST,,,,,A,,,,,CORLEARS ST,,0,1,,,,,,,,,,,,,,199.372333030086992,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 18:49:49,amv2173_columbia,199.372324231337245,7/22/2019 17:22:53,hnyc_columbia,2/7/2020 20:35:00,hnyc_columbia,,,,,,,
104,{00000000-0000-0000-0000-000000000000},G00010104,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,1,1,,E 14 ST,801,815,800,814,,,,,,E 14 ST,,0,1,,,,,,,,,,,,,,457.367937507672991,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 2:58:29,amv2173_columbia,457.367917374417232,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
105,{00000000-0000-0000-0000-000000000000},G00010105,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,E 13 ST,743,747,742,746,,,,,,E 13 ST,,0,1,,,,,,,,,,,,,,145.256764417386989,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:11:43,amv2173_columbia,145.256758008547109,7/22/2019 17:22:53,hnyc_columbia,1/31/2020 19:18:20,sk4562_columbia,,,,,,,
106,{00000000-0000-0000-0000-000000000000},G00010106,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,DOCK ST,,,,,E: L AND R,,,,,DOCK ST,,0,1,,,,,,,,,,,,,,272.403462692891026,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:11:43,amv2173_columbia,271.673846026010892,7/22/2019 17:22:53,hnyc_columbia,2/24/2020 19:32:22,amv2173_columbia,,,,,,,
107,{00000000-0000-0000-0000-000000000000},G00010107,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,E 13 ST,701,723,700,722,,,,,,E 13 ST,,0,1,,,,,,,,,,,,,,413.691665015245974,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:11:43,amv2173_columbia,414.301493532237430,7/22/2019 17:22:53,hnyc_columbia,2/24/2020 19:32:13,amv2173_columbia,,,,,,,
108,{00000000-0000-0000-0000-000000000000},G00010108,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,E 13 ST,725,741,724,740,,,,,,E 13 ST,,0,1,,,,,,,,,,,,,,338.826045501599026,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:11:44,amv2173_columbia,338.820439298922622,7/22/2019 17:22:53,hnyc_columbia,2/24/2020 19:32:43,amv2173_columbia,,,,,,,
109,{00000000-0000-0000-0000-000000000000},G00010109,NY,New York,Manhattan,,1,1,,,402,404,403,405,,,,,,,,1,1,,E 9 ST,801,841,800,840,,,,,,E 9 ST,,0,,,,,,,,,,,,,,,615.684606362014051,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,615.684579253161814,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 20:03:44,arm2226_columbia,,,,,,,
