Name,Full_Name,Name1880,AltName,Left_Low,Left_High,Right_Low,Right_High,ED_Minus,ED_Plus,ObjectID,JoinId
CORLEANS,CORLEANS,CORLEANS,NA,NA,NA,NA,NA,130,130,102,G00010102
CORLEARS,CORLEARS,CORLEARS,NA,NA,NA,NA,NA,130,130,103,G00010103
E 14,E 14,E 14,NA,801,815,800,814,0,0,104,G00010104
E 13,E 13,E 13,NA,743,747,742,746,0,376,105,G00010105
DOCK,DRY DOCK,DOCK,NA,NA,NA,NA,NA,376,376,106,G00010106
E 13,E 13,E 13,NA,701,723,700,722,0,376,107,G00010107
E 13,E 13,E 13,NA,725,741,724,740,0,376,108,G00010108
E 9,E 9,E 9,NA,801,841,800,840,322,322,109,G00010109
E 63,NA,E 63,NA,501,531,500,530,618,618,110,G00010110
E 62,NA,E 62,NA,501,511,500,510,618,619,111,G00010111
E 61,NA,E 61,NA,501,505,500,504,619,622,112,G00010112
E 60,E 60,E 60,NA,501,505,500,504,622,622,113,G00010113
JONES ALY,NA,JONES ALY,NA,NA,NA,NA,NA,65,65,114,G00010114
BLEECKER,BLEECKER,BLEECKER,NA,44,62,45,63,64,65,115,G00010115
BOND,BOND,BOND,NA,2,60,1,61,65,65,116,G00010116
E 40,NA,E 40,NA,401,423,400,422,480,483,117,G00010117
E 39,NA,E 39,NA,401,423,400,422,483,484,118,G00010118
W 66,NA,W 66,NA,NA,NA,NA,NA,521,524,119,G00010119
MANGIN,MANGIN,MANGIN,NA,17,43,16,42,132,133,120,G00010120
GOERICK,GOERICK,GOERICK,NA,21,49,20,50,134,132,121,G00010121
LEWIST,LEWIST,LEWIST,NA,21,43,22,44,135,134,122,G00010122
12 AVE,NA,12 AVE,NA,NA,NA,NA,NA,519,519,123,G00010123
W 61,W 61,W 61,NA,300,332,301,333,519,519,124,G00010124
12 AVE,NA,12 AVE,NA,NA,NA,NA,NA,519,519,125,G00010125
W 62,W 62,W 62,NA,NA,NA,NA,NA,519,519,126,G00010126
12 AVE,NA,12 AVE,NA,NA,NA,NA,NA,519,519,127,G00010127
W 63,NA,W 63,NA,NA,NA,NA,NA,519,521,128,G00010128
12 AVE,NA,12 AVE,NA,NA,NA,NA,NA,521,521,129,G00010129
W 64,W 64,W 64,NA,NA,NA,NA,NA,521,521,130,G00010130
12 AVE,NA,12 AVE,NA,NA,NA,NA,NA,521,521,131,G00010131
W 65,NA,W 65,NA,NA,NA,NA,NA,521,521,132,G00010132
CANNON,CANNON,CANNON,NA,21,43,22,44,138,135,133,G00010133
COLUMBIA,COLUMBIA,COLUMBIA,NA,23,43,24,46,138,138,134,G00010134
SHERIFF,SHERIFF,SHERIFF,NA,17,41,18,42,140,138,135,G00010135
WILLETT,WILLETT,WILLETT,NA,21,43,20,46,140,140,136,G00010136
PITT,PITT,PITT,NA,21,45,20,44,144,140,137,G00010137
RIDGE,RIDGE,RIDGE,NA,39,69,40,70,145,144,138,G00010138
ATTORNEY,ATTORNEY,ATTORNEY,NA,45,79,46,78,150,145,139,G00010139
CLINTON,CLINTON,CLINTON,NA,108,136,109,137,150,150,140,G00010140
SUFFOLK,SUFFOLK,SUFFOLK,NA,61,89,64,88,149,150,141,G00010141
NORFOLK,NORFOLK,NORFOLK,NA,63,81,60,82,204,149,142,G00010142
ESSEX,ESSEX,ESSEX,NA,75,97,76,96,204,204,143,G00010143
LUDLOW,LUDLOW,LUDLOW,NA,81,103,82,104,205,204,144,G00010144
ORCHARD,ORCHARD,ORCHARD,NA,91,115,90,114,205,205,145,G00010145
ALLEN,ALLEN,ALLEN,NA,91,115,90,114,206,205,146,G00010146
ELDRIDGE,ELDRIDGE,ELDRIDGE,NA,101,119,102,132,206,206,147,G00010147
FORSYTH,FORSYTH,FORSYTH,NA,111,133,110,134,207,206,148,G00010148
CHRYSTIE,CHRYSTIE,CHRYSTIE,NA,123,151,122,148,207,207,149,G00010149
E 25,E 25,E 25,NA,401,441,400,440,427,427,150,G00010150
E 23,E 23,E 23,NA,NA,NA,500,530,427,426,151,G00010151
E 21,E 21,E 21,NA,601,603,600,602,425,424,152,G00010152
E 22,E 22,E 22,NA,501,541,NA,NA,426,425,153,G00010153
E 20,E 20,E 20,NA,601,611,600,610,424,414,154,G00010154
E 19,E 19,E 19,NA,601,631,600,630,414,414,155,G00010155
E 16,E 16,E 16,NA,701,745,700,744,0,0,156,G00010156
E 16,E 16,E 16,NA,801,805,800,804,0,0,157,G00010157
EAST,EAST,EAST,NA,NA,NA,NA,NA,0,0,158,G00010158
EAST,EAST,EAST,NA,NA,NA,NA,NA,0,0,159,G00010159
EAST,EAST,EAST,NA,NA,NA,NA,NA,0,0,160,G00010160
AVE D,AVE D,AVE D,NA,NA,NA,NA,NA,0,0,161,G00010161
DELANCEY,DELANCEY,DELANCEY,NA,2,18,1,19,208,207,162,G00010162
BOWERY,BOWERY,BOWERY,NA,148,180,151,181,57,207,163,G00010163
BOWERY,BOWERY,BOWERY,NA,182,188,183,193,57,208,164,G00010164
W 46,W 46,W 46,NA,600,660,601,659,444,446,165,G00010165
W 45,W 45,W 45,NA,600,660,601,659,443,444,166,G00010166
W 44,W 44,W 44,NA,600,660,601,661,443,443,167,G00010167
W 43,W 43,W 43,NA,600,660,601,661,443,443,168,G00010168
AVE B,AVE B,AVE B,NA,NA,NA,NA,NA,613,613,169,G00010169
AVE B,AVE B,AVE B,NA,NA,NA,NA,NA,613,613,170,G00010170
E 73,E 73,E 73,NA,501,525,500,524,613,613,171,G00010171
AVE B,AVE B,AVE B,NA,NA,NA,NA,NA,613,613,172,G00010172
E 74,E 74,E 74,NA,501,541,500,540,613,613,173,G00010173
AVE B,AVE B,AVE B,NA,NA,NA,NA,NA,610,610,174,G00010174
E 75,E 75,E 75,NA,501,531,500,530,610,613,175,G00010175
AVE B,AVE B,AVE B,NA,NA,NA,NA,NA,610,610,176,G00010176
E 76,E 76,E 76,NA,501,519,500,518,610,610,177,G00010177
AVE B,AVE B,AVE B,NA,NA,NA,NA,NA,609,609,178,G00010178
E 77,E 77,E 77,NA,501,521,500,520,609,610,179,G00010179
AVE B,AVE B,AVE B,NA,NA,NA,NA,NA,609,609,180,G00010180
E 78,E 78,E 78,NA,501,555,502,556,609,609,181,G00010181
E 79,E 79,E 79,NA,NA,NA,NA,NA,607,609,182,G00010182
E 80,E 80,E 80,NA,601,603,600,602,604,607,183,G00010183
E 81,E 81,E 81,NA,601,603,600,602,604,604,184,G00010184
E 82,E 82,E 82,NA,NA,NA,NA,NA,604,604,185,G00010185
E 83,E 83,E 83,NA,601,611,600,612,604,604,186,G00010186
E 84,E 84,E 84,NA,NA,NA,600,610,604,604,187,G00010187
E 85,E 85,E 85,NA,NA,NA,NA,NA,604,604,188,G00010188
E 86,E 86,E 86,NA,601,615,NA,NA,601,604,189,G00010189
E 87,E 87,E 87,NA,601,609,600,608,601,601,190,G00010190
E 88,E 88,E 88,NA,601,615,600,610,601,601,191,G00010191
E 89,E 89,E 89,NA,NA,NA,600,624,601,601,192,G00010192
E 86,E 86,E 86,NA,501,553,500,552,601,604,193,G00010193
AVE B,AVE B,AVE B,NA,NA,NA,NA,NA,601,601,194,G00010194
E 90,E 90,E 90,NA,501,543,500,542,601,601,195,G00010195
E 91,E 91,E 91,NA,501,515,500,514,624,601,196,G00010196
E 94,E 94,E 94,NA,401,417,400,416,624,624,197,G00010197
E 95,E 95,E 95,NA,NA,NA,NA,NA,624,624,198,G00010198
E 98,E 98,E 98,NA,NA,NA,NA,NA,624,624,199,G00010199
PLEASANT AVE,PLEASANT AVE,PLEASANT AVE,NA,213,223,NA,NA,633,633,200,G00010200
PLEASANT AVE,PLEASANT AVE,PLEASANT AVE,NA,225,235,224,234,633,633,201,G00010201
E 112,E 112,E 112,NA,401,445,400,444,633,633,202,G00010202
PLEASANT AVE,PLEASANT AVE,PLEASANT AVE,NA,237,261,236,260,633,633,203,G00010203
E 113,E 113,E 113,NA,401,451,400,450,633,633,204,G00010204
E 99,E 99,E 99,NA,401,403,400,402,624,624,205,G00010205
E 100,E 100,E 100,NA,401,411,400,410,624,624,206,G00010206
E 101,E 101,E 101,NA,401,419,400,420,624,624,207,G00010207
E 102,E 102,E 102,NA,401,455,400,454,624,624,208,G00010208
E 103,E 103,E 103,NA,401,433,400,432,624,624,209,G00010209
E 104,E 104,E 104,NA,401,445,400,444,626,624,210,G00010210
E 105,E 105,E 105,NA,401,435,400,434,626,626,211,G00010211
E 106,E 106,E 106,NA,400,434,401,435,627,626,212,G00010212
E 107,E 107,E 107,NA,401,431,400,430,627,627,213,G00010213
E 115,E 115,E 115,NA,501,531,500,530,635,633,214,G00010214
E 116,E 116,E 116,NA,501,555,500,554,635,635,215,G00010215
E 117,E 117,E 117,NA,501,561,500,560,635,635,216,G00010216
E 121,E 121,E 121,NA,145,161,146,160,641,641,217,G00010217
E 118,E 118,E 118,NA,145,175,144,176,639,639,218,G00010218
E 129,E 129,E 129,NA,201,241,200,240,652,652,219,G00010219
LEXINGTON AVE,LEXINGTON AVE,LEXINGTON AVE,NA,NA,NA,NA,NA,653,653,221,G00010221
E 131,E 131,E 131,NA,NA,NA,NA,NA,653,653,222,G00010222
W 110,W 110,W 110,NA,NA,NA,1,57,0,630,223,G00010223
E 110,E 110,E 110,NA,1,39,2,22,630,630,224,G00010224
5 AVE,5 AVE,5 AVE,NA,NA,NA,1601,1609,0,630,225,G00010225
5 AVE,5 AVE,5 AVE,NA,NA,NA,1611,1619,630,630,226,G00010226
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,227,G00010227
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,229,G00010229
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,230,G00010230
W 134,W 134,W 134,NA,NA,NA,NA,NA,653,653,231,G00010231
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,232,G00010232
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,233,G00010233
E 136,E 136,E 136,NA,43,49,44,50,653,653,234,G00010234
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,235,G00010235
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,236,G00010236
E 138,E 138,E 138,NA,NA,NA,NA,NA,653,653,237,G00010237
MADISON AVE,MADISON AVE,MADISON AVE,NA,NA,NA,NA,NA,653,653,238,G00010238
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,239,G00010239
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,240,G00010240
W 139,W 139,W 139,NA,1,35,2,36,653,653,241,G00010241
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,242,G00010242
W 140,W 140,W 140,NA,NA,NA,2,30,653,653,243,G00010243
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,244,G00010244
W 141,W 141,W 141,NA,NA,NA,NA,NA,653,653,245,G00010245
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,246,G00010246
W 142,W 142,W 142,NA,NA,NA,NA,NA,653,653,247,G00010247
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,653,653,248,G00010248
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,654,654,249,G00010249
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,654,654,250,G00010250
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,654,NA,251,G00010251
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,654,NA,252,G00010252
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,654,654,253,G00010253
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,654,654,254,G00010254
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,654,NA,255,G00010255
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,654,NA,256,G00010256
W 153,W 153,W 153,NA,180,186,181,187,654,654,257,G00010257
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,654,654,258,G00010258
EXTERIOR,EXTERIOR,EXTERIOR,NA,NA,NA,NA,NA,654,654,259,G00010259
7 AVE,7 AVE,7 AVE,NA,2598,2618,2599,2619,536,654,260,G00010260
7 AVE,7 AVE,7 AVE,NA,NA,NA,NA,NA,536,654,261,G00010261
W 154,W 154,W 154,NA,200,210,201,211,536,536,262,G00010262
8 AVE,8 AVE,8 AVE,CENTRAL PARK WEST,487,497,NA,NA,529,0,263,G00010263
W 110,W 110,W 110,NA,NA,NA,201,241,0,536,264,G00010264
W 110,W 110,W 110,NA,300,310,301,311,529,529,265,G00010265
8 AVE,8 AVE,8 AVE,NA,2001,2047,2000,2048,529,536,266,G00010266
STONE,NA,STONE,NA,63,67,64,70,1,1,267,G00000001
GOLD,NA,GOLD,NA,19,23,20,24,11,10,268,G00000002
E 109,NA,E 109,NA,1,49,2,48,630,630,269,G00000003
8 AVE,NA,8 AVE,NA,385,401,382,400,353,411,270,G00000004
E 61,NA,E 61,NA,401,445,400,444,619,622,271,G00000005
GREENWICH,NA,GREENWICH,NA,752,770,753,771,237,236,272,G00000006
3 AVE,NA,3 AVE,NA,1230,1248,1231,1247,594,615,273,G00000007
7 AVE,NA,7 AVE,NA,118,132,119,133,330,187,275,G00000009
4 AVE,4 AVE,4 AVE,NA,1202,1210,NA,NA,589,589,276,G00000010
COLUMBUS AVE,9 AVE,COLUMBUS AVE,NA,NA,NA,NA,NA,521,521,277,G00000011
4 AVE,NA,4 AVE,NA,76,90,75,91,66,67,278,G00000012
BLVD,BLVD,BLVD,BROADWAY,NA,NA,2602,2618,527,527,279,G00000013
WALL,NA,WALL,NA,8,20,9,21,9,9,281,G00000015
E HOUSTON,NA,E HOUSTON,NA,490,508,487,509,300,300,284,G00000018
LEXINGTON AVE,LEXINGTON AVE,LEXINGTON AVE,NA,436,454,437,453,571,537,285,G00000019
W 84,NA,W 84,NA,300,348,301,349,526,526,286,G00000020
BLEECKER,NA,BLEECKER,NA,402,414,403,417,235,235,287,G00000021
LEROY,NA,LEROY,NA,40,68,39,57,219,226,288,G00000022
COLUMBUS AVE,9 AVE,COLUMBUS AVE,NA,1002,1008,1003,1009,529,529,291,G00000025
LENOX AVE,NA,LENOX AVE,NA,1089,1107,1090,1108,630,630,292,G00000026
3 AVE,NA,3 AVE,NA,2202,2218,2203,2217,641,642,293,G00000028
GRAND,NA,GRAND,NA,162,172,165,171,54,52,294,G00000029
E 102,NA,E 102,NA,101,127,100,126,625,625,295,G00000030
BROADWAY,NA,BROADWAY,NA,1709,1729,1706,1728,505,505,297,G00000033
E 13,NA,E 13,NA,35,61,36,62,181,181,299,G00000035
MADISON AVE,NA,MADISON AVE,NA,1234,1252,1239,1257,600,600,300,G00000036
RIVERSIDE DR,NA,RIVERSIDE DR,NA,NA,NA,340,349,528,528,301,G00000037
E 86,NA,E 86,NA,101,133,100,132,598,591,303,G00000039
W 25,NA,W 25,NA,400,462,401,463,346,347,304,G00000040
LEXINGTON AVE,NA,LEXINGTON AVE,NA,1244,1260,1241,1261,591,597,308,G00000044
BROADWAY ALY,NA,BROADWAY ALY,NA,NA,NA,NA,NA,474,474,309,G00000045
W 34,NA,W 34,NA,100,170,101,171,293,294,310,G00000046
10 AVE,10 AVE,10 AVE,NA,1734,1756,1735,1757,532,532,311,G00000047
LAFAYETTE CT,NA,LAFAYETTE CT,NA,1,7,2,8,67,67,312,G00000048
BLVD,BLVD,BLVD,BROADWAY,NA,NA,2500,2520,527,527,313,G00000049
MULBERRY,NA,MULBERRY,NA,291,309,292,310,64,64,314,G00000050
ELDRIDGE,NA,ELDRIDGE,NA,121,145,134,166,209,209,316,G00000052
E 46,NA,E 46,NA,301,353,300,350,548,546,317,G00000053
BEDFORT,NA,BEDFORT,NA,31,37,24,32,220,221,318,G00000054
W 115,NA,W 115,NA,100,130,101,143,638,638,320,G00000056
3 AVE,NA,3 AVE,NA,1764,1782,1765,1783,625,624,321,G00000057
MADISON AVE,NA,MADISON AVE,NA,452,460,439,457,576,576,322,G00000058
W 30,NA,W 30,NA,100,158,101,157,287,288,323,G00000059
AUDUBON AVE,NA,AUDUBON AVE,NA,NA,NA,NA,NA,534,534,326,G00000062
E 88,NA,E 88,NA,131,179,130,180,599,599,327,G00000063
STATE,NA,STATE,NA,NA,NA,1,14,0,1,328,G00000064
ACADEMY,NA,ACADEMY,NA,682,698,683,699,535,535,329,G00000065
LEXINGTON AVE,NA,LEXINGTON AVE,NA,1622,1634,1623,1635,625,625,330,G00000066
FULTON,NA,FULTON,NA,20,24,19,23,10,10,332,G00000068
W 204,NA,W 204,NA,658,682,659,683,535,535,333,G00000069
HOWARD,NA,HOWARD,NA,1,9,2,10,52,52,334,G00000070
E 84,NA,E 84,NA,1,37,2,38,591,590,335,G00000071
3 AVE,NA,3 AVE,NA,1066,1084,1071,1089,593,617,337,G00000073
UNION W SQ,NA,UNION W SQ,NA,1,15,NA,NA,182,0,338,G00000074
2 AVE,2 AVE,2 AVE,NA,69,85,72,86,267,267,339,G00000075
W 30,NA,W 30,NA,501,563,500,554,382,384,340,G00000076
W 120,NA,W 120,NA,500,546,501,547,529,529,341,G00000077
W 4,NA,W 4,NA,2,14,1,13,157,164,342,G00000078
E 72,NA,E 72,NA,501,541,500,540,613,613,343,G00000079
NICHOLAS AVE,NA,NICHOLAS AVE,NA,1501,1519,1500,1518,535,535,344,G00000080
1 AVE,1 AVE,1 AVE,NA,393,409,394,408,428,427,345,G00000081
W 10,NA,W 10,NA,154,184,155,181,167,167,346,G00000082
MADISON AVE,NA,MADISON AVE,NA,1770,1782,1771,1783,638,638,347,G00000083
5 AVE,NA,5 AVE,NA,NA,NA,1453,1463,0,625,348,G00000084
W 4,NA,W 4,NA,216,230,215,231,232,167,349,G00000085
W 49,NA,W 49,NA,2,74,1,75,575,575,351,G00000087
BETHUNE,NA,BETHUNE,NA,1,31,2,36,238,238,352,G00000088
RIVINGTON,NA,RIVINGTON,NA,268,288,269,289,155,137,353,G00000089
E 107,NA,E 107,NA,129,183,128,174,630,630,354,G00000090
W 171,NA,W 171,NA,NA,NA,NA,NA,534,534,355,G00000091
SAINT CLAIR PL,NA,SAINT CLAIR PL,NA,NA,NA,67,67,530,530,356,G00000092
LENOX AVE,NA,LENOX AVE,NA,1229,1247,1230,1248,640,640,358,G00000094
4 AVE,4 AVE,4 AVE,NA,1417,1427,NA,NA,623,623,359,G00000095
2 AVE,2 AVE,2 AVE,NA,825,841,822,840,544,545,360,G00000096
5 AVE,NA,5 AVE,NA,NA,NA,1501,1511,0,625,362,G00000098
SHERMAN AVE,NA,SHERMAN AVE,NA,78,136,77,135,535,535,363,G00000099
E 106,NA,E 106,NA,25,59,26,60,630,625,364,G00000100
MADISON AVE,NA,MADISON AVE,NA,1102,1112,1103,1119,590,590,365,G00000101
E 17,NA,E 17,NA,1,27,2,30,186,186,366,G00000102
E 60,NA,E 60,NA,401,443,400,442,622,622,367,G00000103
W 15,NA,W 15,NA,300,370,301,371,245,246,368,G00000104
SHINBONE ALY,NA,SHINBONE ALY,NA,NA,NA,NA,NA,65,65,369,G00000105
E 65,NA,E 65,NA,101,135,100,130,587,587,370,G00000106
CANAL,NA,CANAL,NA,NA,NA,1,21,87,87,371,G00000107
MADISON AVE,NA,MADISON AVE,NA,NA,NA,1853,1873,0,641,372,G00000108
MADISON AVE,NA,MADISON AVE,NA,1072,1086,1071,1085,590,590,373,G00000109
5 AVE,NA,5 AVE,NA,198,200,NA,NA,278,278,374,G00000110
W 29,NA,W 29,NA,100,164,101,169,287,287,375,G00000111
E 103,NA,E 103,NA,149,173,148,172,625,625,377,G00000113
W 111,NA,W 111,NA,NA,NA,NA,NA,529,529,380,G00000117
GROVE,NA,GROVE,NA,47,75,50,76,232,224,381,G00000118
E 84,NA,E 84,NA,NA,NA,NA,NA,591,590,382,G00000119
8 AVE,8 AVE,8 AVE,CENTRAL PARK WEST,112,115,NA,NA,524,0,383,G00000120
CHATHAM,CHATHAM,CHATHAM,NA,70,124,71,123,39,35,384,G00000121
WASHINGTON E SQ,NA,WASHINGTON E SQ,NA,NA,NA,75,83,0,158,385,G00000122
CENTRE,NA,CENTRE,NA,15,23,14,20,38,38,386,G00000123
3 AVE,NA,3 AVE,NA,818,836,817,837,539,553,387,G00000124
VESTRY,NA,VESTRY,NA,49,57,52,56,22,22,388,G00000125
3 AVE,NA,3 AVE,NA,640,658,639,655,478,479,391,G00000128
W 35,NA,W 35,NA,80,98,81,99,294,294,392,G00000129
W 73,NA,W 73,NA,2,48,1,67,524,524,393,G00000130
E 43,NA,E 43,NA,37,53,38,52,570,570,394,G00000131
WATER,NA,WATER,NA,96,116,97,117,9,9,395,G00000132
W 128,NA,W 128,NA,300,310,301,311,530,530,396,G00000133
COLUMBUS CIR,NA,COLUMBUS CIR,NA,1,2,NA,NA,506,506,397,G00000134
E 37,NA,E 37,NA,201,247,200,248,485,485,398,G00000135
W 91,NA,W 91,NA,200,212,201,215,527,527,399,G00000137
10 AVE,10 AVE,10 AVE,NA,738,758,739,759,527,527,400,G00000138
MADISON AVE,NA,MADISON AVE,NA,316,330,317,331,570,570,402,G00000140
W LITTLE 12,NA,W LITTLE 12,NA,8,38,7,41,243,244,403,G00000141
3 AVE,NA,3 AVE,NA,488,506,489,505,476,490,404,G00000142
W 51,NA,W 51,NA,216,254,217,255,467,467,405,G00000143
THOMPSON,NA,THOMPSON,NA,1,19,2,20,122,122,406,G00000144
E 69,NA,E 69,NA,101,109,100,108,587,587,407,G00000145
W 120,NA,W 120,NA,300,316,301,317,529,529,410,G00000148
WILLIAM,NA,WILLIAM,NA,143,155,142,154,11,11,411,G00000149
CONVENT AVE,NA,CONVENT AVE,NA,278,300,279,301,531,531,412,G00000150
11 AVE,NA,11 AVE,NA,721,735,722,736,449,449,413,G00000151
E 15,NA,E 15,NA,201,233,200,232,439,439,415,G00000153
W 56,NA,W 56,NA,222,246,223,247,506,506,416,G00000154
E 8,NA,E 8,NA,351,399,350,398,321,318,417,G00000155
W 87,NA,W 87,NA,NA,NA,101,175,527,527,419,G00000157
BROADWAY,NA,BROADWAY,NA,1431,1449,1434,1450,567,567,420,G00000158
E 30,NA,E 30,NA,133,161,132,160,475,474,421,G00000159
E 2,NA,E 2,NA,424,444,NA,NA,308,308,422,G00000160
11 AVE,NA,11 AVE,NA,589,605,590,608,443,443,423,G00000161
WATER,NA,WATER,NA,204,226,205,221,10,10,424,G00000162
STANTON,NA,STANTON,NA,188,200,189,203,304,152,425,G00000163
5 AVE,NA,5 AVE,NA,110,116,83,95,186,186,426,G00000164
FLETCHER,NA,FLETCHER,NA,30,44,29,45,10,10,427,G00000165
E 61,NA,E 61,NA,1,25,2,26,586,585,428,G00000166
SULLIVAN,NA,SULLIVAN,NA,166,202,167,203,129,128,429,G00000167
THOMPSON,NA,THOMPSON,NA,49,81,50,82,120,124,430,G00000168
PEARL,NA,PEARL,NA,55,73,54,68,1,1,431,G00000169
DOYERS,NA,DOYERS,NA,1,19,2,18,43,43,432,G00000170
6 AVE,NA,6 AVE,NA,NA,NA,114,130,170,174,433,G00000171
W 102,NA,W 102,NA,300,320,301,321,528,528,434,G00000172
PROSPECT PL,PROSPECT PL,PROSPECT PL,NA,301,335,300,348,545,542,435,G00000173
BLVD,BLVD,BLVD,BROADWAY,NA,NA,2926,2938,529,529,436,G00000174
AVE A,NA,AVE A,NA,1419,1437,1420,1438,609,609,437,G00000175
E 8,NA,E 8,NA,12,26,13,29,172,164,438,G00000176
10 AVE,NA,10 AVE,NA,NA,NA,3869,3895,535,535,440,G00000178
BLVD,BLVD,BLVD,BROADWAY,NA,NA,2722,2740,528,528,441,G00000179
MORNINGSIDE AVE,NA,MORNINGSIDE AVE,NA,NA,NA,20,28,529,529,442,G00000180
9 AVE,NA,9 AVE,NA,843,861,842,860,514,516,443,G00000181
NASSAU,NA,NASSAU,NA,139,151,138,152,11,11,444,G00000182
E 52,NA,E 52,NA,NA,NA,NA,NA,577,576,445,G00000183
E 23,NA,E 23,NA,101,133,100,132,277,72,446,G00000184
2 AVE,2 AVE,2 AVE,NA,1,17,2,18,257,255,448,G00000186
10 AVE,NA,10 AVE,NA,485,501,484,500,393,392,450,G00000188
E 101,NA,E 101,NA,1,19,2,20,625,625,451,G00000189
PEARL,NA,PEARL,NA,33,53,32,52,1,1,453,G00000192
1 AVE,1 AVE,1 AVE,NA,985,1003,986,1004,561,561,454,G00000193
E 89,NA,E 89,NA,NA,NA,NA,NA,600,599,455,G00000194
2 AVE,2 AVE,2 AVE,NA,133,143,132,144,355,356,456,G00000195
MADISON,NA,MADISON,NA,25,37,22,40,28,29,458,G00000197
10 AVE,10 AVE,10 AVE,NA,338,358,339,359,525,525,459,G00000198
E 7,NA,E 7,NA,NA,NA,132,182,0,272,460,G00000199
HUDSON,NA,HUDSON,NA,323,341,324,344,104,107,461,G00000200
FRONT,NA,FRONT,NA,78,94,77,93,9,9,463,G00000202
W 103,NA,W 103,NA,218,256,219,257,528,528,464,G00000203
LEXINGTON AVE,NA,LEXINGTON AVE,NA,1794,1806,1795,1807,630,630,465,G00000204
E 62,NA,E 62,NA,201,253,200,252,617,619,466,G00000205
W 46,NA,W 46,NA,NA,NA,NA,NA,469,469,467,G00000206
E 58,NA,E 58,NA,301,359,300,352,565,564,468,G00000207
E 52,NA,E 52,NA,1,35,2,36,577,576,469,G00000208
W 119,NA,W 119,NA,320,366,321,367,529,529,470,G00000209
HESTER,NA,HESTER,NA,68,82,81,93,196,198,471,G00000210
4 AVE,4 AVE,4 AVE,NA,NA,NA,1850,1884,630,630,472,G00000211
E 112,NA,E 112,NA,301,355,300,356,633,633,473,G00000212
W 102,NA,W 102,NA,NA,NA,NA,NA,528,528,474,G00000213
ESSEX,NA,ESSEX,NA,99,129,98,128,211,211,476,G00000215
OLIVER,NA,OLIVER,NA,16,32,15,33,26,27,478,G00000217
W 170,NA,W 170,NA,NA,NA,NA,NA,534,534,479,G00000218
E 77,NA,E 77,NA,1,27,2,28,589,589,480,G00000219
LIBERTY,NA,LIBERTY,NA,60,76,59,75,9,11,483,G00000222
AVE B,NA,AVE B,NA,38,54,37,53,264,310,485,G00000224
E 46,NA,E 46,NA,401,445,400,446,548,546,486,G00000225
WASHINGTON W SQ,NA,WASHINGTON W SQ,NA,NA,NA,29,32,0,163,487,G00000226
8 AVE,8 AVE,8 AVE,CENTRAL PARK WEST,351,360,NA,NA,527,0,488,G00000227
4 AVE,4 AVE,4 AVE,NA,NA,NA,2221,2241,641,641,489,G00000228
MADISON AVE,NA,MADISON AVE,NA,1930,1940,1929,1939,640,640,490,G00000229
BLVD,BLVD,BLVD,BROADWAY,3045,3075,NA,NA,529,529,491,G00000230
4 AVE,4 AVE,4 AVE,NA,2326,2342,NA,NA,649,649,492,G00000231
5 AVE,NA,5 AVE,NA,2,8,1,7,165,165,496,G00000235
1 AVE,1 AVE,1 AVE,NA,329,341,328,340,435,423,497,G00000236
6 AVE,NA,6 AVE,NA,849,867,850,868,574,575,498,G00000237
GREENWICH AVE,NA,GREENWICH AVE,NA,115,129,102,118,179,177,499,G00000238
NASSAU,NA,NASSAU,NA,57,69,56,70,11,11,500,G00000239
5 AVE,NA,5 AVE,NA,NA,NA,1095,1117,0,589,501,G00000240
E 54,NA,E 54,NA,301,355,300,354,561,559,502,G00000241
1 AVE,1 AVE,1 AVE,NA,33,49,32,48,259,261,503,G00000242
