ED,Name,Min,Max
205,WASHINGTON AVE,349,482
205,WAVERLY AVE,323,456
206,BROADWAY,NA,NA
206,DE KALB AVE,898,1125
206,DEKALB AVE,NA,NA
206,DITMARS,NA,NA
206,DODSWORTH,NA,NA
206,GARVEY BLVD,130,167
206,HART,269,470
206,JEFFERSON PL,NA,NA
206,LAWTON,NA,NA
206,LEWIS AVE,17,120
206,MALCOLM X BLVD,NA,NA
206,MYRTLE AVE,1080,1147
206,PULASKI,281,488
206,REID AVE,NA,NA
206,STOCKTON,347,386
206,STUYVESANT AVE,1,76
206,VERNON AVE,337,412
206,WILLOUGHBY AVE,NA,NA
206,YATES AVE,NA,NA
207,BROADWAY,NA,NA
207,DE KALB AVE,898,1125
207,DEKALB AVE,NA,NA
207,GARVEY BLVD,166,203
207,KOSCIUSKO,NA,NA
207,KOSCIUSZKO,362,631
207,KOSSUTH PL,NA,NA
207,LAFAYETTE AVE,NA,NA
207,LEWIS AVE,121,154
207,MALCOLM X BLVD,23,55
207,PATCHEN AVE,NA,NA
207,REID AVE,NA,NA
207,STUYVESANT AVE,69,110
207,YATES AVE,NA,NA
208,GARVEY BLVD,65,113
208,LEWIS AVE,17,70
208,MYRTLE AVE,896,1099
208,STOCKTON,NA,NA
208,THROOP AVE,217,284
208,TOMPKINS AVE,88,149
208,VERNON AVE,146,336
208,WILLOUGHBY AVE,582,780
208,YATES AVE,NA,NA
208,NA,159,352
209,DE KALB AVE,764,913
209,DEKALB AVE,NA,NA
209,GARVEY BLVD,114,203
209,HART,135,348
209,KOSCIUSKO,NA,NA
209,KOSCIUSZKO,232,373
209,LAFAYETTE AVE,697,824
209,LEWIS AVE,71,86
209,PULASKI,135,292
209,THROOP AVE,269,388
209,TOMPKINS AVE,146,245
209,WILLOUGHBY AVE,582,780
209,YATES AVE,NA,NA
210,DE KALB AVE,611,765
210,DEKALB AVE,NA,NA
210,HART,1,140
210,MARCY AVE,441,475
210,NOSTRAND AVE,187,258
210,PULASKI,1,144
210,TOMPKINS AVE,164,207
211,BEDFORD AVE,508,549
211,DE KALB AVE,528,765
211,DEKALB AVE,NA,NA
211,KOSCIUSKO,NA,NA
211,KOSCIUSZKO,91,235
211,LAFAYETTE AVE,489,698
211,MARCY AVE,476,512
211,NOSTRAND AVE,235,290
211,SPENCER,NA,NA
211,TOMPKINS AVE,204,245
211,NA,1,90
212,BEDFORD AVE,394,443
212,MARCY AVE,399,422
212,MYRTLE AVE,681,754
212,NOSTRAND AVE,NA,NA
212,SANDFORD,132,179
212,SPENCER,129,176
212,TOMPKINS AVE,126,149
212,VERNON AVE,1,145
212,WALWORTH,133,182
212,WILLOUGHBY AVE,373,581
213,BEDFORD AVE,444,509
213,DE KALB AVE,528,616
213,DEKALB AVE,NA,NA
213,HART,1,140
213,MARCY AVE,419,440
213,NOSTRAND AVE,NA,NA
213,PULASKI,NA,NA
213,SANDFORD,178,241
213,SPENCER,173,242
213,TOMPKINS AVE,146,169
213,WALWORTH,179,250
213,WILLOUGHBY AVE,373,581
214,BEDFORD AVE,264,397
214,ELLERY,NA,NA
214,FLUSHING AVE,438,537
214,MYRTLE AVE,681,722
214,NOSTRAND AVE,21,88
214,PARK AVE,494,569
214,SANDFORD,NA,NA
214,SPENCER,1,130
214,WALWORTH,1,134
214,WARSOFF PL,1,67
215,BARTLETT,NA,NA
215,DELMONICO PL,NA,NA
215,ELLERY,87,154
215,FLUSHING AVE,520,649
215,GERRY,NA,NA
215,HARRISON AVE,NA,NA
215,HOPKINS,73,142
215,MARCY AVE,263,322
215,NOSTRAND AVE,21,88
215,PARK AVE,562,723
215,TOMPKINS AVE,1,52
215,NA,1,86
216,FLOYD,NA,NA
216,MARCY AVE,321,402
216,MYRTLE AVE,715,831
216,NOSTRAND AVE,79,174
216,PARK AVE,528,653
216,SANDFORD,68,131
216,STOCKTON,NA,NA
216,VERNON AVE,1,72
216,WALWORTH,67,134
216,NA,1,86
217,DELMONICO PL,46,69
217,ELLERY,149,216
217,FLUSHING AVE,650,707
217,HOPKINS,135,206
217,PARK AVE,722,785
217,THROOP AVE,131,194
217,TOMPKINS AVE,1,52
217,NA,1,47
218,FLOYD,NA,NA
218,MARCY AVE,321,402
218,MARTIN LUTHER KING PL,83,160
218,MYRTLE AVE,826,905
218,PARK AVE,652,785
218,STOCKTON,86,158
218,THROOP AVE,185,226
218,TOMPKINS AVE,53,131
218,VERNON AVE,73,145
218,NA,155,224
219,BROADWAY,NA,NA
219,ELLERY,271,310
219,FAYETTE,NA,NA
219,FLUSHING AVE,704,765
219,GARVEY BLVD,1,278
219,HOPKINS,NA,NA
219,PARK AVE,786,904
219,THORNTON,NA,NA
219,THROOP AVE,131,194
219,YATES AVE,NA,NA
219,YATES PL,NA,NA
219,NA,197,276
220,BROADWAY,678,783
220,FLOYD,NA,NA
220,GARVEY BLVD,33,64
220,LEWIS AVE,1,360
220,LOCUST,NA,NA
220,PARK AVE,786,904
220,STOCKTON,347,386
220,THROOP AVE,185,226
220,YATES AVE,NA,NA
220,NA,217,352
221,4 AVE,7,68
221,5 AVE,24,50
221,ATLANTIC AVE,577,594
221,BERGEN,355,486
221,DEAN,368,456
221,FLATBUSH AVE,124,243
221,HANSON PL,NA,NA
221,PACIFIC,554,613
221,RAYMOND,NA,NA
221,NA,1,12
222,. MARKS AVE,NA,NA
222,4 AVE,63,124
222,5 AVE,NA,NA
222,6 AVE,NA,NA
222,BALTIC,606,675
222,BERGEN,355,486
222,FLATBUSH AVE,NA,NA
222,PARK PL,NA,NA
222,PROSPECT PL,1,120
222,SAINT MARKS AVE,NA,NA
222,SAINT MARKS PL,355,436
222,WARREN,599,696
222,WYCKOFF,NA,NA
223,. JOHNS PL,NA,NA
223,4 AVE,117,162
223,5 AVE,NA,NA
223,6 AVE,97,153
223,7 AVE,1,NA
223,8 AVE,1,8
223,BALTIC,606,675
223,BUTLER,342,425
223,CARLTON AVE,NA,NA
223,DOUGLAS,346,407
223,DOUGLASS,NA,NA
223,FLATBUSH AVE,NA,NA
223,PARK PL,NA,NA
223,PROSPECT PL,1,120
223,SAINT JOHNS PL,1,203
223,STERLING PL,1,184
223,WARREN,NA,NA
223,NA,276,423
224,. JOHNS PL,NA,NA
224,4 AVE,153,272
224,5 AVE,137,262
224,6 AVE,148,265
224,7 AVE,37,154
224,8 AVE,3,126
224,9 AVE,NA,NA
224,BERKLEY PL,725,960
224,CARROLL,543,898
224,DE GRAW,637,720
224,DEGRAW,NA,NA
224,DOUGLAS,346,407
224,DOUGLASS,NA,NA
224,E PLZ,NA,NA
224,FISKE PL,NA,NA
224,FLATBUSH AVE,NA,NA
224,GARFIELD PL,1,341
224,LINCOLN PL,1,200
224,MACOMB,NA,NA
224,MONTGOMERY,NA,NA
224,MONTGOMERY PL,1,72
224,PARADE PL,NA,NA
224,POLHEMUS PL,NA,NA
224,PRESIDENT,586,918
224,PROSPECT PARK GRAND ARMY PLZ,NA,NA
224,SACKETT,655,738
224,SAINT JOHNS PL,1,203
224,UNION,626,957
224,W PLZ,NA,NA
225,1,172,585
225,1 LN,NA,NA
225,2,169,695
225,2 AVE,53,96
225,2 LN,NA,NA
225,3,165,638
225,3 AVE,320,460
225,3 LN,NA,NA
225,4,234,545
225,4 AVE,263,446
225,4 LN,NA,NA
225,5,265,612
225,5 AVE,259,444
225,5 LN,NA,NA
225,6,141,586
225,6 AVE,260,425
225,6 LN,NA,NA
225,7,138,609
225,7 AVE,153,312
225,7 LN,NA,NA
225,8,94,532
225,8 AVE,115,291
225,8 LN,NA,NA
225,9,126,314
225,9 AVE,NA,NA
225,9 LN,NA,NA
225,DENTON PL,NA,NA
225,FISKE PL,NA,NA
225,GARFIELD PL,1,341
225,MACOMB,NA,NA
225,WHITWELL PL,NA,NA
225,NA,NA,NA
226,10,95,562
226,10 AVE,NA,NA
226,11,1,449
226,11 LN,NA,NA
226,2 AVE,89,136
226,3 AVE,457,498
226,4 AVE,437,478
226,5 AVE,423,478
226,6 AVE,416,479
226,7 AVE,309,368
226,8,282,532
226,8 AVE,280,359
226,8 LN,NA,NA
226,9,126,584
226,9 AVE,NA,NA
226,9 LN,NA,NA
226,NA,NA,NA
227,11,1,449
227,11 LN,NA,NA
227,12,86,527
227,12 LN,NA,NA
227,2 AVE,129,156
227,3 AVE,495,516
227,4 AVE,465,494
227,5 AVE,477,498
227,6 AVE,472,499
227,7 AVE,369,390
227,8 AVE,340,379
227,9 AVE,NA,NA
227,NA,NA,NA
228,12,86,527
228,12 LN,NA,NA
228,13,85,511
228,2 AVE,149,174
228,3 AVE,515,534
228,4 AVE,485,512
228,5 AVE,497,516
228,6 AVE,492,517
228,7 AVE,391,406
228,8 AVE,360,395
228,9 AVE,NA,NA
228,HAMILTON AVE,NA,NA
228,NA,NA,NA
229,13,85,451
229,14,1,438
229,15,1,420
229,16,1,57
229,2 AVE,167,216
229,3 AVE,531,604
229,4 AVE,505,548
229,5 AVE,515,555
229,6 AVE,508,551
229,7 AVE,407,441
229,8 AVE,376,429
229,HAMILTON AVE,475,544
229,PROSPECT AVE,89,121
229,NA,NA,NA
230,10 AVE,1,80
230,10 LN,NA,NA
230,11 AVE,1,81
230,13,450,511
230,14,437,498
230,15,146,482
230,16,112,621
230,3 AVE,569,604
230,4 AVE,541,590
230,5 AVE,552,605
230,6 AVE,540,613
230,7 AVE,442,502
230,8 AVE,376,497
230,9 AVE,NA,NA
230,BRAXTON,NA,NA
230,FULLER PL,NA,NA
230,HOWARD PL,NA,NA
230,JACKSON PL,1,54
230,PROSPECT AVE,178,618
230,PROSPECT PARK SOUTH WEST,NA,NA
230,SHERMAN,1,70
230,W PROSPECT,NA,NA
230,WEBSTER PL,1,31
230,WINDSOR PL,1,318
230,NA,50,181
231,. ANDREWS PL,NA,NA
231,ALBANY AVE,1,85
231,ANDREW PL,1,32
231,ATLANTIC AVE,NA,NA
231,BKLYN AVE,1,56
231,BROOKLYN AVE,NA,NA
231,DECATUR,1,147
231,FULTON,1352,1569
231,GARVEY BLVD,424,469
231,HALSEY,171,252
231,HERKIMER,208,359
231,KINGSTON AVE,1,59
231,MACDONOUGH,1,220
231,MACON,114,339
231,MARCY AVE,691,748
231,MCDONOUGH,NA,NA
231,NEW YORK AVE,1,56
231,THROOP AVE,581,660
231,TOMPKINS AVE,NA,NA
231,YATES AVE,NA,NA
231,NA,138,217
232,ARLINGTON PL,NA,NA
232,ATLANTIC AVE,NA,NA
232,BEDFORD AVE,NA,NA
232,BREVOORT PL,NA,NA
232,FRANKLIN AVE,NA,NA
232,FULTON,1192,1371
232,HALSEY,1,178
232,HANCOCK,50,233
232,HERKIMER,1,143
232,HERKIMER PL,NA,NA
232,JEFFERSON,NA,NA
232,JEFFERSON AVE,89,272
232,MACON,1,119
232,MARCY AVE,650,748
232,MCDONOUGH,NA,NA
232,NEW YORK AVE,1,56
232,NOSTRAND AVE,419,590
232,PERRY PL,NA,NA
232,VERONA PL,1,31
232,NA,NA,NA
233,BEDFORD AVE,628,664
233,GATES AVE,312,487
233,MARCY AVE,563,597
233,MONROE,115,292
233,NOSTRAND AVE,333,404
233,QUINCY,165,336
234,BEDFORD AVE,665,721
234,JEFFERSON,NA,NA
234,JEFFERSON AVE,89,272
234,MADISON,127,287
234,MARCY AVE,598,649
234,MONROE,115,292
234,NOSTRAND AVE,367,458
234,PUTNAM AVE,188,359
235,GARVEY BLVD,254,306
235,GATES AVE,468,693
235,LEFFERTS PARK,NA,NA
235,LEXINGTON AVE,346,557
235,MARCY AVE,545,597
235,MONROE,279,478
235,QUINCY,327,540
235,THROOP AVE,415,498
235,TOMPKINS AVE,280,341
235,YATES AVE,NA,NA
236,GARVEY BLVD,303,427
236,HALSEY,171,400
236,HANCOCK,232,439
236,JEFFERSON,NA,NA
236,JEFFERSON AVE,271,489
236,MACON,186,339
236,MADISON,286,484
236,MARCY AVE,598,690
236,MONROE,279,478
236,PUTNAM AVE,356,576
236,THROOP AVE,469,606
236,TOMPKINS AVE,338,457
236,YATES AVE,NA,NA
237,GARVEY BLVD,202,255
237,GREENE AVE,NA,NA
237,LAFAYETTE AVE,657,824
237,LEXINGTON AVE,346,557
237,MARCY AVE,NA,NA
237,THROOP AVE,363,440
237,TOMPKINS AVE,NA,NA
237,VAN BUREN,381,530
237,YATES AVE,NA,NA
238,BEDFORD AVE,548,627
238,CLIFTON PL,219,404
238,GREENE AVE,396,567
238,LAFAYETTE AVE,489,668
238,LEXINGTON AVE,174,361
238,MARCY AVE,NA,NA
238,NOSTRAND AVE,265,370
238,QUINCY,165,336
238,VAN BUREN,NA,NA
239,. MARKS AVE,NA,NA
239,ATLANTIC AVE,NA,NA
239,BERGEN,1089,1236
239,BKLYN AVE,NA,NA
239,BROOKLYN AVE,NA,NA
239,BUTLER,NA,NA
239,CARROLL,1163,1322
239,CLOVE RD,NA,NA
239,CROWN,282,419
239,DEAN,1094,1236
239,DEGRAW,NA,NA
239,DOUGLASS,NA,NA
239,EAST PKWY,NA,NA
239,EMPIRE BLVD,NA,NA
239,LINCOLN PL,1227,1372
239,MALBONE,NA,NA
239,MONTGOMERY,NA,NA
239,NEW YORK AVE,NA,NA
239,NOSTRAND AVE,NA,NA
239,OLD CLOVE RD,NA,NA
239,PACIFIC,1258,1431
239,PARK PL,524,673
239,PARK WAY,NA,NA
239,PRESIDENT,1191,1340
239,PROSPECT PL,799,966
239,SAINT JOHNS PL,941,1098
239,SAINT MARKS AVE,691,852
239,STERLING PL,964,1107
239,UNION,1224,1405
239,NA,NA,NA
240,. MARKS AVE,NA,NA
240,ATLANTIC AVE,NA,NA
240,BEDFORD AVE,NA,NA
240,BEDFORD AVE S,NA,NA
240,BERGEN,946,1088
240,BUTLER,NA,NA
240,CARROLL,951,1116
240,CROWN,66,281
240,DEAN,960,1093
240,DEARBORN CT,NA,NA
240,DEGRAW,NA,NA
240,DOUGLASS,NA,NA
240,EAST PKWY,NA,NA
240,FRANKLIN AVE,NA,NA
240,LINCOLN PL,1117,1228
240,MC KEEVER PL,NA,NA
240,MONTGOMERY,275,348
240,NOSTRAND AVE,NA,NA
240,OLD CLOVE,NA,NA
240,PACIFIC,1122,1287
240,PARK PL,374,539
240,PARK WAY,NA,NA
240,PRESIDENT,993,1196
240,PROSPECT PL,611,802
240,ROGERS AVE,NA,NA
240,SAINT JOHNS PL,839,958
240,SAINT MARKS AVE,543,706
240,STERLING PL,792,969
240,SULLIVAN PL,NA,NA
240,UNION,1022,1261
240,WARREN,NA,NA
240,NA,NA,NA
241,. MARKS AVE,NA,NA
241,ALBANY AVE,NA,NA
241,ATLANTIC AVE,NA,NA
241,BERGEN,1237,1514
241,BKLYN AVE,NA,NA
241,BROOKLYN AVE,NA,NA
241,BUTLER,NA,NA
241,CARROLL,1299,1614
241,CROWN,420,711
241,DEAN,1231,1520
241,DEGRAW,NA,NA
241,DOUGLASS,NA,NA
241,EAST PKWY,NA,NA
241,EMPIRE BLVD,NA,NA
241,KINGSTON AVE,NA,NA
241,LINCOLN PL,1367,1659
241,MALBONE,NA,NA
241,MONTGOMERY,487,735
241,PACIFIC,1392,1725
241,PARK PL,668,965
241,PARK WAY,NA,NA
241,PRESIDENT,1335,1625
241,PROSPECT PL,963,1302
241,SAINT JOHNS PL,1077,1378
241,SAINT MARKS AVE,837,1122
241,SCHENECTADY AVE,NA,NA
241,SCHNECTADY AVE,NA,NA
241,STERLING PL,1102,1399
241,TROY AVE,NA,NA
241,UNION,1368,1693
241,WARREN,NA,NA
241,NA,100,1378
242,. MARKS AVE,NA,NA
242,ATLANTIC AVE,NA,NA
242,BERGEN,NA,NA
242,BUFFALO AVE,NA,NA
242,BUTLER,NA,NA
242,CARROLL,1589,1676
242,CROWN,712,739
242,DEAN,NA,NA
242,DEGRAW,NA,NA
242,DOUGLASS,NA,NA
242,EAST PKWY,NA,NA
242,EMPIRE BLVD,NA,NA
242,HOPKINSON AVE,NA,NA
242,HOWARD AVE,NA,NA
242,LINCOLN PL,NA,NA
242,MONTGOMERY,NA,NA
242,MOTHER GASTON BLVD,NA,NA
242,PACIFIC,NA,NA
242,PARK PL,966,1455
242,PARK WAY,NA,NA
242,PRESIDENT,1624,1759
242,PROSPECT PL,1299,1880
242,RALPH AVE,NA,NA
242,ROCHESTER AVE,NA,NA
242,ROCKAWAY AVE,187,266
242,SACKMAN,NA,NA
242,SAINT JOHNS PL,NA,NA
242,SAINT MARKS AVE,1107,1601
242,SARATOGA AVE,NA,NA
242,SCHENECTADY AVE,NA,NA
242,SCHNECTADY AVE,NA,NA
242,STERLING PL,1378,1743
242,STONE AVE,NA,NA
242,THOMAS BOYLAND,232,388
242,UNION,NA,NA
242,UTICA AVE,NA,NA
242,VANSIDEREN AVE,NA,NA
242,WARREN,NA,NA
242,NA,NA,NA
243,GATES AVE,778,893
243,GREENE AVE,859,932
243,JEFFERSON,NA,NA
243,JEFFERSON AVE,634,711
243,LAFAYETTE AVE,959,1026
243,LEXINGTON AVE,660,761
243,MADISON,615,704
243,MALCOLM X BLVD,56,220
243,MONROE,597,670
243,PUTNAM AVE,723,798
243,QUINCY,645,740
243,REID AVE,NA,NA
243,STUYVESANT AVE,105,282
243,VAN BUREN,NA,NA
243,NA,645,726
244,GARVEY BLVD,202,407
244,GATES AVE,646,833
244,GREENE AVE,727,862
244,HALSEY,363,554
244,HANCOCK,434,574
244,JEFFERSON,NA,NA
244,JEFFERSON AVE,490,641
244,LAFAYETTE AVE,825,960
244,LEWIS AVE,153,352
244,LEXINGTON AVE,530,689
244,MADISON,475,636
244,MONROE,459,608
244,PUTNAM AVE,571,728
244,QUINCY,513,678
244,STUYVESANT AVE,105,318
244,VAN BUREN,515,658
244,YATES AVE,NA,NA
245,ALBANY AVE,1,85
245,ATLANTIC AVE,NA,NA
245,BAINBRIDGE,1,138
245,CHAUNCEY,18,101
245,DECATUR,123,299
245,FULTON,NA,NA
245,GARVEY BLVD,404,505
245,HALSEY,363,554
245,HERKIMER,340,495
245,LEWIS AVE,353,449
245,MACDONOUGH,211,372
245,MACON,322,491
245,MCDONOUGH,NA,NA
245,SCHENECTADY AVE,NA,NA
245,SCHNECTADY AVE,1,55
245,STUYVESANT AVE,309,440
245,TROY AVE,NA,NA
245,YATES AVE,NA,NA
245,NA,NA,NA
246,BAINBRIDGE,139,280
246,DECATUR,296,431
246,HALSEY,515,686
246,HANCOCK,571,718
246,JEFFERSON,NA,NA
246,JEFFERSON AVE,634,787
246,MACDONOUGH,363,506
246,MACON,474,623
246,MADISON,677,770
246,MALCOLM X BLVD,177,338
246,MCDONOUGH,NA,NA
246,PATCHEN AVE,124,279
246,PUTNAM AVE,791,874
246,REID AVE,NA,NA
246,STUYVESANT AVE,273,400
247,ATLANTIC AVE,NA,NA
247,BAINBRIDGE,139,280
247,BUFFALO AVE,1,56
247,CHAUNCEY,72,225
247,FELLOWS PL,NA,NA
247,FULTON,1671,1872
247,HERKIMER,476,669
247,HUNTERFLY PL,1,34
247,HUNTERFLY RD,NA,NA
247,MALCOLM X BLVD,313,392
247,MARION,1,128
247,PATCHEN AVE,266,345
247,REID AVE,NA,NA
247,ROCHESTER AVE,1,56
247,SCHENECTADY AVE,NA,NA
247,SCHNECTADY AVE,1,55
247,STUYVESANT AVE,391,440
247,SUMPTER,1,35
247,SUYDAM PL,1,34
247,UTICA AVE,NA,NA
247,NA,1,56
248,BROADWAY,912,1109
248,GATES AVE,852,1031
248,GREENE AVE,921,1062
248,LAFAYETTE AVE,NA,NA
248,LEXINGTON AVE,726,907
248,MADISON,677,852
248,MALCOLM X BLVD,56,182
248,MONROE,669,813
248,PATCHEN AVE,1,123
248,QUINCY,709,878
248,RALPH AVE,1,71
248,REID AVE,NA,NA
248,VAN BUREN,709,828
249,BAINBRIDGE,277,356
249,BUFFALO AVE,NA,NA
249,CHAUNCEY,NA,NA
249,DECATUR,426,517
249,FULTON,NA,NA
249,HALSEY,647,772
249,HANCOCK,711,804
249,JEFFERSON,NA,NA
249,JEFFERSON AVE,762,877
249,MACDONOUGH,495,592
249,MACDOUGAL,NA,NA
249,MACON,608,709
249,MADISON,741,852
249,MARION,NA,NA
249,MCDONOUGH,NA,NA
249,MCDOUGAL,NA,NA
249,PATCHEN AVE,124,345
249,PUTNAM AVE,861,962
249,RALPH AVE,66,301
249,SUMPTER,NA,NA
249,NA,16,293
250,ABERDEEN,NA,NA
250,ATLANTIC AVE,NA,NA
250,BAINBRIDGE,353,628
250,BANCROFT PL,1,36
250,BROADWAY,NA,NA
250,BUFFALO AVE,1,56
250,CHAUNCEY,266,609
250,COLUMBUS PL,1,34
250,COOPER PL,NA,NA
250,COVERT,NA,NA
250,DECATUR,500,763
250,DEWEY PL,1,34
250,ELDERT,NA,NA
250,FULTON,NA,NA
250,GATES AVE,992,1071
250,GUNTHER PL,1,36
250,HALSEY,733,968
250,HANCOCK,803,967
250,HAVENS PL,NA,NA
250,HERKIMER,642,1121
250,HOPKINSON AVE,NA,NA
250,HOWARD AVE,NA,NA
250,HULL,1,205
250,HULL PL,NA,NA
250,IVY,NA,NA
250,JACOB,NA,NA
250,JARDINE PL,1,20
250,JEFFERSON,NA,NA
250,JEFFERSON AVE,NA,NA
250,KANE PL,1,34
250,LINDEN,NA,NA
250,LOUIS PL,1,36
250,MACDONOUGH,581,822
250,MACDOUGAL,NA,NA
250,MACON,694,915
250,MADISON,815,940
250,MAGNOLIA,NA,NA
250,MARCONI PL,1,36
250,MARGARETTA,NA,NA
250,MARION,193,512
250,MCDONOUGH,NA,NA
250,MCDOUGAL,NA,NA
250,MONACO PL,1,36
250,MONROE,NA,NA
250,MOTHER GASTON BLVD,1,100
250,OCEAN PL,NA,NA
250,OLIVE PL,NA,NA
250,PALMETTO,NA,NA
250,PLEASANT PL,1,36
250,PRESCOTT PL,1,34
250,PUTNAM AVE,943,1082
250,QUINCY,847,898
250,RADDE PL,1,34
250,RALPH AVE,NA,NA
250,ROCKAWAY AVE,9,198
250,ROOSEVELT PL,1,34
250,RUSSELL PL,NA,NA
250,SACKMAN,NA,NA
250,SARATOGA AVE,NA,NA
250,SCHAEFFER,NA,NA
250,SHERLOCK PL,1,36
250,SOMERS,1,109
250,STEWART,NA,NA
250,STONE AVE,NA,NA
250,SUMPTER,84,403
250,THOMAS BOYLAND,1,231
250,TRUXTON,NA,NA
250,VAN VOORHIS,NA,NA
250,VANDERVEER,NA,NA
250,VANSIDEREN AVE,NA,NA
250,VIGELIUS,NA,NA
250,WILLIAMS PL,NA,NA
250,WOODBINE,NA,NA
250,NA,NA,NA
