Ward,JoinId,Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,ObjectID,source,flag
9,G00006996,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,7051,geo,IN
2,G00007003,NA,ADAMS,NA,NA,NA,NA,NA,NA,7058,geo,IN
7,G00007008,NA,HALL,NA,NA,NA,NA,NA,NA,7063,geo,IN
9,G00007011,NA,MARCY AVE,NA,NA,NA,NA,NA,NA,7066,geo,IN
6,G00007017,NA,VAN BRUNT,NA,NA,NA,NA,NA,NA,7072,geo,IN
10,G00007019,NA,PRESIDENT,NA,NA,NA,NA,NA,NA,7074,geo,IN
6,G00007022,NA,OTSEGO,NA,NA,NA,NA,NA,NA,7077,geo,IN
9,G00007023,REED AVE,MALCOLM X BLVD,REED AVE,NA,NA,NA,NA,NA,7078,geo,IN
8,G00007024,NA,58,NA,NA,NA,NA,NA,NA,7079,geo,IN
9,G00007026,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,7081,geo,IN
9,G00007027,NA,CROWN,NA,NA,NA,NA,NA,NA,7082,geo,IN
9,G00007031,PULASKY,PULASKI,PULASKY,NA,NA,NA,NA,NA,7086,geo,IN
9,G00007035,NA,UNION,NA,NA,NA,NA,NA,NA,7090,geo,IN
9,G00007056,NA,QUINCY,NA,NA,NA,NA,NA,NA,7111,geo,IN
9,G00007057,NA,JEFFERSON AVE,NA,NA,NA,NA,NA,NA,7112,geo,IN
6,G00007073,NA,KANE,NA,NA,NA,NA,NA,NA,7128,geo,IN
9,G00007077,NA,FULTON,NA,NA,NA,NA,NA,NA,7132,geo,IN
4,G00007081,NA,PEARL,NA,NA,NA,NA,NA,NA,7136,geo,IN
6,G00007086,NA,HICKS,NA,NA,NA,NA,NA,NA,7141,geo,IN
9,G00007093,NA,HALSEY,NA,NA,NA,NA,NA,NA,7148,geo,IN
9,G00007102,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,7157,geo,IN
7,G00007103,NA,PUTNAM AVE,NA,NA,NA,NA,NA,NA,7158,geo,IN
7,G00007107,NA,GRAND AVE,NA,NA,NA,NA,NA,NA,7162,geo,IN
9,G00007109,NA,HALSEY,NA,NA,NA,NA,NA,NA,7164,geo,IN
9,G00007113,NA,RALPH AVE,NA,NA,NA,NA,NA,NA,7168,geo,IN
6,G00007123,NA,VAN BRUNT,NA,NA,NA,NA,NA,NA,7178,geo,IN
10,G00007125,NA,STATE,NA,NA,NA,NA,NA,NA,7180,geo,IN
9,G00007131,NA,TROY AVE,NA,NA,NA,NA,NA,NA,7186,geo,IN
9,G00007134,NA,PARK PL,NA,NA,NA,NA,NA,NA,7189,geo,IN
10,G00007139,NA,BOERUM PL,NA,NA,NA,NA,NA,NA,7194,geo,IN
9,G00007143,NA,HALSEY,NA,NA,NA,NA,NA,NA,7198,geo,IN
10,G00007150,NA,BALTIC,NA,NA,NA,NA,NA,NA,7205,geo,IN
1,G00007156,NA,COLUMBIA HTS,NA,NA,NA,NA,NA,NA,7211,geo,IN
7,G00007170,NA,WILSON,NA,NA,NA,NA,NA,NA,7225,geo,IN
6,G00007172,NA,HICKS,NA,NA,NA,NA,NA,NA,7227,geo,IN
9,G00007179,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,7234,geo,IN
11,G00007185,NA,GREENE AVE,NA,NA,NA,NA,NA,NA,7240,geo,IN
8,G00007188,NA,51,NA,NA,NA,NA,NA,NA,7243,geo,IN
9,G00007191,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,7246,geo,IN
1,G00007195,NA,ELIZABETH PL,NA,NA,NA,NA,NA,NA,7250,geo,IN
10,G00007197,NA,BOND,NA,NA,NA,NA,NA,NA,7252,geo,IN
9,G00007222,NA,STUYVESANT AVE,NA,NA,NA,NA,NA,NA,7277,geo,IN
7,G00007225,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,7280,geo,IN
8,G00007227,NA,CARROLL,NA,NA,NA,NA,NA,NA,7282,geo,IN
8,G00007230,NA,7 AVE,NA,NA,NA,NA,NA,NA,7285,geo,IN
8,G00007233,NA,14,NA,NA,NA,NA,NA,NA,7288,geo,IN
4,G00007236,NA,ADAMS,NA,NA,NA,NA,NA,NA,7291,geo,IN
9,G00007237,NA,RALPH AVE,NA,NA,NA,NA,NA,NA,7292,geo,IN
10,G00007238,NA,SMITH,NA,NA,NA,NA,NA,NA,7293,geo,IN
9,G00007249,NA,DEAN,NA,NA,NA,NA,NA,NA,7304,geo,IN
11,G00007251,NA,SAINT FELIX,NA,NA,NA,NA,NA,NA,7306,geo,IN
8,G00007259,NA,17,NA,NA,NA,NA,NA,NA,7314,geo,IN
9,G00007260,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,7315,geo,IN
6,G00007265,NA,UNION,NA,NA,NA,NA,NA,NA,7320,geo,IN
9,G00007268,NA,DEAN,NA,NA,NA,NA,NA,NA,7323,geo,IN
11,G00007307,NA,FULTON,NA,NA,NA,NA,NA,NA,7363,geo,IN
8,G00007309,NA,6 AVE,NA,NA,NA,NA,NA,NA,7365,geo,IN
7,G00007316,NA,LAFAYETTE AVE,NA,NA,NA,NA,NA,NA,7372,geo,IN
10,G00007327,NA,4 AVE,NA,NA,NA,NA,NA,NA,7383,geo,IN
9,G00007328,REED AVE,MALCOLM X BLVD,REED AVE,NA,NA,NA,NA,NA,7384,geo,IN
9,G00007329,NA,HOWARD AVE,NA,NA,NA,NA,NA,NA,7385,geo,IN
5,G00007331,NA,GOLD,NA,NA,NA,NA,NA,NA,7387,geo,IN
9,G00007332,PERRY AVE,BEDFORD AVE,PERRY AVE,NA,NA,NA,NA,NA,7388,geo,IN
6,G00007341,NA,COMMERCE,NA,NA,NA,NA,NA,NA,7397,geo,IN
8,G00007342,NA,BERKLEY PL,NA,NA,NA,NA,NA,NA,7398,geo,IN
9,G00007355,NA,GARVEY BLVD,NA,NA,NA,NA,NA,NA,7411,geo,IN
9,G00007356,NA,ROGERS AVE,NA,NA,NA,NA,NA,NA,7412,geo,IN
9,G00007363,NA,PRESIDENT,NA,NA,NA,NA,NA,NA,7419,geo,IN
9,G00007364,NA,PACIFIC,NA,NA,NA,NA,NA,NA,7420,geo,IN
9,G00007368,NA,ROCKAWAY AVE,NA,NA,NA,NA,NA,NA,7424,geo,IN
9,G00007369,NA,SARATOGA AVE,NA,NA,NA,NA,NA,NA,7425,geo,IN
10,G00007371,NA,DE GRAW,NA,NA,NA,NA,NA,NA,7427,geo,IN
11,G00007372,NA,LAFAYETTE AVE,NA,NA,NA,NA,NA,NA,7428,geo,IN
9,G00007380,NA,MACDONOUGH,NA,NA,NA,NA,NA,NA,7436,geo,IN
8,G00007387,NA,5 AVE,NA,NA,NA,NA,NA,NA,7443,geo,IN
9,G00007388,NA,GREENE AVE,NA,NA,NA,NA,NA,NA,7444,geo,IN
11,G00007395,NA,FULTON,NA,NA,NA,NA,NA,NA,7451,geo,IN
9,G00007397,NA,NEW YORK AVE,NA,NA,NA,NA,NA,NA,7453,geo,IN
7,G00007404,NA,LAFAYETTE AVE,NA,NA,NA,NA,NA,NA,7460,geo,IN
6,G00007485,NA,VISITATION PL,NA,NA,NA,NA,NA,NA,7543,geo,IN
4,G00007516,NA,JAY,NA,NA,NA,NA,NA,NA,7574,geo,IN
8,G00007517,NA,14,NA,NA,NA,NA,NA,NA,7575,geo,IN
4,G00007518,NA,JAY,NA,NA,NA,NA,NA,NA,7576,geo,IN
6,G00007523,NA,CLINTON,NA,NA,NA,NA,NA,NA,7582,geo,IN
9,G00007529,PERRY AVE,BEDFORD AVE,PERRY AVE,NA,NA,NA,NA,NA,7588,geo,IN
9,G00007534,NA,TOMPKINS AVE,NA,NA,NA,NA,NA,NA,7593,geo,IN
9,G00007536,NA,KINGSTON AVE,NA,NA,NA,NA,NA,NA,7595,geo,IN
8,G00007539,NA,6 AVE,NA,NA,NA,NA,NA,NA,7598,geo,IN
10,G00007540,NA,LIVINGSTON,NA,NA,NA,NA,NA,NA,7599,geo,IN
8,G00007542,NA,6 AVE,NA,NA,NA,NA,NA,NA,7601,geo,IN
6,G00007544,NA,VERONA,NA,NA,NA,NA,NA,NA,7603,geo,IN
9,G00007554,NA,PARK PL,NA,NA,NA,NA,NA,NA,7613,geo,IN
9,G00007555,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,7614,geo,IN
11,G00007558,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,7617,geo,IN
7,G00007564,NA,FRANKLIN AVE,NA,NA,NA,NA,NA,NA,7623,geo,IN
9,G00007574,NA,STERLING PL,NA,NA,NA,NA,NA,NA,7633,geo,IN
9,G00007578,NA,UNION,NA,NA,NA,NA,NA,NA,7637,geo,IN
10,G00007583,NA,BALTIC,NA,NA,NA,NA,NA,NA,7642,geo,IN
7,G00007591,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,7650,geo,IN
8,G00007594,NA,18,NA,NA,NA,NA,NA,NA,7653,geo,IN
9,G00007605,REED AVE,MALCOLM X BLVD,REED AVE,NA,NA,NA,NA,NA,7664,geo,IN
10,G00007612,NA,3 AVE,NA,NA,NA,NA,NA,NA,7671,geo,IN
9,G00007614,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,7673,geo,IN
8,G00007615,NA,39,NA,NA,NA,NA,NA,NA,7674,geo,IN
2,G00007628,NA,WASHINGTON,NA,NA,NA,NA,NA,NA,7688,geo,IN
8,G00007631,NA,4 AVE,NA,NA,NA,NA,NA,NA,7691,geo,IN
6,G00007634,NA,WOODHULL,NA,NA,NA,NA,NA,NA,7694,geo,IN
9,G00007637,NA,UTICA AVE,NA,NA,NA,NA,NA,NA,7697,geo,IN
7,G00007639,NA,HARRISON AVE,NA,NA,NA,NA,NA,NA,7699,geo,IN
5,G00007643,NA,MARSHALL,NA,NA,NA,NA,NA,NA,7703,geo,IN
9,G00007645,NA,UNION,NA,NA,NA,NA,NA,NA,7705,geo,IN
7,G00007649,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,7709,geo,IN
9,G00007652,NA,LEWIS AVE,NA,NA,NA,NA,NA,NA,7712,geo,IN
11,G00007654,NA,PARK AVE,NA,NA,NA,NA,NA,NA,7714,geo,IN
11,G00007660,NA,N OXFORD,NA,NA,NA,NA,NA,NA,7720,geo,IN
8,G00007661,NA,2 AVE,NA,NA,NA,NA,NA,NA,7721,geo,IN
11,G00007669,NA,LAFAYETTE AVE,NA,NA,NA,NA,NA,NA,7729,geo,IN
9,G00007680,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,7740,geo,IN
9,G00007682,NA,CHAUNCEY,NA,NA,NA,NA,NA,NA,7742,geo,IN
8,G00007686,NA,42,NA,NA,NA,NA,NA,NA,7747,geo,IN
2,G00007690,NA,FRONT,NA,NA,NA,NA,NA,NA,7751,geo,IN
9,G00007695,NA,PUTNAM AVE,NA,NA,NA,NA,NA,NA,7756,geo,IN
11,G00007697,NA,LAFAYETTE AVE,NA,NA,NA,NA,NA,NA,7758,geo,IN
8,G00007704,NA,48,NA,NA,NA,NA,NA,NA,7765,geo,IN
8,G00007709,NA,W PROSPECT,NA,NA,NA,NA,NA,NA,7770,geo,IN
6,G00007710,NA,HENRY,NA,NA,NA,NA,NA,NA,7771,geo,IN
3,G00007711,NA,LOVE LN,NA,NA,NA,NA,NA,NA,7772,geo,IN
10,G00007712,NA,SMITH,NA,NA,NA,NA,NA,NA,7773,geo,IN
9,G00007723,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,7784,geo,IN
11,G00007730,NA,S PORTLAND AVE,NA,NA,NA,NA,NA,NA,7791,geo,IN
8,G00007731,NA,6,NA,NA,NA,NA,NA,NA,7792,geo,IN
9,G00007742,NA,MACON,NA,NA,NA,NA,NA,NA,7803,geo,IN
9,G00007744,NA,GATES AVE,NA,NA,NA,NA,NA,NA,7805,geo,IN
8,G00007745,NA,7 AVE,NA,NA,NA,NA,NA,NA,7806,geo,IN
9,G00007761,NA,SAINT JOHNS PL,NA,NA,NA,NA,NA,NA,7822,geo,IN
11,G00007764,NA,WILLOUGHBY AVE,NA,NA,NA,NA,NA,NA,7825,geo,IN
8,G00007771,NA,8 AVE,NA,NA,NA,NA,NA,NA,7832,geo,IN
8,G00007794,NA,1,NA,NA,NA,NA,NA,NA,7855,geo,IN
9,G00007797,NA,PROSPECT PL,NA,NA,NA,NA,NA,NA,7858,geo,IN
7,G00007809,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,7870,geo,IN
9,G00007812,NA,DECATUR,NA,NA,NA,NA,NA,NA,7873,geo,IN
6,G00007814,NA,CLINTON,NA,NA,NA,NA,NA,NA,7875,geo,IN
9,G00007817,NA,STUYVESANT AVE,NA,NA,NA,NA,NA,NA,7878,geo,IN
6,G00007821,NA,DIKEMAN,NA,NA,NA,NA,NA,NA,7882,geo,IN
6,G00007826,NA,OTSEGO,NA,NA,NA,NA,NA,NA,7887,geo,IN
11,G00007836,NA,S OXFORD,NA,NA,NA,NA,NA,NA,7897,geo,IN
9,G00007848,NA,ROGERS AVE,NA,NA,NA,NA,NA,NA,7910,geo,IN
9,G00007850,REED AVE,MALCOLM X BLVD,REED AVE,NA,NA,NA,NA,NA,7912,geo,IN
9,G00007855,NA,HERKIMER,NA,NA,NA,NA,NA,NA,7917,geo,IN
9,G00007863,NA,PACIFIC,NA,NA,NA,NA,NA,NA,7925,geo,IN
10,G00007864,NA,4 AVE,NA,NA,NA,NA,NA,NA,7926,geo,IN
9,G00007869,NA,TROY AVE,NA,NA,NA,NA,NA,NA,7931,geo,IN
8,G00007873,NA,4 AVE,NA,NA,NA,NA,NA,NA,7936,geo,IN
6,G00007886,NA,BALTIC,NA,NA,NA,NA,NA,NA,7949,geo,IN
7,G00007898,NA,MIDDLETON,NA,NA,NA,NA,NA,NA,7961,geo,IN
8,G00007899,NA,6 AVE,NA,NA,NA,NA,NA,NA,7962,geo,IN
6,G00007907,NA,SIGOURNEY,NA,NA,NA,NA,NA,NA,7970,geo,IN
10,G00007908,NA,UNION,NA,NA,NA,NA,NA,NA,7971,geo,IN
9,G00007913,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,7976,geo,IN
8,G00007917,NA,6 AVE,NA,NA,NA,NA,NA,NA,7980,geo,IN
1,G00007923,NA,CLARK,NA,NA,NA,NA,NA,NA,7986,geo,IN
7,G00007929,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,7992,geo,IN
9,G00007931,NA,PROSPECT PL,NA,NA,NA,NA,NA,NA,7994,geo,IN
9,G00007936,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,7999,geo,IN
9,G00007937,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,8000,geo,IN
6,G00007947,NA,HICKS,NA,NA,NA,NA,NA,NA,8010,geo,IN
6,G00007954,NA,HICKS,NA,NA,NA,NA,NA,NA,8017,geo,IN
7,G00007955,NA,JAMESS PL,NA,NA,NA,NA,NA,NA,8018,geo,IN
6,G00007960,NA,HICKS,NA,NA,NA,NA,NA,NA,8023,geo,IN
6,G00007967,NA,HICKS,NA,NA,NA,NA,NA,NA,8030,geo,IN
6,G00007968,NA,BOWNE,NA,NA,NA,NA,NA,NA,8031,geo,IN
9,G00007970,NA,RALPH AVE,NA,NA,NA,NA,NA,NA,8033,geo,IN
9,G00007977,NA,GARVEY BLVD,NA,NA,NA,NA,NA,NA,8040,geo,IN
9,G00007981,NA,PATCHEN AVE,NA,NA,NA,NA,NA,NA,8044,geo,IN
7,G00007988,NA,HALL,NA,NA,NA,NA,NA,NA,8051,geo,IN
9,G00007998,NA,GREENE AVE,NA,NA,NA,NA,NA,NA,8061,geo,IN
3,G00008016,NA,STATE,NA,NA,NA,NA,NA,NA,8079,geo,IN
9,G00008023,NA,MACDOUGAL,NA,NA,NA,NA,NA,NA,8086,geo,IN
9,G00008024,REED AVE,MALCOLM X BLVD,REED AVE,NA,NA,NA,NA,NA,8087,geo,IN
6,G00008030,NA,FERRIS,NA,NA,NA,NA,NA,NA,8093,geo,IN
9,G00008046,NA,LEWIS AVE,NA,NA,NA,NA,NA,NA,8109,geo,IN
6,G00008047,NA,4 PL,NA,NA,NA,NA,NA,NA,8110,geo,IN
6,G00008057,NA,WOODHULL,NA,NA,NA,NA,NA,NA,8120,geo,IN
9,G00008059,NA,BUFFALO AVE,NA,NA,NA,NA,NA,NA,8122,geo,IN
8,G00008065,NA,10,NA,NA,NA,NA,NA,NA,8128,geo,IN
8,G00008072,NA,3 AVE,NA,NA,NA,NA,NA,NA,8135,geo,IN
7,G00008073,NA,DOWNING,NA,NA,NA,NA,NA,NA,8136,geo,IN
8,G00008096,NA,2,NA,NA,NA,NA,NA,NA,8159,geo,IN
10,G00008103,NA,BUTLER,NA,NA,NA,NA,NA,NA,8166,geo,IN
6,G00008105,NA,KANE,NA,NA,NA,NA,NA,NA,8168,geo,IN
9,G00008106,WOTHERSPOON,VERNON AVE,WOTHERSPOON,NA,NA,NA,NA,NA,8169,geo,IN
11,G00008108,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,8171,geo,IN
10,G00008111,NA,NEVINS,NA,NA,NA,NA,NA,NA,8174,geo,IN
9,G00008112,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,8175,geo,IN
7,G00008113,NA,LAFAYETTE AVE,NA,NA,NA,NA,NA,NA,8176,geo,IN
9,G00008115,NA,FULTON,NA,NA,NA,NA,NA,NA,8178,geo,IN
9,G00008116,REED AVE,MALCOLM X BLVD,REED AVE,NA,NA,NA,NA,NA,8179,geo,IN
8,G00008118,NA,5 AVE,NA,NA,NA,NA,NA,NA,8181,geo,IN
1,G00008123,NA,COLUMBIA HTS,NA,NA,NA,NA,NA,NA,8186,geo,IN
8,G00008128,NA,4 AVE,NA,NA,NA,NA,NA,NA,8191,geo,IN
7,G00008136,NA,JEFFERSON AVE,NA,NA,NA,NA,NA,NA,8199,geo,IN
6,G00008144,NA,HICKS,NA,NA,NA,NA,NA,NA,8207,geo,IN
8,G00008146,NA,7 AVE,NA,NA,NA,NA,NA,NA,8209,geo,IN
6,G00008150,NA,HICKS,NA,NA,NA,NA,NA,NA,8213,geo,IN
7,G00008151,NA,FRANKLIN AVE,NA,NA,NA,NA,NA,NA,8214,geo,IN
2,G00008155,NA,MAIN,NA,NA,NA,NA,NA,NA,8218,geo,IN
9,G00008164,NA,BUFFALO AVE,NA,NA,NA,NA,NA,NA,8227,geo,IN
9,G00008167,NA,MONTGOMERY,NA,NA,NA,NA,NA,NA,8230,geo,IN
8,G00008168,NA,7 AVE,NA,NA,NA,NA,NA,NA,8231,geo,IN
11,G00008171,NA,N PORTLAND AVE,NA,NA,NA,NA,NA,NA,8235,geo,IN
6,G00008174,NA,CONOVER,NA,NA,NA,NA,NA,NA,8238,geo,IN
3,G00008176,NA,CLINTON,NA,NA,NA,NA,NA,NA,8240,geo,IN
9,G00008185,NA,WILLOUGHBY AVE,NA,NA,NA,NA,NA,NA,8249,geo,IN
9,G00008187,NA,MACDONOUGH,NA,NA,NA,NA,NA,NA,8251,geo,IN
6,G00008197,NA,HENRY,NA,NA,NA,NA,NA,NA,8261,geo,IN
7,G00008198,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,8262,geo,IN
7,G00008216,NA,BARTLETT,NA,NA,NA,NA,NA,NA,8280,geo,IN
8,G00008221,NA,40,NA,NA,NA,NA,NA,NA,8285,geo,IN
10,G00008222,NA,NEVINS,NA,NA,NA,NA,NA,NA,8286,geo,IN
9,G00008228,NA,BUFFALO AVE,NA,NA,NA,NA,NA,NA,8292,geo,IN
8,G00008239,NA,36,NA,NA,NA,NA,NA,NA,8303,geo,IN
10,G00008241,NA,SMITH,NA,NA,NA,NA,NA,NA,8305,geo,IN
9,G00008253,NA,NEW YORK AVE,NA,NA,NA,NA,NA,NA,8317,geo,IN
7,G00008256,NA,KENT AVE,NA,NA,NA,NA,NA,NA,8320,geo,IN
9,G00008267,NA,GARVEY BLVD,NA,NA,NA,NA,NA,NA,8331,geo,IN
10,G00008276,NA,WYCKOFF,NA,NA,NA,NA,NA,NA,8340,geo,IN
9,G00008277,NA,FRANKLIN AVE,NA,NA,NA,NA,NA,NA,8341,geo,IN
9,G00008278,NA,CLIFTON PL,NA,NA,NA,NA,NA,NA,8342,geo,IN
8,G00008281,NA,5 AVE,NA,NA,NA,NA,NA,NA,8345,geo,IN
7,G00008293,NA,WILLOUGHBY AVE,NA,NA,NA,NA,NA,NA,8357,geo,IN
6,G00008295,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,8359,geo,IN
9,G00008299,BROOKLYN AVE,BKLYN AVE,BROOKLYN AVE,NA,NA,NA,NA,NA,8363,geo,IN
7,G00008307,NA,NA,NA,NA,NA,NA,NA,NA,8371,geo,IN
8,G00008319,NA,SAINT MARKS AVE,NA,NA,NA,NA,NA,NA,8383,geo,IN
8,G00008321,NA,15,NA,NA,NA,NA,NA,NA,8385,geo,IN
9,G00008325,NA,STUYVESANT AVE,NA,NA,NA,NA,NA,NA,8389,geo,IN
3,G00008327,NA,POPLAR,NA,NA,NA,NA,NA,NA,8391,geo,IN
9,G00008340,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,8404,geo,IN
9,G00008351,NA,ROCHESTER AVE,NA,NA,NA,NA,NA,NA,8415,geo,IN
10,G00008356,NA,3 AVE,NA,NA,NA,NA,NA,NA,8420,geo,IN
8,G00008357,NA,8 AVE,NA,NA,NA,NA,NA,NA,8421,geo,IN
1,G00008361,NA,COLUMBIA HTS,NA,NA,NA,NA,NA,NA,8425,geo,IN
9,G00008362,HICKORY,LEXINGTON AVE,HICKORY,NA,NA,NA,NA,NA,8426,geo,IN
8,G00008370,NA,5 AVE,NA,NA,NA,NA,NA,NA,8434,geo,IN
9,G00008378,NA,BERGEN,NA,NA,NA,NA,NA,NA,8442,geo,IN
9,G00008398,NA,TOMPKINS AVE,NA,NA,NA,NA,NA,NA,8463,geo,IN
1,G00008400,NA,COLUMBIA HTS,NA,NA,NA,NA,NA,NA,8465,geo,IN
8,G00008401,NA,5 AVE,NA,NA,NA,NA,NA,NA,8466,geo,IN
7,G00008402,NA,MONROE,NA,NA,NA,NA,NA,NA,8467,geo,IN
5,G00008415,NA,HUDSON AVE,NA,NA,NA,NA,NA,NA,8480,geo,IN
9,G00008418,NA,PARK AVE,NA,NA,NA,NA,NA,NA,8483,geo,IN
9,G00008428,NA,MACON,NA,NA,NA,NA,NA,NA,8493,geo,IN
6,G00008435,NA,CLINTON,NA,NA,NA,NA,NA,NA,8500,geo,IN
7,G00008447,NA,FLUSHING AVE,NA,NA,NA,NA,NA,NA,8512,geo,IN
8,G00008460,NA,FLATBUSH AVE,NA,NA,NA,NA,NA,NA,8525,geo,IN
7,G00008461,NA,GRAND AVE,NA,NA,NA,NA,NA,NA,8526,geo,IN
6,G00008464,NA,PRESIDENT,NA,NA,NA,NA,NA,NA,8529,geo,IN
3,G00008479,NA,CLINTON,NA,NA,NA,NA,NA,NA,8544,geo,IN
8,G00008480,NA,5 AVE,NA,NA,NA,NA,NA,NA,8545,geo,IN
8,G00008484,NA,19,NA,NA,NA,NA,NA,NA,8549,geo,IN
7,G00008490,NA,ATLANTIC AVE,NA,NA,NA,NA,NA,NA,8555,geo,IN
9,G00008492,NA,MONROE,NA,NA,NA,NA,NA,NA,8557,geo,IN
9,G00008496,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,8561,geo,IN
9,G00008500,NA,MARCY AVE,NA,NA,NA,NA,NA,NA,8565,geo,IN
8,G00008524,NA,8 AVE,NA,NA,NA,NA,NA,NA,8591,geo,IN
9,G00008534,NA,SAINT MARKS AVE,NA,NA,NA,NA,NA,NA,8601,geo,IN
3,G00008537,NA,REMSEN,NA,NA,NA,NA,NA,NA,8604,geo,IN
8,G00008539,NA,52,NA,NA,NA,NA,NA,NA,8606,geo,IN
11,G00008543,NA,FLEET,NA,NA,NA,NA,NA,NA,8610,geo,IN
7,G00008544,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,8611,geo,IN
6,G00008547,NA,CLINTON,NA,NA,NA,NA,NA,NA,8614,geo,IN
10,G00008551,NA,4 AVE,NA,NA,NA,NA,NA,NA,8618,geo,IN
9,G00008553,NA,UTICA AVE,NA,NA,NA,NA,NA,NA,8620,geo,IN
2,G00008554,NA,PROSPECT,NA,NA,NA,NA,NA,NA,8621,geo,IN
9,G00008559,NA,CARROLL,NA,NA,NA,NA,NA,NA,8626,geo,IN
5,G00008565,NA,FRONT,NA,NA,NA,NA,NA,NA,8633,geo,IN
9,G00008575,NA,FULTON,NA,NA,NA,NA,NA,NA,8643,geo,IN
2,G00008579,NA,PROSPECT,NA,NA,NA,NA,NA,NA,8647,geo,IN
9,G00008604,NA,DECATUR,NA,NA,NA,NA,NA,NA,8672,geo,IN
9,G00008613,NA,HALSEY,NA,NA,NA,NA,NA,NA,8681,geo,IN
7,G00008616,NA,EMERSON PL,NA,NA,NA,NA,NA,NA,8684,geo,IN
8,G00008617,NA,7 AVE,NA,NA,NA,NA,NA,NA,8685,geo,IN
9,G00008640,NA,MARCY AVE,NA,NA,NA,NA,NA,NA,8708,geo,IN
10,G00008643,NA,W 9,NA,NA,NA,NA,NA,NA,8711,geo,IN
9,G00008655,NA,MADISON,NA,NA,NA,NA,NA,NA,8723,geo,IN
9,G00008658,NA,TOMPKINS AVE,NA,NA,NA,NA,NA,NA,8726,geo,IN
8,G00008676,NA,8 AVE,NA,NA,NA,NA,NA,NA,8745,geo,IN
8,G00008678,NA,59,NA,NA,NA,NA,NA,NA,8747,geo,IN
11,G00008689,NA,CLERMONT AVE,NA,NA,NA,NA,NA,NA,8758,geo,IN
8,G00008692,NA,2 AVE,NA,NA,NA,NA,NA,NA,8761,geo,IN
3,G00008696,NA,CT,NA,NA,NA,NA,NA,NA,8765,geo,IN
6,G00008702,NA,COFFEY,NA,NA,NA,NA,NA,NA,8771,geo,IN
9,G00008720,NA,ROCHESTER AVE,NA,NA,NA,NA,NA,NA,8789,geo,IN
1,G00008723,NA,PINEAPPLE,NA,NA,NA,NA,NA,NA,8792,geo,IN
5,G00008726,NA,DUFFIELD,NA,NA,NA,NA,NA,NA,8795,geo,IN
10,G00008728,NA,BOND,NA,NA,NA,NA,NA,NA,8797,geo,IN
8,G00008737,NA,6 AVE,NA,NA,NA,NA,NA,NA,8806,geo,IN
9,G00008745,NA,HULL,NA,NA,NA,NA,NA,NA,8814,geo,IN
6,G00008751,NA,HENRY,NA,NA,NA,NA,NA,NA,8821,geo,IN
11,G00008758,NA,S PORTLAND AVE,NA,NA,NA,NA,NA,NA,8828,geo,IN
11,G00008779,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,8849,geo,IN
9,G00008780,NA,THOMAS BOYLAND,NA,NA,NA,NA,NA,NA,8850,geo,IN
11,G00008789,NA,ROCKWELL PL,NA,NA,NA,NA,NA,NA,8859,geo,IN
6,G00008792,NA,CLINTON,NA,NA,NA,NA,NA,NA,8862,geo,IN
6,G00008796,NA,SULLIVAN,NA,NA,NA,NA,NA,NA,8866,geo,IN
8,G00008801,NA,52,NA,NA,NA,NA,NA,NA,8871,geo,IN
6,G00008808,NA,HENRY,NA,NA,NA,NA,NA,NA,8879,geo,IN
10,G00008824,NA,RED HOOK LN,NA,NA,NA,NA,NA,NA,8895,geo,IN
7,G00008834,NA,HEYWARD,NA,NA,NA,NA,NA,NA,8905,geo,IN
7,G00008838,NA,PARK AVE,NA,NA,NA,NA,NA,NA,8909,geo,IN
8,G00008841,NA,7,NA,NA,NA,NA,NA,NA,8912,geo,IN
9,G00008847,NA,CHAUNCEY,NA,NA,NA,NA,NA,NA,8918,geo,IN
